rank,front,meaning,meaning_selection,frequency,wordfreq_zipf,legacy_agrees,kaikki_agrees,freedict_agrees,readurdu_agrees,omw_agrees,tufs_entry,tufs_omw_agrees,independent_semantic_sources,overlap_terms,status
774,تیاری,show; readiness; preparation,kaikki,1963,4.88,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""prepar|readines|show"", ""readurdu"": ""prepar|readines""}",verified
775,حالیہ,participle; recent (having happened a short while ago),kaikki,1960,4.64,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""ago|happen|having|participle|recent|short|while"", ""readurdu"": ""ago|happen|having|participle|recent|short|while""}",verified
776,قابل,"capable; worthy, deserving",kaikki,1960,5.41,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""capable|deserv|worthy"", ""readurdu"": ""capable|deserv|worthy""}",verified
777,محروم,pure; innocent; denied; refused; deprived of; excluded,kaikki,1960,4.70,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""deni|depriv|exclud|innocent|pure|refus"", ""readurdu"": ""deni|depriv|exclud|refus""}",verified
778,اخبار,"newspaper; gazette, journal",kaikki,1959,5.08,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""gazette|journal|newspaper"", ""readurdu"": ""newspaper""}",verified
779,دعوت,"invitation; feast, dinner, banquet; incantation, invocation",kaikki,1959,4.97,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""banquet|dinner|feast|incant|invit|invoc"", ""readurdu"": ""banquet|dinner|feast|invit""}",verified
780,بری,feminine of بُرا (burā),kaikki,1950,5.03,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""bur"", ""readurdu"": ""bur""}",verified
781,بیوی,wife,kaikki,1939,5.21,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""wife"", ""readurdu"": ""wife""}",verified
782,اکثریت,majority,kaikki,1926,4.95,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""majority"", ""readurdu"": ""majority""}",verified
783,فورا,"immediately, instantly, urgently, promptly, rapidly, instantaneously",kaikki,1926,4.83,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""immediately|instantaneously|instantly|promptly|rapidly|urgently"", ""readurdu"": ""immediately""}",verified
784,پچاس,fifty,kaikki,1923,4.65,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""fifty"", ""readurdu"": ""fifty""}",verified
785,عید,"Eid; festival, celebration",kaikki,1921,5.03,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""celebr|eid|festival"", ""readurdu"": ""celebr|eid|festival""}",verified
786,منظر,the horizon; the eye; pupil; sight; view; scene,kaikki,1918,5.16,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""eye|horizon|pupil|scene|sight|view"", ""readurdu"": ""scene|view""}",verified
787,کمال,entire; extreme; perfect,kaikki,1914,4.93,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""entire|extreme|perfect"", ""readurdu"": ""entire|perfect""}",verified
788,منگل,"Tuesday; prosperity; auspicious, lucky",kaikki,1913,4.11,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""auspiciou|lucky|prosperity|tuesday"", ""readurdu"": ""auspiciou|lucky|prosperity|tuesday""}",verified
789,درجہ,"angle; degree; level, extent, rate",kaikki,1911,5.18,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""angle|degree|extent|level|rate"", ""readurdu"": ""degree|extent|level|rate""}",verified
790,معمولی,"common; ordinary; regular, usual",kaikki,1910,4.87,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""common|ordinary|regular|usual"", ""readurdu"": ""common|ordinary|regular|usual""}",verified
791,مذہب,"religion; any school of thought; creed, sectarian belief",kaikki,1907,5.27,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""any|belief|creed|religion|school|sectarian|thought"", ""readurdu"": ""religion""}",verified
792,بھاری,heavy,kaikki,1906,4.91,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""heavy"", ""readurdu"": ""heavy""}",verified
793,خواب,"dream; sleep; vision, illusion",kaikki,1905,5.17,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""dream|illusion|sleep|vision"", ""readurdu"": ""dream""}",verified
794,خوف,fear,kaikki,1905,5.15,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""fear"", ""readurdu"": ""fear""}",verified
795,تیسرے,third (masculine plural/oblique),explicit_high_risk_review,1899,4.72,False,False,False,True,False,False,False,readurdu,"{""readurdu"": ""third""}",verified_explicit_review
796,وجود,existence,kaikki,1898,5.09,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""existence"", ""readurdu"": ""existence""}",verified
797,بلوچ,Baloch,kaikki,1897,4.94,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""baloch"", ""readurdu"": ""baloch""}",verified
798,حج,"hajj, pilgrimage to Mecca",kaikki,1894,5.08,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""hajj|mecca|pilgrimage"", ""readurdu"": ""hajj|mecca|pilgrimage""}",verified
799,اقتصادی,economic,kaikki,1893,4.85,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""economic"", ""readurdu"": ""economic""}",verified
800,واپسی,"return, coming-back; reimbursement, restoration",kaikki,1890,4.97,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""coming-back|reimburse|restor|return"", ""readurdu"": ""coming-back|reimburse|restor|return""}",verified
801,یار,"beloved; companion; bro, mate, dude",kaikki,1886,4.76,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""belov|bro|companion|dude|mate"", ""readurdu"": ""belov|bro|companion|dude|mate""}",verified
802,نظم,"order, arrangement, sequence; nazm (a genre of poem, poetry); discipline, order (of law and rule)",kaikki,1882,4.92,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""arrange|discipline|genre|law|nazm|order|poem|poetry|rule|sequence"", ""readurdu"": ""order|poem""}",verified
803,تکلیف,"affliction, pain; trouble, difficulty; suffering, hardship, distress",kaikki,1880,4.99,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""affliction|difficulty|distres|hardship|pain|suffer|trouble"", ""readurdu"": ""affliction|difficulty|distres|hardship|pain|suffer|trouble""}",verified
804,آس,"hope, expectation",kaikki,1876,4.63,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""expect|hope"", ""readurdu"": ""hope""}",verified
805,خاطر,"consideration, respect; attention to; hospitality",kaikki,1872,5.04,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""attention|consider|hospitality|respect"", ""readurdu"": ""hospitality""}",verified
806,مراد,"desire, will; wish, intention; meaning (ie. interpretation of text)",kaikki,1871,5.12,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""desire|ie|intention|interpret|mean|text|will|wish"", ""readurdu"": ""desire|intention|will|wish""}",verified
807,صلاحیت,gentleness; a good characteristic (of someone or something); capability; capacity (to do or carry out something),kaikki,1870,4.83,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""capability|capacity|carry|characteristic|do|gentlenes|good|out"", ""readurdu"": ""capability|capacity|carry|characteristic|do|gentlenes|good|out""}",verified
808,خیر,"no; well, anyway; well-being, health",kaikki,1868,5.12,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""anyway|health|no|well|well-be"", ""readurdu"": ""anyway|health|no|well|well-be""}",verified
809,استاد,"expert, master; spiritual leader; professor; teacher, tutor",kaikki,1862,4.87,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""expert|leader|master|professor|spiritual|teacher|tutor"", ""readurdu"": ""master|teacher""}",verified
810,مجبور,forced; helpless; compelled,kaikki,1861,4.97,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""compell|forc|helples"", ""readurdu"": ""compell|helples""}",verified
811,نزدیک,"near, nearby; close, closeby",kaikki,1859,4.98,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""close|closeby|near|nearby"", ""readurdu"": ""close|closeby|near|nearby""}",verified
812,بھوت,"ghost; spirit, demon; an ugly man (i.e., a man of ghastly countenance)",kaikki,1858,3.87,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""countenance|demon|ghastly|ghost|man|spirit|ugly"", ""readurdu"": ""countenance|demon|ghastly|ghost|man|spirit|ugly""}",verified
813,باقاعدہ,"regular, standard, proper",kaikki,1855,4.88,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""proper|regular|standard"", ""readurdu"": ""proper|regular|standard""}",verified
814,مارچ,March,kaikki,1854,5.32,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""march"", ""readurdu"": ""march""}",verified
815,روک,stop; prevention; restraint,explicit_high_risk_review,1853,5.15,False,False,False,False,False,False,False,,{},verified_explicit_review
816,زراعت,agriculture,kaikki,1852,4.57,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""agriculture"", ""readurdu"": ""agriculture""}",verified
817,شہید,martyr; a lover; an injured person,kaikki,1852,5.22,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""injur|lover|martyr"", ""readurdu"": ""lover|martyr""}",verified
818,بل,force; might; power,kaikki,1847,5.12,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""force|might|power"", ""readurdu"": ""force|might|power""}",verified
819,آہستہ,slowly; gently; softly; slow,explicit_high_risk_review,1840,4.84,False,True,False,True,False,True,False,kaikki|readurdu,"{""kaikki"": ""slow"", ""readurdu"": ""gently|slowly""}",verified_explicit_review
820,داخلہ,entry; entrance; interior,kaikki,1839,4.96,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""entrance|entry|interior"", ""readurdu"": ""entrance|entry""}",verified
821,غدار,"traitor, backstabber; treacherous, disloyal, traitor",kaikki,1837,4.14,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""backstabber|disloyal|traitor|treacherou"", ""readurdu"": ""backstabber|disloyal|traitor|treacherou""}",verified
822,امراض,diseases; illnesses,explicit_high_risk_review,1835,4.65,False,False,False,True,False,False,False,readurdu,"{""readurdu"": ""diseas""}",verified_explicit_review
823,نسل,"generation; family, lineage; race, ethnic group",kaikki,1835,5.13,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""ethnic|family|gener|group|lineage|race"", ""readurdu"": ""gener|lineage|race""}",verified
824,ارشاد,"command, direction, order",kaikki,1824,4.75,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""command|direction|order"", ""readurdu"": ""command|direction|order""}",verified
825,خطرہ,"risk, danger",kaikki,1824,4.98,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""danger|risk"", ""readurdu"": ""danger|risk""}",verified
826,مخالفت,opposition (ie. hostility); opposition (ie. disagreement),kaikki,1824,5.02,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""disagree|hostility|ie|opposition"", ""readurdu"": ""disagree|hostility|ie|opposition""}",verified
827,زمانے,direct plural; oblique/vocative singular,kaikki,1823,5.10,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""direct|oblique|vocative"", ""readurdu"": ""direct""}",verified
828,آمد,arrival,kaikki,1820,4.90,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""arrival"", ""readurdu"": ""arrival""}",verified
829,غزل,"ghazal (a poetic form mostly used for love poetry in Middle Eastern, South, and Central Asian poetry)",kaikki,1820,4.78,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""asian|central|eastern|ghazal|love|middle|mostly|poetic|poetry|south"", ""readurdu"": ""ghazal""}",verified
830,دفاع,defence (military); defence (of character against allegations),kaikki,1814,5.11,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""against|allegation|character|defence|military"", ""readurdu"": ""against|allegation|character|defence|military""}",verified
831,واحد,single,kaikki,1811,4.98,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""single"", ""readurdu"": ""single""}",verified
832,شاندار,splendid; magnificent; excellent,explicit_high_risk_review,1810,4.72,False,True,False,True,False,True,False,kaikki|readurdu,"{""kaikki"": ""excellent|magnificent"", ""readurdu"": ""splendid""}",verified_explicit_review
833,شوق,"ardor, interest; alacrity, gaiety; desire, yearning",kaikki,1810,4.80,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""alacrity|ardor|desire|gaiety|interest|yearn"", ""readurdu"": ""ardor|desire|interest|yearn""}",verified
834,گیارہ,eleven,kaikki,1808,4.67,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""eleven"", ""readurdu"": ""eleven""}",verified
835,آگاہ,"knowledgeable, knowing; informed, aware, known to",kaikki,1806,4.46,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""aware|inform|know|knowledgeable|known"", ""readurdu"": ""aware|inform|know|knowledgeable|known""}",verified
836,شیر,lion; milk; tiger,kaikki,1802,5.02,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""lion|milk|tiger"", ""readurdu"": ""lion|milk|tiger""}",verified
837,گزر,carrot,kaikki,1802,5.01,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""carrot"", ""readurdu"": ""carrot""}",verified
838,برداشت,patience; endurance; tolerance,kaikki,1799,5.04,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""endurance|patience|tolerance"", ""readurdu"": ""endurance|patience|tolerance""}",verified
839,انٹرنیٹ,the Internet,kaikki,1792,4.77,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""internet"", ""readurdu"": ""internet""}",verified
840,روزانہ,daily,kaikki,1789,4.74,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""daily"", ""readurdu"": ""daily""}",verified
841,پا,leg; foot; stem,kaikki,1788,5.07,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""foot|leg|stem"", ""readurdu"": ""foot|leg""}",verified
842,معاملہ,"matter, affair, issue",kaikki,1787,5.03,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""affair|issue|matter"", ""readurdu"": ""affair|issue|matter""}",verified
843,رفتار,pace; speed; motion,kaikki,1785,4.82,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""motion|pace|speed"", ""readurdu"": ""motion|pace|speed""}",verified
844,ملوث,"involved, implicated; tainted, polluted, befouled, contaminated",kaikki,1784,5.02,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""befoul|contaminat|implicat|involv|pollut|taint"", ""readurdu"": ""befoul|contaminat|implicat|involv|pollut|taint""}",verified
845,قاضی,qazi; judge,kaikki,1776,5.02,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""judge|qazi"", ""readurdu"": ""judge|qazi""}",verified
846,ایرانی,Iranian,kaikki,1769,4.91,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""iranian"", ""readurdu"": ""iranian""}",verified
847,سڑک,road,kaikki,1768,4.81,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""road"", ""readurdu"": ""road""}",verified
848,نظریہ,theory; ideology; perspective,kaikki,1763,4.81,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""ideology|perspective|theory"", ""readurdu"": ""ideology|perspective|theory""}",verified
849,حکمت,wisdom; miracle; mystery,kaikki,1762,4.80,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""miracle|mystery|wisdom"", ""readurdu"": ""miracle|mystery|wisdom""}",verified
850,افسر,officer,kaikki,1761,4.78,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""officer"", ""readurdu"": ""officer""}",verified
851,عمارت,building,kaikki,1753,4.87,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""build"", ""readurdu"": ""build""}",verified
852,صحافیوں,oblique plural of صِحَافی (sihāfī),kaikki,1749,4.89,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""oblique|sih"", ""readurdu"": ""oblique""}",verified
853,پیغام,advice; message,kaikki,1744,5.20,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""advice|message"", ""readurdu"": ""message""}",verified
854,پناہ,asylum; refuge (ie. protection); shelter (ie. a place of security),kaikki,1739,4.96,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""asylum|ie|place|protection|refuge|security|shelter"", ""readurdu"": ""asylum|ie|place|protection|refuge|security|shelter""}",verified
855,دیش,country; land,explicit_high_risk_review,1735,4.88,False,False,False,True,False,False,False,readurdu,"{""readurdu"": ""country""}",verified_explicit_review
856,حلقہ,"boundary; circle, ring, hoop; constituency, electoral district",kaikki,1728,5.19,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""boundary|circle|constituency|district|electoral|hoop|ring"", ""readurdu"": ""circle|constituency|ring""}",verified
857,خاتمہ,"conclusion, end, termination",kaikki,1726,4.97,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""conclusion|end|termin"", ""readurdu"": ""conclusion|end|termin""}",verified
858,انتظار,"wait, waiting; expectation; expectancy",kaikki,1725,5.02,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""expect|expectancy|wait"", ""readurdu"": ""wait""}",verified
859,امام,imam,kaikki,1715,5.63,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""imam"", ""readurdu"": ""imam""}",verified
860,جج,judge,kaikki,1713,5.00,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""judge"", ""readurdu"": ""judge""}",verified
861,من,maund (unit of mass),kaikki,1712,5.19,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""mass|maund|unit"", ""readurdu"": ""mass|maund|unit""}",verified
862,شب,alum; night; evening,kaikki,1709,4.87,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""alum|even|night"", ""readurdu"": ""night""}",verified
863,دوستی,friendship,kaikki,1706,4.79,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""friendship"", ""readurdu"": ""friendship""}",verified
864,فرض,supposition; the fard prayer; moral obligation,kaikki,1706,4.92,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""fard|moral|oblig|prayer|supposition"", ""readurdu"": ""oblig""}",verified
865,ادائیگی,payment; fulfillment; performance,explicit_high_risk_review,1705,4.65,False,False,False,True,False,False,False,readurdu,"{""readurdu"": ""payment""}",verified_explicit_review
866,مملکت,"grandeur, magnificence; kingdom; empire (dominion)",kaikki,1702,4.91,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""dominion|empire|grandeur|kingdom|magnificence"", ""readurdu"": ""dominion|empire|grandeur|kingdom|magnificence""}",verified
867,کمزور,"ineffective; weak, feeble; incomplete, undone",kaikki,1700,4.90,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""feeble|incomplete|ineffective|undone|weak"", ""readurdu"": ""weak""}",verified
868,بارہ,twelve,kaikki,1698,4.91,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""twelve"", ""readurdu"": ""twelve""}",verified
869,پیار,"beloved, dear; love, romance; love, friendship",kaikki,1694,4.75,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""belov|dear|friendship|love|romance"", ""readurdu"": ""friendship|love|romance""}",verified
870,لڑکی,girl; daughter,kaikki,1694,5.14,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""daughter|girl"", ""readurdu"": ""daughter|girl""}",verified
871,لا,not,kaikki,1693,5.28,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""not"", ""readurdu"": ""not""}",verified
872,اکبر,greater; greatest; Akbar (name),explicit_high_risk_review,1683,5.06,False,False,False,True,False,False,False,readurdu,"{""readurdu"": ""akbar|greater|greatest""}",verified_explicit_review
873,چاہے,"though, even if; either, whether, or; masculine plural perfect indicative",kaikki,1683,5.16,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""either|even|if|indicative|perfect|though|whether"", ""readurdu"": ""either|though""}",verified
874,گوشت,meat,kaikki,1683,4.69,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""meat"", ""readurdu"": ""meat""}",verified
875,باپ,father,kaikki,1680,5.23,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""father"", ""readurdu"": ""father""}",verified
876,صفائی,"truthfulness; cleanliness, hygiene; defence (to allegation)",kaikki,1679,4.76,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""alleg|cleanlines|defence|hygiene|truthfulnes"", ""readurdu"": ""alleg|cleanlines|defence|hygiene""}",verified
877,فضل,"beneficence; excellence, virtue; learning, knowledge",kaikki,1679,5.11,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""beneficence|excellence|knowledge|learn|virtue"", ""readurdu"": ""beneficence|excellence|virtue""}",verified
878,بنانا,"to cause to be/become; to make, create, produce; to make to form/ turn into",kaikki,1672,4.97,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""become|cause|create|into|make|produce|turn"", ""readurdu"": ""become|cause|create|into|make|produce|turn""}",verified
879,انتظام,"method, system; preparation, arrangement",kaikki,1671,4.95,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""arrange|method|prepar|system"", ""readurdu"": ""arrange|method|prepar|system""}",verified
880,تیسری,third (feminine),explicit_high_risk_review,1671,4.88,False,False,False,True,False,False,False,readurdu,"{""readurdu"": ""third""}",verified_explicit_review
881,حافظ,keeper; governor; guardian,kaikki,1670,5.09,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""governor|guardian|keeper"", ""readurdu"": ""governor|guardian|keeper""}",verified
882,کپڑے,direct plural; oblique/vocative singular,kaikki,1669,4.63,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""direct|oblique|vocative"", ""readurdu"": ""direct""}",verified
883,تجربہ,"experience; experiment, test, trial",kaikki,1668,4.78,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""experi|experience|test|trial"", ""readurdu"": ""experience""}",verified
884,خطرناک,dangerous,kaikki,1668,4.63,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""dangerou"", ""readurdu"": ""dangerou""}",verified
885,گندم,wheat,kaikki,1668,4.36,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""wheat"", ""readurdu"": ""wheat""}",verified
886,ریاض,toil; practice; training,kaikki,1664,4.71,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""practice|toil|train"", ""readurdu"": ""practice|toil|train""}",verified
887,دشمن,"opponent; enemy, foe",kaikki,1653,5.25,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""enemy|foe|opponent"", ""readurdu"": ""enemy""}",verified
888,ذات,"body; essence; self, ego",kaikki,1652,5.08,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""body|ego|essence|self"", ""readurdu"": ""essence""}",verified
889,عطا,giving,kaikki,1648,5.14,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""giving"", ""readurdu"": ""giving""}",verified
890,موجودگی,"presence, attendance",kaikki,1644,4.84,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""attendance|presence"", ""readurdu"": ""presence""}",verified
891,بازار,"market, souq (bazaar)",kaikki,1642,4.88,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""bazaar|market|souq"", ""readurdu"": ""market""}",verified
892,بلا,without; calamity/disaster (different senses),explicit_high_risk_review,1640,5.08,False,False,False,True,False,False,False,readurdu,"{""readurdu"": ""calamity""}",verified_explicit_review
893,نواب,"nabob, nawab (a rich Mughal ruler)",kaikki,1636,4.65,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""mughal|nabob|nawab|rich|ruler"", ""readurdu"": ""mughal|nabob|nawab|rich|ruler""}",verified
894,نجی,"secretive, confidential; private, personal, unofficial, confidential",kaikki,1630,5.01,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""confidential|personal|private|secretive|unofficial"", ""readurdu"": ""confidential|personal|private|secretive|unofficial""}",verified
895,روایت,"tradition; legend, narrative",kaikki,1629,5.24,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""legend|narrative|tradition"", ""readurdu"": ""tradition""}",verified
896,عزت,honor; respect; esteem,explicit_high_risk_review,1628,5.17,False,True,False,True,False,False,False,kaikki|readurdu,"{""kaikki"": ""esteem"", ""readurdu"": ""honor|respect""}",verified_explicit_review
897,رویہ,"attitude; rule, procedure; behavior, conduct, manner",kaikki,1624,4.53,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""attitude|behavior|conduct|manner|procedure|rule"", ""readurdu"": ""attitude|behavior|conduct|manner|procedure|rule""}",verified
898,اعتبار,"credibility; reliability; trust, confidence",kaikki,1623,4.93,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""confidence|credibility|reliability|trust"", ""readurdu"": ""trust""}",verified
899,کھڑے,indirect masculine singular of کھڑا; vocative masculine singular of کھڑا,kaikki,1622,5.18,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""indirect|vocative"", ""readurdu"": ""indirect|vocative""}",verified
900,سلطان,king; sultan,kaikki,1620,4.87,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""king|sultan"", ""readurdu"": ""king|sultan""}",verified
901,اطلاع,"advice; notice; notification, information, knowledge, news",kaikki,1617,4.85,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""advice|inform|knowledge|news|notice|notific"", ""readurdu"": ""advice|inform|knowledge|news|notice|notific""}",verified
902,یقینا,"indeed, definitely, for sure, surely, undoubtedly",kaikki,1613,4.71,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""definitely|inde|sure|surely|undoubtedly"", ""readurdu"": ""surely""}",verified
903,نشانہ,"aim, target",kaikki,1612,4.87,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""aim|target"", ""readurdu"": ""aim|target""}",verified
904,شعر,couplet (of Urdu poetry),kaikki,1608,4.89,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""couplet|poetry|urdu"", ""readurdu"": ""couplet""}",verified
905,معطل,suspended,kaikki,1608,4.69,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""suspend"", ""readurdu"": ""suspend""}",verified
906,حالانکہ,"although, however",kaikki,1607,4.92,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""although|however"", ""readurdu"": ""although""}",verified
907,پیسے,direct plural; oblique/vocative singular,kaikki,1604,5.00,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""direct|oblique|vocative"", ""readurdu"": ""direct""}",verified
908,خصوصا,"mainly, primarily; especially, particularly",kaikki,1602,4.67,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""especially|mainly|particularly|primarily"", ""readurdu"": ""especially""}",verified
909,رہنا,to live; to reside; to be (...-ing),kaikki,1602,4.94,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""ing|live|reside"", ""readurdu"": ""live|reside""}",verified
910,دکھ,"pain, hardship; sadness, grief; suffering, distress",kaikki,1595,4.83,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""distres|grief|hardship|pain|sadnes|suffer"", ""readurdu"": ""distres|grief|hardship|pain|sadnes|suffer""}",verified
911,علیحدہ,"different, various; separately, apiece; separate, apart from, asunder, disconnected, distinct",kaikki,1594,4.17,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""apart|apiece|asunder|different|disconnect|distinct|separate|separately|variou"", ""readurdu"": ""apart|apiece|asunder|different|disconnect|distinct|separate|separately|variou""}",verified
912,ماہر,"expert, professional; skilled, masterful, proficient; scholar of a specific discipline",kaikki,1594,4.86,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""discipline|expert|masterful|professional|proficient|scholar|skill|specific"", ""readurdu"": ""discipline|expert|masterful|professional|proficient|scholar|skill|specific""}",verified
913,سرمایہ,"capital; materials, goods, stuff; wealth; financial means",kaikki,1593,4.85,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""capital|financial|good|material|mean|stuff|wealth"", ""readurdu"": ""capital|financial|good|material|mean|stuff|wealth""}",verified
914,سلامتی,"health, cheers; security, welfare",kaikki,1592,4.74,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""cheer|health|security|welfare"", ""readurdu"": ""security""}",verified
