rank,front,meaning,status,wordfreq_zipf,kaikki_entry,kaikki_semantic_support,kaikki_overlap_terms,readurdu_entry,readurdu_semantic_support,calima_exact_analyses,flags
2493,adapter,to adapt,verified_strong,4.270,True,True,adapt,,,,
2494,motif,"motif; motive; pattern, design",verified_strong,4.340,True,True,"design,motif,motive,pattern",,,,
2495,temple,hall; Protestant church; temple (for worship),verified_strong,4.420,True,True,"church,hall,protestant,temple,worship",,,,
2496,bible,bible (comprehensive text),verified_strong,4.250,True,True,"bible,comprehensive,text",,,,
2497,poudre,dust; powder,verified_strong,4.250,True,True,"dust,powder",,,,
2498,habituel,"customary, habitual",verified_strong,3.970,True,True,"customary,habitual",,,,
2499,langage,programming language; language: word choice and usage,verified_strong,4.550,True,True,"choice,language,programm,programming,usage,word",,,,
2500,lecture,"play (an instance of watching or listening to digital media); reading (act or process of reading, interpretation, material read, and some other senses); playback (the replaying of something previously recorded, especially sound or moving images)",verified_strong,4.740,True,True,"act,digital,especially,imag,image,images,instance,interpretation,listen,listening",,,,
2501,humour,humor; comic effect in a communication or performance,verified_strong,4.580,True,True,"comic,communication,effect,humor,in,performance",,,,
2502,garce,"girl; bitch, slut",verified_strong,3.180,True,True,"bitch,girl,slut",,,,
2503,satellite,satellite (man-made apparatus); satellite (moon or other celestial body),verified_strong,4.080,True,True,"apparatu,apparatus,body,celestial,made,man,moon,other,satellite",,,,
2504,essentiel,essential,verified_strong,4.600,True,True,essential,,,,
2505,religion,religion,verified_strong,4.850,True,True,religion,,,,
2506,interview,interview (by a journalist),verified_strong,4.490,True,True,"interview,journalist",,,,
2507,sous-titre,"closed caption; subtitle (a heading below or after a title); subtitle (textual versions of the dialogue in films (and similar media such as television or video games), usually displayed at the bottom of the screen)",verified_strong,5.230,True,True,"after,at,below,bottom,caption,clos,closed,dialogue,display,displayed",,,,
2508,contrer,"to block, to counter, to counteract",verified_strong,3.830,True,True,"block,counter,counteract",,,,
2509,justifier,to justify,verified_strong,4.350,True,True,justify,,,,
2510,douzaine,about twelve; twelve; dozen,verified_strong,3.990,True,True,"about,dozen,twelve",,,,
2511,ouah,"wow!; yeah, yep, yup; woof, the sound of a dog's bark",verified_strong,3.700,True,True,"bark,dog',dog's,sound,woof,wow,yeah,yep,yup",,,,
2512,serment,"oath, pledge",verified_strong,4.050,True,True,"oath,pledge",,,,
2513,discret,discreet; discrete,verified_strong,4.070,True,True,"discreet,discrete",,,,
2514,pouce,"inch; thumb; stop!, wait!",verified_strong,4.130,True,True,"inch,stop,thumb,wait",,,,
2515,matinée,matinee (women's dress); morning (time between sunrise and noon); matinee (showing of a movie or performance before evening),verified_strong,4.130,True,True,"before,between,dres,dress,even,evening,matinee,morn,morning,movie",,,,
2516,phase,phase,verified_strong,4.670,True,True,phase,,,,
2517,beurre,butter,verified_strong,4.290,True,True,butter,,,,
2518,plastique,"plastic; formal beauty; the shape of a human body, physique",verified_strong,4.310,True,True,"beauty,body,formal,human,physique,plastic,shape",,,,
2519,activer,to speed up; to stoke (e.g. a fire); to activate (to render radioactive),verified_strong,3.670,True,True,"activate,e,fire,g,radioactive,render,spe,speed,stoke,up",,,,
2520,habitant,a farmer; an inhabitant of some place; anybody from a rural or recently colonized area,verified_strong,4.230,True,True,"farmer,inhabitant,place,some",,,,
2521,détacher,"to stand out; to remove spots, stains; to detach, unbind or untie",verified_strong,3.590,True,True,"detach,out,remove,spot,spots,stain,stains,stand,unbind,untie",,,,
2522,basket,"basketball; sneaker (US), trainer (UK)",verified_strong,4.250,True,True,"basketball,sneaker,trainer,uk,us",,,,
2523,sensation,sensation,verified_strong,4.320,True,True,sensation,,,,
2524,unir,"to combine; to unite, join",verified_strong,3.730,True,True,"combine,join,unite",,,,
2525,accusé,accused,verified_strong,4.400,True,True,"accus,accused",,,,
2526,stratégie,strategy,verified_strong,4.630,True,True,strategy,,,,
2527,foie,liver,verified_strong,4.160,True,True,liver,,,,
2528,persuader,to persuade,verified_strong,3.490,True,True,persuade,,,,
2529,défaut,defect; shortcoming; default (computing),verified_strong,4.630,True,True,"comput,computing,default,defect,shortcom,shortcoming",,,,
2530,reproduire,to recreate; to reproduce; to regenerate,verified_strong,4.020,True,True,"recreate,regenerate,reproduce",,,,
2531,pouls,pulse (regular beat caused by the heart),verified_strong,3.570,True,True,"beat,caus,caused,heart,pulse,regular",,,,
2532,stylo,pen (for writing),verified_strong,3.850,True,True,"pen,writ,writing",,,,
2533,chic,elegance; considerate; skillfulness; adroitness,verified_strong,3.990,True,True,"adroitnes,adroitness,considerate,elegance,skillfulnes,skillfulness",,,,
2534,commerce,"commerce, trade; store, shop, trader",verified_strong,4.930,True,True,"commerce,shop,store,trade,trader",,,,
2535,collection,collection,verified_strong,4.740,True,True,collection,,,,
2536,accueil,"acceptance; reception, hospitality; home page (of a website)",verified_strong,4.650,True,True,"acceptance,home,hospitality,page,reception,website",,,,
2537,douloureux,painful,verified_strong,3.970,True,True,painful,,,,
2538,moderne,modern,verified_strong,4.740,True,True,modern,,,,
2539,file,traffic jam; a line of objects placed one after the other,verified_strong,4.320,True,True,"after,jam,line,object,objects,other,plac,placed,traffic",,,,
2540,répandre,"to spread; to shed (tears); to spill, scatter",verified_strong,3.640,True,True,"scatter,shed,spill,spread,tear,tears",,,,
2541,plainte,"complaint; moan, groan",verified_strong,4.510,True,True,"complaint,groan,moan",,,,
2542,bol,bowl; luck; bolus,verified_strong,4.190,True,True,"bolu,bolus,bowl,luck",,,,
2543,éternité,eternity; a very long time,verified_strong,3.920,True,True,"eternity,long,time,very",,,,
2544,mexicain,Mexican,verified_strong,3.790,True,True,mexican,,,,
2545,formation,formation; education; training,verified_strong,5.140,True,True,"education,formation,train,training",,,,
2546,harceler,to hassle; to bother; to disrupt; to harass,verified_strong,3.570,True,True,"bother,disrupt,haras,harass,hassle",,,,
2547,commandement,"commander; command, order; authority, power to command, to give orders; command",verified_strong,4.260,True,True,"authority,command,commander,give,order,orders,power",,,,
2548,griller,to smoke (a cigarette); to grill (cook with a grill); to toast (cook with a toaster),verified_strong,3.580,True,True,"cigarette,cook,grill,smoke,toast,toaster",,,,
2549,ouvrier,"operator; carpenter; workers', working class",verified_strong,4.100,True,True,"carpenter,clas,class,operator,work,worker,workers,working",,,,
2550,union,union,verified_strong,4.990,True,True,union,,,,
2551,silencieux,muffler; quiet (not speaking); silent (without sound),verified_strong,3.930,True,True,"muffler,not,quiet,silent,sound,speak,speaking,without",,,,
2552,commentaire,"commentary; comment, remark",verified_strong,4.580,True,True,"comment,commentary,remark",,,,
2553,frigo,fridge; refrigerator,verified_strong,4.000,True,True,"fridge,refrigerator",,,,
2554,ministère,ministry,verified_strong,4.910,True,True,ministry,,,,
2555,tendance,"tendency, propensity",verified_strong,4.820,True,True,"propensity,tendency",,,,
2556,impatient,impatient,verified_strong,3.610,True,True,impatient,,,,
2557,danseur,ballet dancer,verified_strong,3.590,True,True,"ballet,dancer",,,,
2558,gentleman,"gentleman, especially an anglophone one",verified_strong,3.420,True,True,"anglophone,especially,gentleman",,,,
2559,baby,"Mary Jane shoes; baby, darling, sweetheart; table soccer, table football",verified_strong,4.210,True,True,"baby,darl,darling,football,jane,mary,sho,shoe,shoes,soccer",,,,
2560,amiral,of an admiral; admiral (military officer),verified_strong,4.070,True,True,"admiral,military,officer",,,,
2561,bouffe,"comic opera; grub (food); comic, amusing",verified_strong,4.270,True,True,"amus,amusing,comic,food,grub,opera",,,,
2562,espionner,to spy (to act as a spy),verified_strong,3.410,True,True,"act,spy",,,,
2563,casino,a casino,verified_strong,4.060,True,True,casino,,,,
2564,régime,diet; object; regime,verified_strong,4.940,True,True,"diet,object,regime",,,,
2565,accélérer,to accelerate,verified_strong,3.910,True,True,accelerate,,,,
2566,cinglé,"nuts, bonkers, crazy; nutter, nutcase, madman",verified_strong,3.020,True,True,"bonker,bonkers,crazy,madman,nut,nutcase,nuts,nutter",,,,
2567,pénis,penis,verified_strong,3.850,True,True,"peni,penis",,,,
2568,inclure,"to include; to enclose (attach document, file); to feature (important aspect, design, information, event)",verified_strong,3.870,True,True,"aspect,attach,design,document,enclose,event,feature,file,important,include",,,,
2569,féminin,female; feminine,verified_strong,4.390,True,True,"female,feminine",,,,
2570,scanner,an X-ray scanner; to scan (to create a digital copy of an image using a scanner),verified_strong,3.650,True,True,"copy,create,digital,image,ray,scan,scanner,using,x",,,,
2571,tube,pipe; tube; a hit,verified_strong,4.210,True,True,"hit,pipe,tube",,,,
2572,commissariat,police station; commissionership,verified_strong,4.040,True,True,"commissionership,police,station",,,,
2573,audition,hearing; audition,verified_strong,3.930,True,True,"audition,hear,hearing",,,,
2574,patrouille,patrol,verified_strong,3.810,True,True,patrol,,,,
2575,écart,hamlet; discard; difference (between numbers),verified_strong,4.390,True,True,"between,difference,discard,hamlet,number,numbers",,,,
2576,maîtresse,mistress; female teacher (in a primary school),verified_strong,4.130,True,True,"female,in,mistres,mistress,primary,school,teacher",,,,
2577,demi-tour,"U-turn, about-turn",verified_strong,4.880,True,True,"about,turn,u",,,,
2578,méfier,"to mistrust, to be wary of, to watch out for",verified_strong,3.720,True,True,"mistrust,out,wary,watch",,,,
2579,lent,slow,verified_strong,3.990,True,True,slow,,,,
2580,exécution,execution,verified_strong,4.430,True,True,execution,,,,
2581,actuellement,currently; in actuality,verified_strong,4.960,True,True,"actuality,currently,in",,,,
2582,comté,county; riding; Comté cheese,verified_strong,4.250,True,True,"cheese,comt,county,rid,riding",,,,
2583,accéder,to reach (a place); to grant (permission); to access (information),verified_strong,4.350,True,True,"acces,access,grant,information,permission,place,reach",,,,
2584,affirmer,"to affirm, to claim",verified_strong,4.220,True,True,"affirm,claim",,,,
2585,tricher,to cheat,verified_strong,3.410,True,True,cheat,,,,
2586,chevalier,knight; sandpiper (bird),verified_strong,4.340,True,True,"bird,knight,sandpiper",,,,
2587,influence,influence,verified_strong,4.740,True,True,influence,,,,
2588,panique,panic,verified_strong,4.160,True,True,panic,,,,
2589,stress,stress (emotional pressure),verified_strong,4.360,True,True,"emotional,pressure,stres,stress",,,,
2590,combinaison,diving suit; slip; petticoat; jumpsuit; overalls,verified_strong,4.190,True,True,"div,diving,jumpsuit,overall,overalls,petticoat,slip,suit",,,,
2591,portrait,portrait; description (of a person or things),verified_strong,4.510,True,True,"description,person,portrait,thing,things",,,,
2592,visiteur,visitor,verified_strong,3.780,True,True,visitor,,,,
2593,missile,"missile; bombshell, hottie",verified_strong,3.840,True,True,"bombshell,hottie,missile",,,,
2594,tache,"blotch, mark; moral depravation; blot, stain or smear",verified_strong,3.880,True,True,"blot,blotch,depravation,mark,moral,smear,stain",,,,
2595,lion,lion; a style of elegant young man that came after the dandy,verified_strong,4.290,True,True,lion,,,,
2596,voyou,"good for nothing; thug, yob, hooligan; urchin, street child",verified_strong,3.410,True,True,"child,good,hooligan,noth,nothing,street,thug,urchin,yob",,,,
2597,poème,poem (literary piece written in verse),verified_strong,4.140,True,True,"in,literary,piece,poem,verse,written",,,,
2598,protocole,protocol,verified_strong,4.160,True,True,protocol,,,,
2599,révolution,revolution (turn; rotation); revolution (political event),verified_strong,4.820,True,True,"event,political,revolution,rotation,turn",,,,
2600,cimetière,"cemetery, graveyard",verified_strong,4.150,True,True,"cemetery,graveyard",,,,
2601,guitare,a leg; guitar,verified_strong,4.200,True,True,"guitar,leg",,,,
2602,solitaire,"loner, solitary person; solitary, alone (living alone or being by oneself)",verified_strong,4.070,True,True,"alone,being,liv,living,loner,oneself,person,solitary",,,,
2603,absurde,absurd (contrary to reason or propriety),verified_strong,4.080,True,True,"absurd,contrary,propriety,reason",,,,
2604,taule,"pad, crib; jail, clink",verified_strong,3.530,True,True,"clink,crib,jail,pad",,,,
2605,conduite,"duct; guidance; drive, driving",verified_strong,4.580,True,True,"driv,drive,driving,duct,guidance",,,,
2606,masse,mass; mace (weapon); a sledgehammer,verified_strong,4.740,True,True,"mace,mas,mass,sledgehammer,weapon",,,,
2607,conflit,conflict (clash or disagreement),verified_strong,4.600,True,True,"clash,conflict,disagreement",,,,
2608,employer,to be used; to be employed; to employ (a person),verified_strong,3.850,True,True,"employ,employed,person,used",,,,
2609,rage,"rabies (disease); rage (fury, anger)",verified_strong,4.230,True,True,"anger,disease,fury,rabi,rabie,rabies,raby,rage",,,,
2610,bouclier,"shield (anything which protects or defends); shield (broad piece of defensive armor, held in hand, formerly in general use in war, for the protection of the body)",verified_strong,3.880,True,True,"anyth,anything,armor,body,broad,defend,defends,defensive,formerly,general",,,,
2611,compliment,compliment (positive comment),verified_strong,3.720,True,True,"comment,compliment,positive",,,,
2612,transfert,transfer,verified_strong,4.490,True,True,transfer,,,,
2613,absent,absent,verified_strong,4.090,True,True,absent,,,,
2614,canard,"off-note; newspaper; canard, hoax",verified_strong,4.170,True,True,"canard,hoax,newspaper,note,off",,,,
2615,interrogatoire,interrogation (series of questions),verified_strong,3.650,True,True,"interrogation,question,questions,seri,serie,series,sery",,,,
2616,merveille,wonder; marvel,verified_strong,4.030,True,True,"marvel,wonder",,,,
2617,coopérer,to cooperate,verified_strong,3.490,True,True,cooperate,,,,
2618,naturellement,naturally,verified_strong,4.390,True,True,naturally,,,,
2619,maîtriser,"be master of; to dominate, overcome, conquer, control; to master, have authority over somebody",verified_strong,3.950,True,True,"authority,conquer,control,dominate,have,master,over,overcome,somebody",,,,
2620,oxygène,oxygen,verified_strong,4.100,True,True,oxygen,,,,
2621,poursuite,pursuit; prosecution,verified_strong,4.330,True,True,"prosecution,pursuit",,,,
2622,salopard,bastard,verified_strong,2.970,True,True,bastard,,,,
2623,girl,dancing girl,verified_strong,4.220,True,True,"danc,dancing,girl",,,,
2624,allée,"driveway; bowling lane; path, lane, allée",verified_strong,4.280,True,True,"all,bowl,bowling,driveway,e,lane,path",,,,
2625,mouche,bee; fly (insect); bullseye (center of a target),verified_strong,3.900,True,True,"bee,bullseye,center,fly,insect,target",,,,
2626,pêcher,to fish; peach tree,verified_strong,3.480,True,True,"fish,peach,tree",,,,
2627,détenir,"to detain; to possess, to have, to hold",verified_strong,3.480,True,True,"detain,have,hold,posses,possess",,,,
2628,conclusion,conclusion,verified_strong,4.420,True,True,conclusion,,,,
2629,pose,"extension; pose (posture, way of presenting oneself); installation, the act of laying, putting down (e.g. a building element)",verified_strong,4.870,True,True,"extension,oneself,pose,posture,present,presenting,way",,,,
2630,soupçonner,to suspect (have a suspicion),verified_strong,3.120,True,True,"have,suspect,suspicion",,,,
2631,veine,luck; vein; inspiration,verified_strong,3.800,True,True,"inspiration,luck,vein",,,,
2632,intervention,intervention,verified_strong,4.700,True,True,intervention,,,,
2633,mater,"to checkmate; to suppress, quell (a revolution, person, insurrection); to ogle, to check out, to watch (e.g. an attractive person)",verified_strong,3.730,True,True,"attractive,check,checkmate,e,g,insurrection,ogle,out,person,quell",,,,
2634,ressource,resource,verified_strong,3.970,True,True,resource,,,,
2635,fiancer,to get engaged (to be married),verified_strong,2.460,True,True,"engag,engaged,get,marri,married",,,,
2636,évidence,"obviousness, clearness",verified_strong,4.440,True,True,"clearnes,clearness,obviousnes,obviousness",,,,
2637,réfléchi,reflexive; thoughtful,verified_strong,3.900,True,True,"reflexive,thoughtful",,,,
2638,pratiquement,"practically, almost; in practice, for all practical purposes, from a practical standpoint",verified_strong,4.340,True,True,"all,almost,in,practical,practically,practice,purpos,purpose,purposes,standpoint",,,,
2639,poster,to post; poster (A billboard to be posted on a public or private place),verified_strong,4.130,True,True,"billboard,on,place,post,posted,poster,private,public",,,,
2640,survivant,survivor; surviving,verified_strong,3.640,True,True,"surviv,surviving,survivor",,,,
2641,modifier,"to change, modify",verified_strong,4.330,True,True,"change,modify",,,,
2642,bougie,candle; spark plug,verified_strong,3.650,True,True,"candle,plug,spark",,,,
2643,gus,"bloke, guy",verified_strong,3.430,True,True,"bloke,guy",,,,
2644,organe,voice; organ (any part of the body); organ (official publication),verified_strong,4.010,True,True,"any,body,official,organ,part,publication,voice",,,,
2645,câlin,"hug, cuddle; cuddly (fond of or prone to cuddling)",verified_strong,3.590,True,True,"cuddl,cuddle,cuddling,cuddly,fond,hug,prone",,,,
2646,quart,"shift (period of work); quarter, fourth (fraction)",verified_strong,4.470,True,True,"fourth,period,shift,work",,,,
2647,électricité,electricity,verified_strong,4.570,True,True,electricity,,,,
2648,mesurer,to measure,verified_strong,4.190,True,True,measure,,,,
2649,industrie,"a profession; diligence, zeal; an industry, productive enterprise(s)",verified_strong,4.880,True,True,"diligence,enterprise,industry,productive,profession,s,zeal",,,,
2650,parcourir,"to read through, to skim; to go through, to pass through",verified_strong,3.910,True,True,"go,pas,pass,read,skim,through",,,,
2651,intime,inner; intimate,verified_strong,4.120,True,True,"inner,intimate",,,,
2652,anonyme,anonym,verified_strong,4.180,True,True,anonym,,,,
2653,rebelle,rebel,verified_strong,3.920,True,True,rebel,,,,
2654,louper,to fail; to miss,verified_strong,3.430,True,True,"fail,mis,miss",,,,
2655,caution,"deposit; caution, guaranty, bail",verified_strong,3.990,True,True,"bail,caution,deposit,guaranty",,,,
2656,accent,"accent, stress; emphasis, focus; strain, section",verified_strong,4.360,True,True,"accent,emphasi,emphasis,focu,focus,section,strain,stres,stress",,,,
2657,faiblesse,weakness,verified_strong,4.210,True,True,"weaknes,weakness",,,,
2658,cookie,cookie,verified_strong,3.600,True,True,cookie,,,,
2659,aérien,air; aerial,verified_strong,4.060,True,True,"aerial,air",,,,
2660,impôt,tax,verified_strong,4.570,True,True,tax,,,,
2661,culpabilité,guilt (feeling); guilt; culpability (responsibility for wrongdoing),verified_strong,3.960,True,True,"culpability,feel,feeling,guilt,responsibility,wrongdo,wrongdoing",,,,
2662,suspendre,to suspend (hang freely); to suspend (temporarily cancel or expel),verified_strong,3.730,True,True,"cancel,expel,freely,hang,suspend,temporarily",,,,
2663,veille,"standby; wakefulness; watch, vigil",verified_strong,4.580,True,True,"standby,vigil,wakefulnes,wakefulness,watch",,,,
2664,assiette,seat; basis; plateful,verified_strong,4.070,True,True,"basi,basis,plateful,seat",,,,
2665,illusion,illusion,verified_strong,4.050,True,True,illusion,,,,
2666,fabuleux,fabled; fabulous,verified_strong,3.790,True,True,"fabl,fabled,fabulou,fabulous",,,,
2667,portée,scope; stave; range (of a weapon),verified_strong,4.620,True,True,"range,scope,stave,weapon",,,,
2668,stable,stable (relatively unchanging),verified_strong,4.260,True,True,"relatively,stable,unchang,unchanging",,,,
2669,congrès,congress,verified_strong,4.620,True,True,"congres,congress",,,,
2670,particulièrement,"especially; in particular; particularly, specifically",verified_strong,4.990,True,True,"especially,in,particular,particularly,specifically",,,,
2671,saut,jump; vault: ellipsis of saut de cheval; rapids (fast section of a river or stream),verified_strong,4.150,True,True,"cheval,de,ellipsi,ellipsis,fast,jump,rapid,rapids,river,saut",,,,
2672,veuf,widowed; odd (missing its pair); widower (a man whose wife has died and who has not remarried),verified_strong,3.260,True,True,"died,has,its,man,miss,missing,not,odd,pair,remarri",,,,
2673,croix,cross (shape); a representation of a cross; the cross as a heraldic symbol,verified_strong,4.640,True,True,"cros,cross,heraldic,representation,shape,symbol",,,,
2674,muscle,"muscle (contractile tissue, strength)",verified_strong,3.820,True,True,"contractile,muscle,strength,tissue",,,,
2675,record,record (most extreme known value of some achievement),verified_strong,4.570,True,True,"extreme,record",,,,
2676,soumettre,to submit,verified_strong,4.090,True,True,submit,,,,
2677,détecter,"to detect; to discover, to uncover",verified_strong,3.850,True,True,"detect,discover,uncover",,,,
2678,associer,to associate,verified_strong,3.960,True,True,associate,,,,
2679,cravate,necktie; headlock (wrestling move); Situation in which a canoe is stuck on a rock,verified_strong,3.710,True,True,"headlock,move,necktie,wrestl,wrestling",,,,
2680,vieillir,"to grow old, to age; to make oneself look older; to make (someone) look older",verified_strong,3.530,True,True,"age,grow,look,make,old,older,oneself,someone",,,,
2681,abuser,to mislead; to go too far; to abuse (use improperly),verified_strong,3.740,True,True,"abuse,far,go,improperly,mislead,too,use",,,,
2682,processus,process,verified_strong,4.790,True,True,"proces,process",,,,
2683,achever,to finish,verified_strong,3.830,True,True,finish,,,,
2684,fondre,"to melt; to blend in, blend into; to dwindle; to diminish",verified_strong,3.910,True,True,"blend,diminish,dwindle,in,into,melt",,,,
2685,jusque,"until, up to",verified_strong,4.520,True,True,"until,up",,,,
2686,pénétrer,"to penetrate; to enter, to get in (to); to see through somebody's lies or secret plans",verified_strong,3.900,True,True,"enter,get,in,lie,lies,penetrate,plan,plans,secret,see",,,,
2687,lame,wave; blade; lamina,verified_strong,4.020,True,True,"blade,lamina,wave",,,,
2688,aïe,interjection expressing a sharp pain: ouch!; interjection expressing worry: dang!; oh dear,verified_strong,3.490,True,True,"dang,dear,express,expressing,interjection,oh,ouch,pain,sharp,worry",,,,
2689,malédiction,"spell, curse (supernatural detriment)",verified_strong,3.650,True,True,"curse,detriment,spell,supernatural",,,,
2690,cabane,bed; prison; workshop,verified_strong,3.800,True,True,"bed,prison,workshop",,,,
2691,menu,"detailed list; minor, trifling; slim, small, fine",verified_strong,4.200,True,True,"detail,detailed,list,minor,trifl,trifling",,,,
2692,autrefois,"previously; formerly (at a past time), erstwhile",verified_strong,4.320,True,True,"at,erstwhile,formerly,past,previously,time",,,,
2693,chaussette,sock,verified_strong,3.280,True,True,sock,,,,
2694,plomb,fuse; lead (metal); sinker (fishing weight),verified_strong,4.120,True,True,"fish,fishing,fuse,lead,metal,sinker,weight",,,,
2695,métro,"clipping of métropole (“metropolis”); resident or native of metropolitan France; metro; subway (US), underground (UK), Tube (UK)",verified_strong,4.590,True,True,"clipp,clipping,france,m,metro,metropoli,metropolis,metropolitan,native,resident",,,,
2696,supprimer,"to delete; to suppress; to remove, to take out",verified_strong,4.420,True,True,"delete,out,remove,suppres,suppress,take",,,,
2697,mannequin,"fashion model; dummy, mannequin",verified_strong,3.970,True,True,"dummy,fashion,mannequin,model",,,,
2698,intelligence,"intelligence; cleverness; accord, agreement, harmony; comprehension, understanding",verified_strong,4.470,True,True,"accord,agreement,clevernes,cleverness,comprehension,harmony,intelligence,understand,understanding",,,,
2699,ingénieur,conductor; engineer (person qualified or professionally engaged in engineering),verified_strong,4.420,True,True,"conductor,engag,engaged,engineer,engineering,in,person,professionally,qualifi,qualified",,,,
2700,rideau,"blind (cover for windows); curtain (woven fabric to cover, e.g., windows); curtain, veil (something keeping another in secret)",verified_strong,3.890,True,True,"another,blind,cover,curtain,e,fabric,g,in,keep,keeping",,,,
2701,fierté,"pride (positive emotion), self-esteem",verified_strong,4.210,True,True,"emotion,esteem,positive,pride,self",,,,
2702,désastre,"disaster; bankruptcy, breakup",verified_strong,3.890,True,True,"bankruptcy,breakup,disaster",,,,
2703,ambassadeur,ambassador,verified_strong,4.300,True,True,ambassador,,,,
2704,manager,manager; to manage,verified_strong,4.210,True,True,"manage,manager",,,,
2705,chrétien,Christian,verified_strong,4.270,True,True,christian,,,,
2706,média,media; outlet,verified_strong,4.100,True,True,"media,outlet",,,,
2707,traduire,to summon; to translate,verified_strong,4.100,True,True,"summon,translate",,,,
2708,reprocher,to blame somebody for something (place blame upon),verified_strong,3.920,True,True,"blame,place,somebody,someth,something,upon",,,,
2709,aiguille,"needle; point, switch; hand (of a watch)",verified_strong,3.900,True,True,"hand,needle,point,switch,watch",,,,
2710,engagement,commitment; engagement,verified_strong,4.570,True,True,"commitment,engagement",,,,
2711,chauffer,"to drive (a vehicle); to heat, warm, warm up; to tease, entice sexually; to arouse",verified_strong,3.870,True,True,"arouse,drive,entice,heat,sexually,tease,up,vehicle,warm",,,,
2712,définitivement,"definitely; definitively, for good, once and for all",verified_strong,4.450,True,True,"all,definitely,definitively,good,once",,,,
2713,dégoûtant,disgusting,verified_strong,3.070,True,True,"disgust,disgusting",,,,
2714,lover,"to coil up, wind up; to curl up; to snuggle up to, to snuggle up against; to coil (a rope or cord), to fake a line",verified_strong,2.990,True,True,"against,coil,cord,curl,fake,line,rope,snuggle,up,wind",,,,
2715,bienvenu,welcome,verified_strong,3.750,True,True,welcome,,,,
2716,fonder,to found,verified_strong,3.900,True,True,found,,,,
2717,auto,car,verified_strong,4.660,True,True,car,,,,
2718,défier,"to defy, challenge; to distrust, mistrust, beware",verified_strong,3.630,True,True,"beware,challenge,defy,distrust,mistrust",,,,
2719,survie,survival,verified_strong,4.240,True,True,survival,,,,
2720,britannique,British; Brit (colloquially); Briton (resident or native of Britain),verified_strong,4.720,True,True,"brit,britain,british,briton,colloquially,native,resident",,,,
2721,septembre,September,verified_strong,5.240,True,True,september,,,,
2722,pratiquer,to do; to practise,verified_strong,4.150,True,True,"do,practise",,,,
2723,immense,"immense, huge",verified_strong,4.490,True,True,"huge,immense",,,,
2724,envahir,"to invade; to stretch, to overgrow, to fill; to come over (someone) or wash over (someone), as a feeling",verified_strong,3.670,True,True,"come,feel,feeling,fill,invade,over,overgrow,someone,stretch,wash",,,,
2725,cicatrice,scar,verified_strong,3.420,True,True,scar,,,,
2726,pencher,"to look into; to lean, list; to tilt, tip up",verified_strong,3.750,True,True,"into,lean,list,look,tilt,tip,up",,,,
2727,médaille,medal,verified_strong,4.400,True,True,medal,,,,
2728,reconnaissance,recognition; thankfulness; reconnaissance,verified_strong,4.560,True,True,"recognition,reconnaissance,thankfulnes,thankfulness",,,,
2729,arrangement,arrangement,verified_strong,3.800,True,True,arrangement,,,,
2730,surement,post-1990 spelling of sûrement,verified_strong,4.100,True,True,"post,rement,s,spell,spelling",,,,
2731,introduire,"to introduce; to insert, to put in",verified_strong,4.000,True,True,"in,insert,introduce,put",,,,
2732,mail,maul; email; pall mall,verified_strong,4.430,True,True,"email,mall,maul,pall",,,,
2733,offenser,"to hurt (physically damage); to offend (to insult, to cause offence)",verified_strong,3.250,True,True,"cause,damage,hurt,insult,offence,offend,physically",,,,
2734,sensé,"sensible, rational",verified_strong,3.680,True,True,"rational,sensible",,,,
2735,autopsie,autopsy,verified_strong,3.710,True,True,autopsy,,,,
2736,barbe,beard; Barbary horse; barb (feather),verified_strong,4.200,True,True,"barb,barbary,beard,feather",,,,
2737,correctement,correctly (in a correct manner),verified_strong,4.250,True,True,"correct,correctly,in,manner",,,,
2738,invisible,invisible (unable to be seen); invisible (not appearing on the surface),verified_strong,4.080,True,True,"appear,appearing,invisible,not,on,seen,surface,unable",,,,
2739,assumer,take responsibility; embrace; accept; own; assume (take on a role),verified_strong,4.220,True,True,"accept,assume,embrace,on,own,responsibility,role,take",,,,
2740,contrarier,to upset; to thwart; to stand in the way of,verified_strong,3.140,True,True,"in,stand,thwart,upset,way",,,,
2741,prime,first; reward; prize; bonus; premium (insurance policy),verified_strong,4.420,True,True,"bonu,bonus,first,insurance,policy,premium,prize,reward",,,,
2742,actif,top; asset; active,verified_strong,4.490,True,True,"active,asset,top",,,,
2743,flash,flash,verified_strong,4.190,True,True,flash,,,,
2744,pressé,"pressing, urgent; lacking (pressed for); quick, eager, impatient",verified_strong,4.010,True,True,"eager,impatient,lack,lacking,press,pressed,pressing,quick,urgent",,,,
2745,texte,"text, SMS; text (piece of writing); lines (for a play, film etc.)",verified_strong,5.080,True,True,"etc,film,lin,line,lines,piece,play,sms,text,writ",,,,
2746,e-mail,An e-mail,verified_strong,4.370,True,True,"e,mail",,,,
2747,favori,"favo(u)rite; sideburns, side whiskers",verified_strong,3.980,True,True,"favo,rite,side,sideburn,sideburns,u,whisker,whiskers",,,,
2748,carton,card; target; inset map,verified_strong,4.250,True,True,"card,inset,map,target",,,,
2749,rupture,"breakup, rupture",verified_strong,4.420,True,True,"breakup,rupture",,,,
2750,statue,statue,verified_strong,4.200,True,True,statue,,,,
2751,tente,tent,verified_strong,4.700,True,True,tent,,,,
