frequency,front,kaikki,readurdu,reason,word2word
392,بائیس,,,not_indowordnet_urdu_lemma,
392,چکنائی,,,not_indowordnet_urdu_lemma,
392,صاحبان,,,not_indowordnet_urdu_lemma,
392,فوٹو,,,not_indowordnet_urdu_lemma,
392,لیزر,,laser,no_two_source_semantic_agreement,Ben; e; Layzir; m; going
392,ہضم,,,not_indowordnet_urdu_lemma,
392,ہٹانے,,,not_indowordnet_urdu_lemma,
391,جادو,,,not_indowordnet_urdu_lemma,
391,شمع,,,not_indowordnet_urdu_lemma,
391,گوگل,,,no_two_source_semantic_agreement,Google-proof; Google; searching; search; also
391,مقدمہ,,,not_indowordnet_urdu_lemma,
390,احباب,,,not_indowordnet_urdu_lemma,
390,پیاس,,,not_indowordnet_urdu_lemma,
390,تقویت,,,not_indowordnet_urdu_lemma,
390,سیریل,,,no_two_source_semantic_agreement,
390,علاقہ جات,,,not_indowordnet_urdu_lemma,
390,کالے,,,not_indowordnet_urdu_lemma,
390,مانند,,,not_indowordnet_urdu_lemma,
390,ڈیموں,,,not_indowordnet_urdu_lemma,
390,ہائی الرٹ,,,not_indowordnet_urdu_lemma,
389,آدہ,,,not_indowordnet_urdu_lemma,
389,بدلہ,,,not_indowordnet_urdu_lemma,
389,تائید,,,not_indowordnet_urdu_lemma,
389,دفن,,,not_indowordnet_urdu_lemma,
389,لوں,,,not_indowordnet_urdu_lemma,
389,منصب,,,not_indowordnet_urdu_lemma,
389,مو,,,not_indowordnet_urdu_lemma,
389,نکلتا,,,not_indowordnet_urdu_lemma,
389,ٹیلنٹ,,,not_indowordnet_urdu_lemma,
389,ڈویلپمنٹ,,,not_indowordnet_urdu_lemma,
388,اختیاری,,,not_indowordnet_urdu_lemma,
388,پے,,,not_indowordnet_urdu_lemma,
388,جدا,,,not_indowordnet_urdu_lemma,
388,ستارے,,,not_indowordnet_urdu_lemma,
388,کونے,,,not_indowordnet_urdu_lemma,
388,نارتہ,,,not_indowordnet_urdu_lemma,
388,یہودیوں,,,not_indowordnet_urdu_lemma,
387,ماحولیاتی,,,not_indowordnet_urdu_lemma,
386,بدلتے,,,not_indowordnet_urdu_lemma,
386,بلدیہ,,,not_indowordnet_urdu_lemma,
386,سرمایہ کاروں,,,not_indowordnet_urdu_lemma,
386,سماج,,,not_indowordnet_urdu_lemma,
386,مہنگی,,,not_indowordnet_urdu_lemma,
386,میموریل,,,not_indowordnet_urdu_lemma,
385,پہنچیں,,,not_indowordnet_urdu_lemma,
385,جبر,,,not_indowordnet_urdu_lemma,
385,چہپ,,,not_indowordnet_urdu_lemma,
385,رضی,,,not_indowordnet_urdu_lemma,
385,رقبے,,,not_indowordnet_urdu_lemma,
384,پروڈیوسر,,,not_indowordnet_urdu_lemma,
384,حملہ آور,,,not_indowordnet_urdu_lemma,
384,ریفرنڈم,,,not_indowordnet_urdu_lemma,
384,شرف,,,not_indowordnet_urdu_lemma,
384,عوام دوست,,,not_indowordnet_urdu_lemma,
384,قیصر,,,not_indowordnet_urdu_lemma,
384,لیڈی,,,not_indowordnet_urdu_lemma,
384,مہاجر,"refugee, immigrant; a muhajir: Urdu-speaking Muslim that moved to Pakistan after the Partition of India",,no_two_source_semantic_agreement,parole; non-immigration; humanitarian; qualify; protective
383,ترسیل,,,not_indowordnet_urdu_lemma,
383,ریت,,,not_indowordnet_urdu_lemma,
382,اونچی,,,not_indowordnet_urdu_lemma,
382,تحریری,,,not_indowordnet_urdu_lemma,
382,سلامت,,,not_indowordnet_urdu_lemma,
382,کشتی,,,not_indowordnet_urdu_lemma,
382,گلاس,,,not_indowordnet_urdu_lemma,
382,مجاہدین,,,not_indowordnet_urdu_lemma,
382,ٹہٹہہ,,,not_indowordnet_urdu_lemma,
382,ہاؤسنگ,,,not_indowordnet_urdu_lemma,
381,جوتے,,,not_indowordnet_urdu_lemma,
381,کوفی,,,not_indowordnet_urdu_lemma,
380,تجہ,,,not_indowordnet_urdu_lemma,
380,داؤد,,,not_indowordnet_urdu_lemma,
380,ملوں,,,not_indowordnet_urdu_lemma,
379,افرادی,,,not_indowordnet_urdu_lemma,
379,برائی,,,not_indowordnet_urdu_lemma,
379,تقی,,,not_indowordnet_urdu_lemma,
379,سیب,chin; apple (fruit),,no_two_source_semantic_agreement,Apples; cost; nickel; represents; Rebels
379,سیکہنے,,,not_indowordnet_urdu_lemma,
379,لپ,,,not_indowordnet_urdu_lemma,
379,نادر,,,not_indowordnet_urdu_lemma,
378,پول,,,not_indowordnet_urdu_lemma,
378,جنگلات,,,not_indowordnet_urdu_lemma,
378,دہاندلی,,,not_indowordnet_urdu_lemma,
378,رحمن,,,not_indowordnet_urdu_lemma,
378,گہاس,,,not_indowordnet_urdu_lemma,
378,ہل,plough,,no_two_source_semantic_agreement,Hill; Wait; at; Excuse; Seventh
377,بہیجیں,,,not_indowordnet_urdu_lemma,
377,تفہیم,,,not_indowordnet_urdu_lemma,
377,تماشائیوں,,,not_indowordnet_urdu_lemma,
377,صاحبزادہ,,,not_indowordnet_urdu_lemma,
377,میرٹ,,,not_indowordnet_urdu_lemma,
376,برڈ,,,not_indowordnet_urdu_lemma,
376,جذب,,,not_indowordnet_urdu_lemma,
376,جہکاؤ,,,not_indowordnet_urdu_lemma,
376,فراموش,,,not_indowordnet_urdu_lemma,
375,آمدن,,,not_indowordnet_urdu_lemma,
375,تاثرات,,,not_indowordnet_urdu_lemma,
375,خروش,,,not_indowordnet_urdu_lemma,
375,فیاض,,,not_indowordnet_urdu_lemma,
375,مہلک,,,not_indowordnet_urdu_lemma,
374,جم,,,not_indowordnet_urdu_lemma,
374,راتوں,,,not_indowordnet_urdu_lemma,
374,سچائی,,,not_indowordnet_urdu_lemma,
374,فرقہ,,,not_indowordnet_urdu_lemma,
374,کلر,,,no_two_source_semantic_agreement,
374,مصائب,,,not_indowordnet_urdu_lemma,
373,ترجیحات,,,not_indowordnet_urdu_lemma,
373,سیڈ,,,not_indowordnet_urdu_lemma,
373,شاپنگ,,,not_indowordnet_urdu_lemma,
373,قصوری,,,not_indowordnet_urdu_lemma,
372,ارسال,,,no_two_source_semantic_agreement,send; minute; three; You; have
372,خسارہ,,,not_indowordnet_urdu_lemma,
372,خوفناک,,,not_indowordnet_urdu_lemma,
372,ضابطہ,,,not_indowordnet_urdu_lemma,
372,گواہی,,,no_two_source_semantic_agreement,witness; outset; grateful; today; coming
371,اونٹ,,,not_indowordnet_urdu_lemma,
371,بذریعہ,,,not_indowordnet_urdu_lemma,
371,زین,,,not_indowordnet_urdu_lemma,
371,سوچتے,,,not_indowordnet_urdu_lemma,
371,عقیل,,,not_indowordnet_urdu_lemma,
371,فنون,,,not_indowordnet_urdu_lemma,
371,کعبہ,Kaaba,,no_two_source_semantic_agreement,
371,کلوننگ,,,not_indowordnet_urdu_lemma,
371,گہرائی,,,not_indowordnet_urdu_lemma,
371,منائی,,,not_indowordnet_urdu_lemma,
371,ٹہنڈے,,,not_indowordnet_urdu_lemma,
370,بندہ,,,not_indowordnet_urdu_lemma,
370,خادم,,,not_indowordnet_urdu_lemma,
370,دستی,,,not_indowordnet_urdu_lemma,
370,زخموں,,,not_indowordnet_urdu_lemma,
370,سورہ,,,not_indowordnet_urdu_lemma,
370,گزرا,,,not_indowordnet_urdu_lemma,
370,یونیورسٹیوں,,,not_indowordnet_urdu_lemma,
369,آرٹیکل,,,not_indowordnet_urdu_lemma,
369,پاؤ,,,not_indowordnet_urdu_lemma,
369,پشت,,,not_indowordnet_urdu_lemma,
369,طاری,,,not_indowordnet_urdu_lemma,
369,فریقین,,,not_indowordnet_urdu_lemma,
369,قریبا,,,not_indowordnet_urdu_lemma,
369,نعرہ,,,not_indowordnet_urdu_lemma,
368,پلاننگ,,,not_indowordnet_urdu_lemma,
368,ثانی,,,not_indowordnet_urdu_lemma,
368,دلائل,,,not_indowordnet_urdu_lemma,
368,ذائقہ,,,not_indowordnet_urdu_lemma,
368,فوڈ,,,not_indowordnet_urdu_lemma,
368,کپتانی,,,no_two_source_semantic_agreement,
368,کلیم,,,not_indowordnet_urdu_lemma,
368,مدافعت,,,not_indowordnet_urdu_lemma,
368,ہجوم,,,not_indowordnet_urdu_lemma,
367,تحویل,,,not_indowordnet_urdu_lemma,
367,چہپا,,,not_indowordnet_urdu_lemma,
367,دشواری,,,not_indowordnet_urdu_lemma,
367,کراس,,,not_indowordnet_urdu_lemma,
367,کہیتوں,,,not_indowordnet_urdu_lemma,
367,گرین,,,not_indowordnet_urdu_lemma,
367,محیط,,,not_indowordnet_urdu_lemma,
366,بیٹسمینوں,,,not_indowordnet_urdu_lemma,
366,پروان,,,not_indowordnet_urdu_lemma,
366,خیالی,,,not_indowordnet_urdu_lemma,
366,گزارش,,,not_indowordnet_urdu_lemma,
366,ماننے,,,not_indowordnet_urdu_lemma,
366,ناکافی,,,no_two_source_semantic_agreement,
365,اطاعت,,,not_indowordnet_urdu_lemma,
365,بندر,,,not_indowordnet_urdu_lemma,
365,مقدس,,,not_indowordnet_urdu_lemma,
364,اشیا,,,not_indowordnet_urdu_lemma,
364,چارہ,,,not_indowordnet_urdu_lemma,
364,فلمسازی,,,not_indowordnet_urdu_lemma,
364,قابض,"possesser; occupier, seizer",,no_two_source_semantic_agreement,
364,قاصر,,,not_indowordnet_urdu_lemma,
364,ملاقاتیں,,,not_indowordnet_urdu_lemma,
363,امپائر,,,not_indowordnet_urdu_lemma,
363,ایجنسیوں,,,not_indowordnet_urdu_lemma,
363,برٹش,,,not_indowordnet_urdu_lemma,
363,بیٹہی,,,not_indowordnet_urdu_lemma,
363,چہانٹ,,,not_indowordnet_urdu_lemma,
363,دانے,,,not_indowordnet_urdu_lemma,
363,سمتہ,,,not_indowordnet_urdu_lemma,
363,کال,,,not_indowordnet_urdu_lemma,
363,لعل,,,not_indowordnet_urdu_lemma,
362,پہلوان,,,not_indowordnet_urdu_lemma,
362,جوائنٹ,,,not_indowordnet_urdu_lemma,
362,سہی,,,not_indowordnet_urdu_lemma,
362,کنٹرول لائن,,,not_indowordnet_urdu_lemma,
362,محرومی,,,not_indowordnet_urdu_lemma,
361,ایجنٹ,,,not_indowordnet_urdu_lemma,
361,پاؤنڈ,,,not_indowordnet_urdu_lemma,
361,خصوصیت,,,no_two_source_semantic_agreement,indistinguishable; penetrates; afire; chemicals; sets
361,رفیع,,,not_indowordnet_urdu_lemma,
361,صحافت,,,not_indowordnet_urdu_lemma,
361,نجکاری,,,not_indowordnet_urdu_lemma,
360,اٹہائیں,,,not_indowordnet_urdu_lemma,
360,آراستہ,,,not_indowordnet_urdu_lemma,
360,باکسنگ,,,not_indowordnet_urdu_lemma,
360,کوہ,,,not_indowordnet_urdu_lemma,
360,مہمانان,,,not_indowordnet_urdu_lemma,
360,ناقابل,,,not_indowordnet_urdu_lemma,
360,وقتی,,,not_indowordnet_urdu_lemma,
359,امریکن,,,not_indowordnet_urdu_lemma,
359,تاوان,,,no_two_source_semantic_agreement,ransom; victims; held; immigrants; clearer
359,قطر,Qatar (a country in West Asia in the Middle East),,no_two_source_semantic_agreement,
359,نوابزادہ,,,not_indowordnet_urdu_lemma,
358,ادوار,,,not_indowordnet_urdu_lemma,
358,اسکیم,,,not_indowordnet_urdu_lemma,
358,آبائی,,,not_indowordnet_urdu_lemma,
358,باؤلنگ,,,not_indowordnet_urdu_lemma,
358,بتانے,,,not_indowordnet_urdu_lemma,
358,برسی,,,not_indowordnet_urdu_lemma,
358,چپ,,,not_indowordnet_urdu_lemma,
358,روابط,,,not_indowordnet_urdu_lemma,
358,قافلہ,,,not_indowordnet_urdu_lemma,
358,کہلاتا,,,not_indowordnet_urdu_lemma,
358,لکہنا,,,not_indowordnet_urdu_lemma,
358,مانگی,,,not_indowordnet_urdu_lemma,
358,مشاعرے,,,not_indowordnet_urdu_lemma,
357,ازالہ,,,not_indowordnet_urdu_lemma,
357,پائیدار,,,not_indowordnet_urdu_lemma,
357,تدارک,,,no_two_source_semantic_agreement,
357,دیرینہ,,,not_indowordnet_urdu_lemma,
357,ساکہ,,,not_indowordnet_urdu_lemma,
357,فریق,,,not_indowordnet_urdu_lemma,
357,کنٹریکٹ,,,not_indowordnet_urdu_lemma,
357,وقف,,,not_indowordnet_urdu_lemma,
356,افزائش,,,not_indowordnet_urdu_lemma,
356,باشندے,,,not_indowordnet_urdu_lemma,
356,تاب,,,not_indowordnet_urdu_lemma,
356,تصنیف,,,not_indowordnet_urdu_lemma,
356,جڑ,,,not_indowordnet_urdu_lemma,
356,سپاہی,,,not_indowordnet_urdu_lemma,
356,سوزش,,,not_indowordnet_urdu_lemma,
356,کہانیوں,,,not_indowordnet_urdu_lemma,
356,ڈار,,,not_indowordnet_urdu_lemma,
355,انتشار,,,not_indowordnet_urdu_lemma,
355,بندوں,,,not_indowordnet_urdu_lemma,
355,پتنگ,,,not_indowordnet_urdu_lemma,
355,سیکشن,,,not_indowordnet_urdu_lemma,
355,غیرقانونی,,,not_indowordnet_urdu_lemma,
355,لشکر,,,not_indowordnet_urdu_lemma,
355,نفس,,,not_indowordnet_urdu_lemma,
355,وابستگی,,,not_indowordnet_urdu_lemma,
354,ادائیگیوں,,,not_indowordnet_urdu_lemma,
354,اسپتالوں,,,not_indowordnet_urdu_lemma,
354,اندراج,,,not_indowordnet_urdu_lemma,
354,آیات,,,not_indowordnet_urdu_lemma,
354,تحقیقاتی,,,not_indowordnet_urdu_lemma,
354,تہک,,,not_indowordnet_urdu_lemma,
354,ناانصافی,,,not_indowordnet_urdu_lemma,
353,درحقیقت,,,not_indowordnet_urdu_lemma,
353,دلانے,,,not_indowordnet_urdu_lemma,
353,ریٹائرمنٹ,,,not_indowordnet_urdu_lemma,
353,صدور,,,not_indowordnet_urdu_lemma,
353,مدرسہ,,,not_indowordnet_urdu_lemma,
353,مشق,,,not_indowordnet_urdu_lemma,
353,منسوب,,,not_indowordnet_urdu_lemma,
353,میز,,,not_indowordnet_urdu_lemma,
352,بولڈ,,,not_indowordnet_urdu_lemma,
352,بہٹ,,,not_indowordnet_urdu_lemma,
352,کیپٹن,,,not_indowordnet_urdu_lemma,
352,ملاحظہ,,,not_indowordnet_urdu_lemma,
351,ابرار,,,not_indowordnet_urdu_lemma,
351,بحری,,,not_indowordnet_urdu_lemma,
351,توں,,,not_indowordnet_urdu_lemma,
351,جماعتی,,,not_indowordnet_urdu_lemma,
351,چمچہ,,,not_indowordnet_urdu_lemma,
351,رکنیت,,,not_indowordnet_urdu_lemma,
351,شفیع,,,not_indowordnet_urdu_lemma,
351,ضمنی,,,not_indowordnet_urdu_lemma,
351,ناٹ,,,not_indowordnet_urdu_lemma,
351,نکالی,,,not_indowordnet_urdu_lemma,
350,بناتی,,,no_two_source_semantic_agreement,judge; fit; believe; most; because
350,تبسم,,,not_indowordnet_urdu_lemma,
350,تنہائی,,,not_indowordnet_urdu_lemma,
350,دئیے,,,not_indowordnet_urdu_lemma,
350,فارورڈ,,,not_indowordnet_urdu_lemma,
350,فلاں,,,not_indowordnet_urdu_lemma,
350,کروانا,,,not_indowordnet_urdu_lemma,
350,نچلی,,,not_indowordnet_urdu_lemma,
350,نشانی,,,not_indowordnet_urdu_lemma,
349,بدعنوانی,,,not_indowordnet_urdu_lemma,
349,قائدین,,,not_indowordnet_urdu_lemma,
349,کچی,,,not_indowordnet_urdu_lemma,
348,ایثار,,,not_indowordnet_urdu_lemma,
348,آٹے,,,not_indowordnet_urdu_lemma,
348,جوڑوں,,,not_indowordnet_urdu_lemma,
348,حوصلے,,,not_indowordnet_urdu_lemma,
348,دیسی,,,not_indowordnet_urdu_lemma,
348,نظمیں,,,not_indowordnet_urdu_lemma,
348,ہوٹلوں,,,not_indowordnet_urdu_lemma,
347,اسرار,,,not_indowordnet_urdu_lemma,
347,انگلی,,,not_indowordnet_urdu_lemma,
347,اینٹی,,,not_indowordnet_urdu_lemma,
347,پابندیوں,,,not_indowordnet_urdu_lemma,
347,وارداتیں,,,not_indowordnet_urdu_lemma,
347,یتیم,,,not_indowordnet_urdu_lemma,
346,تصورات,,,not_indowordnet_urdu_lemma,
346,رئیس,,,not_indowordnet_urdu_lemma,
346,رونا,,,not_indowordnet_urdu_lemma,
346,سوتے,,,not_indowordnet_urdu_lemma,
346,کشمکش,,,not_indowordnet_urdu_lemma,
346,لطف اندوز,,,not_indowordnet_urdu_lemma,
345,بالترتیب,,,not_indowordnet_urdu_lemma,
345,بیش,,,not_indowordnet_urdu_lemma,
345,دستاویزات,,,not_indowordnet_urdu_lemma,
345,سرطان,,,not_indowordnet_urdu_lemma,
344,اسلوب,,,not_indowordnet_urdu_lemma,
344,پورہ,,,not_indowordnet_urdu_lemma,
344,فعل,"verb; act, action, deed, work",,no_two_source_semantic_agreement,
344,کہانسی,,,not_indowordnet_urdu_lemma,
344,مائیکرو,,,not_indowordnet_urdu_lemma,
344,مسلط,,,not_indowordnet_urdu_lemma,
343,سکواش,,,not_indowordnet_urdu_lemma,
343,مادر,,,not_indowordnet_urdu_lemma,
342,تقرر,,,not_indowordnet_urdu_lemma,
342,جال,"net; trap, snare; web, spider web",,no_two_source_semantic_agreement,
342,جہگڑے,,,not_indowordnet_urdu_lemma,
342,چاہوں,,,not_indowordnet_urdu_lemma,
342,کارنر,,,not_indowordnet_urdu_lemma,
342,مساج,,,not_indowordnet_urdu_lemma,
342,مغل,"Mughal, Moghul",,no_two_source_semantic_agreement,Mugals; noble; honored; people; Hindu
342,نہری,,,no_two_source_semantic_agreement,
341,بناتا,,,not_indowordnet_urdu_lemma,
341,سمجہوتہ,,,not_indowordnet_urdu_lemma,
341,ظالم,,,not_indowordnet_urdu_lemma,
341,عکس,,,not_indowordnet_urdu_lemma,
341,مہربانی,,,not_indowordnet_urdu_lemma,
341,نرمی,,,not_indowordnet_urdu_lemma,
340,حجاب,,,not_indowordnet_urdu_lemma,
340,مذاہب,,,not_indowordnet_urdu_lemma,
340,مستعفی,,,not_indowordnet_urdu_lemma,
340,نثر,prose,,no_two_source_semantic_agreement,
339,بالواسطہ,,,not_indowordnet_urdu_lemma,
339,بو,,,not_indowordnet_urdu_lemma,
339,سویرے,,,not_indowordnet_urdu_lemma,
339,گود,,,not_indowordnet_urdu_lemma,
339,مہندی,,,not_indowordnet_urdu_lemma,
338,اسٹار,,,not_indowordnet_urdu_lemma,
338,اٹل,,"unmoving, unyielding, firm, steadfast",no_two_source_semantic_agreement,
338,تمنا,,,not_indowordnet_urdu_lemma,
338,رانی,,,not_indowordnet_urdu_lemma,
338,مطالعے,,,not_indowordnet_urdu_lemma,
337,انگلیوں,,,not_indowordnet_urdu_lemma,
337,بہاؤ,,,no_two_source_semantic_agreement,
337,خزانے,,,not_indowordnet_urdu_lemma,
337,رجحانات,,,not_indowordnet_urdu_lemma,
337,سپورٹ,,,not_indowordnet_urdu_lemma,
337,ستار,,,not_indowordnet_urdu_lemma,
337,فیصلہ کن,,,not_indowordnet_urdu_lemma,
337,گرما,,,not_indowordnet_urdu_lemma,
337,گزارا,,,not_indowordnet_urdu_lemma,
337,نامے,,,not_indowordnet_urdu_lemma,
337,نسلی,,,no_two_source_semantic_agreement,
336,آدہے,,,not_indowordnet_urdu_lemma,
336,پاگل,,,not_indowordnet_urdu_lemma,
336,شانہ,,,not_indowordnet_urdu_lemma,
336,کلچرل,,,not_indowordnet_urdu_lemma,
336,لب,,,not_indowordnet_urdu_lemma,
336,میگزین,,,not_indowordnet_urdu_lemma,
335,پتنگ بازی,,,not_indowordnet_urdu_lemma,
335,تالپور,,,not_indowordnet_urdu_lemma,
335,داروں,,,not_indowordnet_urdu_lemma,
335,سوئم,,,not_indowordnet_urdu_lemma,
335,عجب,,,not_indowordnet_urdu_lemma,
335,کروائیں,,,not_indowordnet_urdu_lemma,
335,نکلتے,,,not_indowordnet_urdu_lemma,
335,ننہے,,,not_indowordnet_urdu_lemma,
334,چوکوں,,,not_indowordnet_urdu_lemma,
334,متنازع,,,not_indowordnet_urdu_lemma,
334,محلے,,,not_indowordnet_urdu_lemma,
334,واسطہ,,,not_indowordnet_urdu_lemma,
334,ٹیکنیکل,,,not_indowordnet_urdu_lemma,
333,آرزو,,,not_indowordnet_urdu_lemma,
333,بلی,,,not_indowordnet_urdu_lemma,
333,تنقیدی,,,not_indowordnet_urdu_lemma,
333,جہالت,,,not_indowordnet_urdu_lemma,
333,سمگلنگ,,,not_indowordnet_urdu_lemma,
333,قصہ,,,not_indowordnet_urdu_lemma,
333,کاٹنے,,,not_indowordnet_urdu_lemma,
333,نومنتخب,,,not_indowordnet_urdu_lemma,
333,ہمکنار,,,not_indowordnet_urdu_lemma,
332,اتارنے,,,not_indowordnet_urdu_lemma,
332,اذیت,,,not_indowordnet_urdu_lemma,
332,ایجنڈے,,,not_indowordnet_urdu_lemma,
332,پاپ,sin,,no_two_source_semantic_agreement,Pop; pop; forgave; Night; mail
332,پیمانہ,,,not_indowordnet_urdu_lemma,
332,مرشد,,,not_indowordnet_urdu_lemma,
332,موسمی,,,no_two_source_semantic_agreement,
332,ویل,,,not_indowordnet_urdu_lemma,
331,ام,,,not_indowordnet_urdu_lemma,
331,اٹہنے,,,not_indowordnet_urdu_lemma,
331,آلودہ,"polluted, impure, soiled, contaminated",,no_two_source_semantic_agreement,
331,باکس,,,not_indowordnet_urdu_lemma,
331,بالاتر,,,not_indowordnet_urdu_lemma,
331,ترغیب,,,not_indowordnet_urdu_lemma,
331,تلوار,,,not_indowordnet_urdu_lemma,
331,جانوں,,,not_indowordnet_urdu_lemma,
331,جوڈیشل,,,not_indowordnet_urdu_lemma,
331,رحمان,,,not_indowordnet_urdu_lemma,
331,رکی,,,not_indowordnet_urdu_lemma,
331,زار,,,not_indowordnet_urdu_lemma,
331,سانحے,,,not_indowordnet_urdu_lemma,
331,طیبہ,,,not_indowordnet_urdu_lemma,
331,عہدیدار,,,not_indowordnet_urdu_lemma,
331,کامیابیوں,,,not_indowordnet_urdu_lemma,
331,لائق,,,not_indowordnet_urdu_lemma,
331,ہڈیوں,,,not_indowordnet_urdu_lemma,
330,اعتدال,,,not_indowordnet_urdu_lemma,
330,امانت,lost and found; safety; security; honesty; integrity; trustworthiness,,no_two_source_semantic_agreement,
330,حیران کن,,,not_indowordnet_urdu_lemma,
330,رعایت,,,not_indowordnet_urdu_lemma,
330,لمحات,,,not_indowordnet_urdu_lemma,
330,مرغی,,,not_indowordnet_urdu_lemma,
330,ہاف,,,not_indowordnet_urdu_lemma,
329,بولے,,,not_indowordnet_urdu_lemma,
329,پہنچانا,,"v.t. To cause to arrive, cause to reach; to cause to be sent; to convey, escort, conduct, accompany, see…",no_two_source_semantic_agreement,hurt; `; steer; bum; -Don
329,چڑہا,,,not_indowordnet_urdu_lemma,
329,خاصے,,,not_indowordnet_urdu_lemma,
329,غلامی,,,not_indowordnet_urdu_lemma,
329,نہاد,,,not_indowordnet_urdu_lemma,
328,داخلے,,,not_indowordnet_urdu_lemma,
328,دکانداروں,,,not_indowordnet_urdu_lemma,
328,زبانی,,,not_indowordnet_urdu_lemma,
328,شیشے,,,not_indowordnet_urdu_lemma,
328,صلاحیتیں,,,not_indowordnet_urdu_lemma,
328,فار,,,not_indowordnet_urdu_lemma,
327,اپنایا,,,not_indowordnet_urdu_lemma,
327,ایئرپورٹ,,,not_indowordnet_urdu_lemma,
327,چمن,,,not_indowordnet_urdu_lemma,
327,چہٹے,,,not_indowordnet_urdu_lemma,
327,سنیما,,,not_indowordnet_urdu_lemma,
327,نظروں,,,not_indowordnet_urdu_lemma,
327,وافر,,,not_indowordnet_urdu_lemma,
326,انار,pomegranate,,no_two_source_semantic_agreement,
326,بانو,,,not_indowordnet_urdu_lemma,
326,پائپ لائن,,,not_indowordnet_urdu_lemma,
326,تل,mole; sesame,,no_two_source_semantic_agreement,
326,دلا,,,not_indowordnet_urdu_lemma,
326,رزق,,,not_indowordnet_urdu_lemma,
326,رفعت,,,not_indowordnet_urdu_lemma,
326,سایہ,,,not_indowordnet_urdu_lemma,
326,کراتے,,,not_indowordnet_urdu_lemma,
326,کیلی,,,not_indowordnet_urdu_lemma,
326,معقول,,,not_indowordnet_urdu_lemma,
325,پرسکون,,,not_indowordnet_urdu_lemma,
325,دہرنا,,,not_indowordnet_urdu_lemma,
325,سائٹوں,,,not_indowordnet_urdu_lemma,
325,سیدہ,,,not_indowordnet_urdu_lemma,
325,کاغذی,,,no_two_source_semantic_agreement,
325,کانسٹیبل,,,not_indowordnet_urdu_lemma,
325,لیٹر,,liter,no_two_source_semantic_agreement,
324,آٹہویں,,,not_indowordnet_urdu_lemma,
324,بتدریج,,,not_indowordnet_urdu_lemma,
324,بقیہ,,,not_indowordnet_urdu_lemma,
324,بولروں,,,not_indowordnet_urdu_lemma,
324,بیوہ,,,not_indowordnet_urdu_lemma,
324,ترقی پسند,,,not_indowordnet_urdu_lemma,
324,تقدیر,,,not_indowordnet_urdu_lemma,
324,جزو,,,not_indowordnet_urdu_lemma,
324,جواد,,,not_indowordnet_urdu_lemma,
324,ذمہ داریوں,,,not_indowordnet_urdu_lemma,
324,شہاب,,,not_indowordnet_urdu_lemma,
324,کہچی,,,not_indowordnet_urdu_lemma,
324,گوشوارہ,,,not_indowordnet_urdu_lemma,
324,وحدت,,,not_indowordnet_urdu_lemma,
324,ٹیک,,,not_indowordnet_urdu_lemma,
324,ٹیلی کام,,,not_indowordnet_urdu_lemma,
324,ہمسایہ,,,not_indowordnet_urdu_lemma,
323,بیڈ,,,not_indowordnet_urdu_lemma,
323,سچی,,,not_indowordnet_urdu_lemma,
323,کارخانے,,,not_indowordnet_urdu_lemma,
323,ملٹری,,,not_indowordnet_urdu_lemma,
323,مہنگا,,,not_indowordnet_urdu_lemma,
323,یکسر,,,not_indowordnet_urdu_lemma,
322,اصرار,,,not_indowordnet_urdu_lemma,
322,بہلائی,,,not_indowordnet_urdu_lemma,
322,تنخواہوں,,,not_indowordnet_urdu_lemma,
322,رندہاوا,,,not_indowordnet_urdu_lemma,
322,مقدر,,,not_indowordnet_urdu_lemma,
321,آئینہ,,,not_indowordnet_urdu_lemma,
321,بوتل,,,not_indowordnet_urdu_lemma,
321,تخمینہ,,,not_indowordnet_urdu_lemma,
321,تصوف,,,not_indowordnet_urdu_lemma,
321,راہی,,,not_indowordnet_urdu_lemma,
321,روتے,,,not_indowordnet_urdu_lemma,
321,سیال,,,not_indowordnet_urdu_lemma,
321,صنف,,,not_indowordnet_urdu_lemma,
321,کورسز,,,not_indowordnet_urdu_lemma,
321,مالا,,,not_indowordnet_urdu_lemma,
321,محرم,,,no_two_source_semantic_agreement,
321,مشقت,,,not_indowordnet_urdu_lemma,
321,ہنسی,,,no_two_source_semantic_agreement,LAUGHS; FROM; ll; basics; nitty-gritty
320,اصطلاح,,,not_indowordnet_urdu_lemma,
320,بچو,,,no_two_source_semantic_agreement,spent; lest; monsters; careful; Be
320,برپا,,,not_indowordnet_urdu_lemma,
320,پکڑے,,,not_indowordnet_urdu_lemma,
320,دائرے,,,not_indowordnet_urdu_lemma,
320,رانجہا,,,not_indowordnet_urdu_lemma,
320,سکہوں,,,not_indowordnet_urdu_lemma,
320,شوبز,,,not_indowordnet_urdu_lemma,
320,لالچ,,,not_indowordnet_urdu_lemma,
319,پہنچائی,,,no_two_source_semantic_agreement,hurt; -Did; did; What; it
319,پیٹرولیم,,,not_indowordnet_urdu_lemma,
319,دماغی,,,not_indowordnet_urdu_lemma,
319,روہی,,,not_indowordnet_urdu_lemma,
319,زلزلوں,,,not_indowordnet_urdu_lemma,
319,عزائم,,,not_indowordnet_urdu_lemma,
319,گزرتا,,,not_indowordnet_urdu_lemma,
319,گندگی,,,not_indowordnet_urdu_lemma,
319,ووٹنگ,,,not_indowordnet_urdu_lemma,
318,ایٹ,,,no_two_source_semantic_agreement,
