rank,front,meaning,wordfreq_zipf,semantic_support,kaikki_meaning,readurdu_meaning,word2word_meaning
2508,ہوشیار,smart,4.17,Kaikki+ReadUrdu+word2word,"clever, smart","clever, smart",smart; careful; Be; Attention; clever
2509,یوٹیوب,YouTube,4.17,ReadUrdu+word2word,,YouTube (online video sharing platform),"47,000; hits; YouTube; already; ransom"
2510,آسمانی,heavenly,4.16,Kaikki+ReadUrdu+word2word,"sky blue; of or relating to the sky; celestial, heavenly","adj. sky blue; of or relating to the sky; celestial, heavenly | Platts: adj. Heavenly, celestial; from heaven, divine; sky-coloured, azure, cerulean…",angels; heavenly; Like; Mom; host
2511,اعتدال,balance,4.16,Kaikki+ReadUrdu,balance; equinox; equilibrium,"n. moderation (mildness; temperateness); balance; equilibrium | Platts: s.m. Temperateness, moderation; evenness, equilibrium; symmetry; the happy mean (in quantity or quality);…",
2512,بارود,gunpowder,4.16,Kaikki+ReadUrdu,gunpowder,gunpowder,Ammo; gun; fast; permit; yet
2513,باہم,together,4.16,Kaikki+ReadUrdu,"mutually, conjointly, together, jointly","mutually, conjointly, together, jointly",
2514,بحیرہ,sea,4.16,Kaikki+ReadUrdu,sea,"n. sea | Platts: (dim. of baḥr), s.m. Small sea; lake",stretched; steppes; shores; Mediterranean; rose
2515,بخت,luck,4.16,Kaikki+ReadUrdu,"fortune, luck, prosperity, fate","n. fortune, luck, prosperity, fate | Platts: s.m. Portion, lot, fortune; good fortune, luck, prosperity (syn. bhāg, naṣīb): — baḵẖt-āzmāʼī, s.f. Trial of…",
2516,بیوہ,widow,4.16,Kaikki+ReadUrdu+word2word,widow,widow,widow; His; victorious; pledged; comrade
2517,جانشین,successor,4.16,Kaikki+ReadUrdu,"son; heir, successor; substitute, vicegerent","successor, heir",
2518,جغرافیائی,geographical,4.16,Kaikki+ReadUrdu,"geographical, geographic","geographical, geographic",
2519,دکھائیں,Show,4.16,ReadUrdu+word2word,,infinitive of دِکھانا (dikhānā — to show) | also: infinitive of دُکھانا (dukhānā — to cause pain; hurt),Show; Exit; teeth; show; OK
2520,دھرتی,earth,4.16,Kaikki+ReadUrdu,"earth, soil, ground","earth, soil, ground",
2521,سلامت,good health,4.16,Kaikki+ReadUrdu,"safety, peace; good health, cheers","n. safety, peace; good health, cheers | Platts: (for A. سلامة, inf. n. of سلم; see salām), s.f. Safety, salvation; tranquillity, peace, rest, repose;…",WHIMPERING; May; Let; lose; Goat
2522,سننا,to listen,4.16,Kaikki+ReadUrdu+word2word,"to listen, to hear","v. to listen, to hear | Platts: (see the trans. sānnā), v.n. To be impregnated; to be soiled, be stained, be smeared, be defiled; to be mixed…",listen; hear; YOU; -Don; REGRETTED
2523,صوابی,Swabi,4.16,Kaikki+ReadUrdu,"Swabi (a city in Swabi district, Khyber Pakhtunkhwa, Pakistan)","Swabi (a city in Swabi district, Khyber Pakhtunkhwa, Pakistan)",
2524,فحش,immoral,4.16,Kaikki+ReadUrdu,"immoral; pornography, smut; pornographic, smutty","adj. vulgar, obscene, indecent; pornographic, smutty; immoral | n. vulgarity, obscenity; pornography, smut | Platts: (inf. n. of فحش 'to be gross, or lewd, or indecent,' &c.), s.m. Gross, foul, immodest, lewd, or obscene,…",
2525,مدعو,invited,4.16,Kaikki+ReadUrdu+word2word,invited,invited,invited; tracking; device; been; So
2526,منشور,a manifesto,4.16,Kaikki+ReadUrdu,a prism; diffused; a manifesto,"n. a manifesto; diploma; patent; constitution; regulation; law | adj. divulged; published (ie. as a book); dispersed; scattered; diffused | Platts: (pass. part. of نشر 'to spread, to publish,' &c.). part. adj. Diffused, spread abroad, divulged: published…",
2527,موتی,pearl,4.16,Kaikki+ReadUrdu+word2word,star; pearl; a given name for a dog,"n. pearl; star | Platts: s.m. pl. (of maiyit, 'dead'), The dead",or; braided; pearls; expensive
2528,مہاراشٹر,Maharashtra,4.16,Kaikki+ReadUrdu,Maharashtra (a state in western India),Maharashtra (a state in western India),
2529,نایاب,rare,4.16,Kaikki+ReadUrdu+word2word,"precious; rare, scarce","rare, scarce; precious",rare; rarest; FALCO; NEVADA; presented
2530,پٹ,crack,4.16,Kaikki+ReadUrdu,crack,crack,input; cockpit; exercise; needed; anybody
2531,پہلوان,champion,4.16,Kaikki+ReadUrdu,champion; wrestler,n. wrestler; champion | Platts: adj. See s.v. phal,
2532,پیتے,drink,4.16,ReadUrdu+word2word,,masculine habitual plural of पीना (pīnā) | also: form of پِینا (pīnā — to drink),coffee; drink; let; dry; Come
2533,چلانا,to start,4.16,Kaikki+ReadUrdu,to start; to drive (a vehicle); to cause to walk; to move,"v. to cause to walk; to move; to start; to run, establish (a business) | Platts: v.t. To cause to move or go or pass, to move, put in motion, set agoing; to stir, agitate (with a spoon,…",shoot; No; kids; her; wanna
2534,استقامت,adherence,4.15,Kaikki+ReadUrdu,"adherence, rectitude, uprightness","n. adherence, rectitude, uprightness | Platts: s.f. Keeping oneself upright, standing erect; standing still; rectitude, integrity; stability; durability;…",
2535,اشفاق,favours,4.15,Kaikki+ReadUrdu,"compassion, favours, tenderness","s.m. pl. (of شفق shafaq), Kindnesses, favours",
2536,اونچا,high,4.15,Kaikki+ReadUrdu,"high, tall, lofty; high-minded, aloof","high, tall, lofty; high-minded, aloof",
2537,ذرہ,particle,4.15,Kaikki+ReadUrdu,"atom; particle, mote, speck","n. particle, mote, speck; atom | Platts: (for A. ذرة ẕarrat, n. of un. fr. ذرّ 'to sprinkle, scatter,' &c.), s.m. A mote, atom, particle, a little,…",
2538,رانجھا,beloved,4.15,Kaikki+ReadUrdu,"beloved, lover; a surname, Ranjha, from Punjabi; Ranjha (the hero of the folk tragedy Heer Ranjha.)","name: a surname, Ranjha, from Punjabi | n. beloved, lover",
2539,رومی,a Grecian,4.15,Kaikki+ReadUrdu,"a Turk; a Grecian,; a native of Rūm","adj. of or belonging to Rūm,; a native of Rūm,; a Grecian, | Platts: (rel. n. fr. rūm, q.v.), adj. & s.m. Of or belonging to Rūm; Grecian, &c.; — a native of Rūm; a Grecian; a…",Haider; Roomi; Taimur; Mmm-hmm; Said
2540,عرش,heaven,4.15,Kaikki+ReadUrdu,"throne; heaven (sky); roof, canopy","n. heaven (sky); throne; roof, canopy | Platts: (inf. n. of عرش 'to construct a house,' &c.), s.m. A roof; a canopy; the highest (the ninth) sphere, the…",
2541,عیسوی,Christian Era,4.15,Kaikki+ReadUrdu,"Christian Era (Gregorian calendar); CE (Christian Era), AD (Anno Domini)","name: Christian Era (Gregorian calendar) | adv. CE (Christian Era), AD (Anno Domini) | Platts: (rel. n. fr. next), adj. Of or belonging to Jesus; Christian: — san-ě-ʻīsawī, The Christian era; A.D",
2542,غرق,drowned,4.15,Kaikki+ReadUrdu+word2word,"drowned, immersed, sunk","drowned, sunk, immersed",drown; Let; them; ?
2543,قسط,share,4.15,Kaikki+ReadUrdu,"tax; share, portion; equality; justice","n. share, portion; installment (ie. partial payment of a loan or debt); tax | Platts: (inf. n. of قسط 'to appoint what is just,' &c.), s.f. Portion; instalment, dividend; a stipulated rate and…",Favorite; episode; Doomsday; cames; loose
2544,قطار,line,4.15,Kaikki+ReadUrdu+word2word,"queue, line, row; train, railway vehicle","queue, line, row; train, railway vehicle",row; Line; remembers; Women; lining
2545,لاٹھی,stick,4.15,Kaikki+word2word,"stick, club, cudgel, staff; lathi (bamboo used by police)",,laptops; USB; electronic; sticks; devices
2546,ماموں,maternal uncle,4.15,Kaikki+ReadUrdu,snake; maternal uncle,maternal uncle; snake,
2547,مبلغ,a missionary,4.15,Kaikki+ReadUrdu,"a missionary; a sum of money; amount, quantity","n. a missionary.; limit, reach, access; a sum of money | Platts: corr. mublag̠ (n. of place fr. بلغ 'to reach,' &c.), s.m. Place of arrival; utmost point or scope or degree…",WARM; D; SAFE; BE; AND
2548,وارد,incident,4.15,Kaikki+ReadUrdu,"incident, occurrence","n. incident, occurrence | Platts: (S. vāri-da), s.m. = H وارج वारिज wārij (S. vāri-ja), s.m. See s.v. واري vāri",
2549,پارہ,bit,4.15,Kaikki+ReadUrdu,"bribe; portion, bit, piece, slip, scrap, fragment; juz; any of thirty parts of varying length into which the Qur'an is sometimes divided","n. portion, bit, piece, slip, scrap, fragment; juz; any of thirty parts of varying length into which the Qur'an is sometimes divided; bribe | Platts: s.m. Strap; slip, piece, bit, fragment, scrap, patch, botch: — pāra-pāra, adv. In pieces, piecemeal: —…",
2550,پیچھا,chase,4.15,ReadUrdu+word2word,,"rear, hind part; chase, pursuit",stalking; chase; princes; buck; aware
2551,چکوال,Chakwal,4.15,Kaikki+ReadUrdu,"Chakwal, a city in Punjab, Pakistan. It is the capital of Chakwal District","Chakwal, a city in Punjab, Pakistan. It is the capital of Chakwal District",
2552,کیمرہ,camera,4.15,Kaikki+ReadUrdu+word2word,camera,camera,camera; cameras; shitholes; bored; Moses
2553,گلا,neck,4.15,Kaikki+ReadUrdu,neck; voice; throat,n. neck; throat; voice | Platts: s.m. The neck; the front part of the neck; throat; gullet; — voice; — a tube; funnel…,strangled; numb; nuts; yourself; smother
2554,گنگا,Ganges,4.15,Kaikki+ReadUrdu,"Ganges (a major river in the states of Uttarakhand, Uttar Pradesh, Bihar and West Bengal, India; a major river in Rajshahi, Dhaka, Chittagong and Barisal Divisions, Bangladesh)","name: Ganges (a major river in the states of Uttarakhand, Uttar Pradesh, Bihar and West Bengal, India; a major… | Platts: s.f. The river Ganges (there is also a Ganges in the sky — ākāś-gaṅgā — and one under the earth)…",
2555,آم,mango,4.14,Kaikki+ReadUrdu+word2word,mango; rawness; undressed,"n. mango; rawness | adj. raw, uncooked; undigested; undressed | Platts: s.m. Mango, the fruit of the Mangifera indica; also the tree: — ām-rāʼī [S. āmra+rājikā), s.f. A tope or…",attract; troubles; rotting; mango; flies
2556,بربادی,waste,4.14,Kaikki+ReadUrdu,"waste, havoc, overthrow, destruction, devastation","n. waste, havoc, overthrow, destruction, devastation | Platts: s.f. Loss, ruin, destruction, waste, laying waste, ravage, &c. (syn. ujāṛ; nāś), destruction of crops (in the…",
2557,برٹش,British,4.14,Kaikki+ReadUrdu,British,British,
2558,بندگی,worship,4.14,Kaikki+ReadUrdu,"worship, obedience, devotion; servitude, mode of salutation, slavery","n. servitude, mode of salutation, slavery; worship, obedience, devotion | Platts: (from banda), s.f. Slavery, servitude; service; devotion, adoration, worship, praise; compliment, salutation;…",
2559,جزوی,partial,4.14,Kaikki+ReadUrdu+word2word,partial,"adj. partial. | Platts: adj. Relating to a part or portion, pantial, in part, few; particular; trivial, petty; — s.f. A little; a…",partly; fault; neglect; partial; picture
2560,حسد,envy,4.14,Kaikki+ReadUrdu+word2word,"emulation, ambition; jealousy, envy, malevolence, jealous","envy, jealousy",-; Gaze; envy; upon; jealous
2561,دہلوی,Delhiite,4.14,Kaikki+ReadUrdu,Delhiite; a surname transferred from the place name,adj. Delhiite | name: a surname transferred from the place name | n. Delhiite (a person from Delhi),
2562,ذبح,slaughter,4.14,Kaikki+ReadUrdu,"slaughter, slaughtering, sacrifice","n. slaughter, slaughtering, sacrifice | Platts: (inf. n. of ذبح 'to slaughter,' &c.), s.f. Slaughtering, cutting the throat of, slaying, sacrificing; — ẕibḥ,…",unkillable; saying; it; m; s
2563,سنو,listen,4.14,ReadUrdu+word2word,,"subjunctive of سُنْنا (sunnā — to listen, to hear) | also: form of سُنْنا (sunnā — to listen, to hear)",Listen; listen; secure; Talk; Target
2564,سیاح,tourist,4.14,Kaikki+ReadUrdu,"tourist, traveller","tourist, traveller",looks; BAER; :; government; like
2565,ضعیف,old,4.14,Kaikki+ReadUrdu,the old; weak; feeble; old (of a person),adj. weak; feeble; old (of a person); weak; slow (of mind; opinion etc.) | n. a weak; old; poor (person or man); the old,
2566,غنیمت,good luck,4.14,Kaikki+ReadUrdu,"boon, blessing; loot, booty, plunder; good luck, good fortune","n. loot, booty, plunder; boon, blessing; good luck, good fortune | Platts: (for A. غنيمة, inf. n. of غنم 'to get, or take, as spoil,' &c.), s.f. Plunder, spoil, booty; a prize; a boon,…",
2567,فراموش,forgotten,4.14,Kaikki+ReadUrdu,forgotten,"adj. forgotten | Platts: part. adj. Forgotten: — s.f. Forgetfulness; — farāmosh-karnā, v.t. To forget: — farāmosh-kār, or…",unforgettable; experience; will; Mr
2568,ماہانہ,monthly,4.14,Kaikki+ReadUrdu+word2word,monthly,monthly,affects; monthly; turns; into; how
2569,محمدی,a Muslim,4.14,Kaikki+ReadUrdu,"a Muslim, Mohammedan; pertaining to Muhammad, for example in comparison with other prophets","adj. pertaining to Muhammad, for example in comparison with other prophets. | n. a Muslim, Mohammedan. | Platts: adj. Of Muḥammad; Muḥammadan",
2570,پایہ,status,4.14,Kaikki+ReadUrdu,status; foundation; foot or leg of an object,"n. foot or leg of an object; foundation; status | Platts: (see pā), s.m. Leg or foot (of an animate or an inanimate object, as a table, bedstead, &c.); foundation (of…",
2571,ہیرا,fine,4.14,Kaikki+ReadUrdu,"unique; diamond; fine, delicate","n. diamond; a necklace made from precious stones | adj. fine, delicate; unique; virtuous, pious | Platts: s.m. Diamond; adamant; — a bead made of the tulsī (worn by Bairāgīs)…",jewel; hilt; presented; fewer; waited
2572,استوار,inviolate,4.13,Kaikki+ReadUrdu,"even, leveled; straight, consistent; inviolate, indissoluble","adj. strong, powerful, mighty; durable, firm, solid, bold; inviolate, indissoluble | Platts: adj. Strong, powerful; stable, firm; even, level, equal; straight: — ustuwār karnā, v.t. To strengthen; to…",
2573,اوکاڑہ,Okara,4.13,Kaikki+ReadUrdu,"Okara (a city in Okara district, Punjab, Pakistan)","Okara (a city in Okara district, Punjab, Pakistan)",
2574,باور,belief,4.13,Kaikki+ReadUrdu,belief,n. belief | Platts: s.m. A kind of sweetmeat ( = bābar),
2575,برلن,Berlin,4.13,Kaikki+ReadUrdu+word2word,"Berlin (the capital and largest city of Germany); Berlin (a state of Germany, containing the capital city)","Berlin (the capital and largest city of Germany); Berlin (a state of Germany, containing the capital city)",Berlin; nervous; folks; edit; newest
2576,تاثیر,effect,4.13,Kaikki+ReadUrdu,effect; impression; penetration,"n. impression; effect; result, outcome | Platts: s.f. The making an impression; impression, effect; operation; penetration (see as̤ar): — tās̤īr karnā (-meṅ,…",
2577,تقدس,sanctity,4.13,Kaikki+ReadUrdu,"sanctity (ie. sacredness, holiness)","n. sanctity (ie. sacredness, holiness) | Platts: lit. 'He is sanctified or holy'; (optat.) may (He) be sanctified; — adj. Sanctified, pure, holy (said of God)",
2578,سرائیکی,Saraiki,4.13,Kaikki+ReadUrdu,Saraiki,adj. Saraiki | n. Saraiki (language); Saraiki (people),
2579,سراسر,totally,4.13,Kaikki+ReadUrdu,"totally, completely, entirely, through-and-through","totally, completely, entirely, through-and-through",Sheer; drops; Utter; side; every
2580,سوڈان,Sudan,4.13,Kaikki+ReadUrdu+word2word,Sudan (a country in North Africa and East Africa),Sudan (a country in North Africa and East Africa),Sudan; warriors; heart; In; known
2581,صلہ,reward,4.13,Kaikki+ReadUrdu,reward; connection; recompense,"n. reward; recompense; connection | Platts: (for A. صلة, inf. n. of وصل 'to join, unite,' &c.), s.m. Union, conjunction, connection, relationship,…",
2582,فرش,floor,4.13,Kaikki+ReadUrdu+word2word,"floor; pavement; carpet, carpeting, rug","n. carpet, carpeting, rug; floor; pavement | Platts: (inf. n. of فرش 'to spread'), s.m. Spreading (a carpet, &c.); paving; — what is spread (of household…",floor; Sweeping; dropped; rules; follow
2583,قاہرہ,Cairo,4.13,Kaikki+ReadUrdu,"Cairo (the capital city of Egypt); Cairo (a governorate of Egypt, containing the capital city)","name: Cairo (the capital city of Egypt); Cairo (a governorate of Egypt, containing the capital city) | Platts: f. (for A. قاهرة qāhirat, fem. of qāhir). = A قاهر qāhir, m. (act. part. of قہر, 'toconquer,' &c.) adj.…",
2584,مددگار,helpful,4.13,Kaikki+ReadUrdu+word2word,"helpful; helper, ally, assistant","n. helper, ally, assistant | adj. helpful",helpful; would; Uh; because; thought
2585,معذور,disabled,4.13,Kaikki+ReadUrdu,"deprived; helpless; disabled, handicapped","adj. disabled, handicapped; excused, excusable, exempt; helpless | Platts: (pass. part. of عذر 'to excuse'), part. adj. Excused; — excusable; — exempted (from); — dispensed with; —…",Listen; crippled; Crippled; lepers; Like
2586,نرمی,softness,4.13,Kaikki+ReadUrdu,softness; tenderness,"n. softness; tenderness | Platts: (fr. narm, q.v.), s.f. Softness, smoothness, sleekness; — pliancy; — tenderness; delicacy; — gentleness,…",
2587,نظارہ,view,4.13,Kaikki+ReadUrdu,"scene; panorama; sight, view","view, spectacle",
2588,نوشہرہ,Nowshera,4.13,Kaikki+ReadUrdu,"Nowshera (a city in Nowshera district, Khyber Pakhtunkhwa, Pakistan)","Nowshera (a city in Nowshera district, Khyber Pakhtunkhwa, Pakistan)",
2589,پاسپورٹ,passport,4.13,Kaikki+ReadUrdu+word2word,passport,passport,passport; cannot; tourist; friendly; everywhere
2590,چھوڑنا,to let go,4.13,Kaikki+ReadUrdu,to let go; to pardon; to abstain from,to let go; to drop (ie. drop off or drop on the floor); to leave (ie. leave behind items or reminiscence),leave; done; messages; bad; trying
2591,ڈاک,post,4.13,Kaikki+ReadUrdu,"dak; mail, post","mail, post; dak",stamps; check; visa; You; can
2592,کبیر,great,4.13,Kaikki+ReadUrdu,"senior; great, large; One of the 99 names of Allah","adj. great, large; senior | name: One of the 99 names of Allah; Kabir, an Indian poet and religious leader | Platts: s.m. The god of wealth ( = kuver, q.v.)",
2593,کشمکش,struggle,4.13,Kaikki+ReadUrdu,struggle; strife,"conflict; struggle, clash",
2594,گلشن,flower garden,4.13,Kaikki+ReadUrdu,flowerbed; a place of joy and happiness; flower garden; rose-garden; garden,flower garden,
2595,آہنگ,sound,4.12,Kaikki+ReadUrdu,"sound; design; method, manner","n. tune, melody, song, composition; sound; design | Platts: s.m. Design, purpose, intention; method, manner; sound, concord, melody; one of the Persian tunes or…",
2596,اجرت,fee,4.12,Kaikki+ReadUrdu,"fee, remuneration, rent, tariff, wage, salary","fee, remuneration, rent, tariff, wage, salary",
2597,اینٹ,brick,4.12,Kaikki+ReadUrdu,brick; ingot; diamond,brick; ingot; diamond,
2598,بتاؤ,Tell,4.12,ReadUrdu+word2word,,"infinitive of بَتانا (batānā — to tell, to inform) | also: infinitive of بِتانا (bitānā — to spend, pass, live out (said of time, life etc.))",Tell; tell; Russian-speakers; descendants; émigrés
2599,بخار,fever,4.12,Kaikki+ReadUrdu+word2word,fever; smoke; anger; anguish,"n. fever; steam; vapour; exhalation; smoke | Platts: s.m. Fume, vapour, exhalation, steam, mist, fog; feverish heat, fever; warmth, anger, wrath, animosity;…",fever; rage; powerlessness; turns; feeling
2600,بولنا,to speak,4.12,Kaikki+ReadUrdu+word2word,to say; to tell; to speak,"v. to speak; to tell; to say | Platts: v.n. To speak, talk, tell, say, utter, pronounce, declare, give utterance to; to bid (at an auction); to cry…",Lying; Nah; especially; learn; speak
2601,جاسوس,spy,4.12,Kaikki+ReadUrdu+word2word,spy; detective,"n. spy; detective | Platts: (rt. جسّ 'to feel,' &c.), s.m. A spy, an emissary",spy; Detective; truth; knows; Collier
2602,جستجو,search,4.12,Kaikki+ReadUrdu,"search, finding","search, finding",
2603,زرد,yellow,4.12,Kaikki+ReadUrdu,yellow,"adj. yellow | Platts: adj. Yellow (syn. pīlā); pale, pallid, wan, livid: — zard-āb, s.m. 'Yellow water'; bile; serum…",goldfish; receipt; hope; got; your
2604,ساہیوال,Sahiwal,4.12,Kaikki+ReadUrdu,"Sahiwal (a city in Sahiwal district, Punjab, Pakistan)","Sahiwal (a city in Sahiwal district, Punjab, Pakistan)",
2605,شفا,healing,4.12,Kaikki+ReadUrdu+word2word,"cure, remedy; healing, recovery","healing, cure",protective; regeneration; healing; Create; system
2606,شہزادی,princess,4.12,Kaikki+ReadUrdu+word2word,"princess (a king's daughter, granddaughter or other female descendant)","princess (a king's daughter, granddaughter or other female descendant)",princess; Princess; Highness; Such; Forgive
2607,شہنشاہ,king of kings,4.12,Kaikki+ReadUrdu,emperor; shahanshah; king of kings,shahanshah; king of kings; emperor,of; Supreme; Head; provinces; Orient
2608,شیریں,sweet,4.12,Kaikki+ReadUrdu,"sweet; pleasant; a female given name, Shirin, from Persian","name: a female given name, Shirin, from Persian | adj. sweet; pleasant",
2609,قصبہ,town,4.12,Kaikki+ReadUrdu,town; trachea,"n. town; trachea | Platts: (for A. قصبة qaṣabat, n. of un. fr. qaṣab; rt. قصب 'to cut,' &c.), s.m. A large village; a small town…",
2610,قومیت,nationality,4.12,Kaikki+ReadUrdu+word2word,nationality,"n. nationality | Platts: (for A. قومية, abst. s. fr. qaumī), s.f. Connexion, the being of the same race or tribe, &c.; clanship;…",Jake; nationality; vest; Want; has
2611,لالہ,older brother,4.12,Kaikki+ReadUrdu,older brother; tulip (plant); a title for a Hindu man,"n. tulip (plant); a title for a Hindu man; older brother | Platts: (rel. n. fr. lāl, 'red,' q.v.), s.m. A tulip; (in India, also) the red poppy…",
2612,ماتم,mourning,4.12,Kaikki+ReadUrdu,"regret, sorrow; mourning, grief; lamentation, beating the chest","mourning, lamentation",
2613,مانچسٹر,Manchester,4.12,Kaikki+ReadUrdu,Manchester (a city in England),Manchester (a city in England),
2614,معرکہ,battle,4.12,Kaikki+ReadUrdu,"dispute, quarrel; battle, battlefield, arena","n. battle, battlefield, arena; dispute, quarrel | Platts: (for A. معرکة maʻrakat, n. of place fr. عرك 'to rub, press, scrape,' &c.), s.m. A place, or scene, of battle…",
2615,ممنوع,forbidden,4.12,Kaikki+ReadUrdu+word2word,"forbidden, prohibited","adj. forbidden, prohibited | Platts: (pass. part. of منع 'to prohibit,' &c.), = P ممنوعه mamnūʻa (for A. ممنوعةmamnūʻat, fem. of mamnūʻ), part.…",forbidden; Yes; but; it; s
2616,منشی,secretary,4.12,Kaikki+ReadUrdu,"secretary, munshi; accountant, writer, scribe; intoxicant; alcohol, narcotic, drug","n. secretary, munshi; accountant, writer, scribe; intoxicant; alcohol, narcotic, drug | Platts: (act. part. of انشأ 'to create, or produce; to compose,' &c., iv of نشأ 'to grow, to spring up,' &c.), s.m.…",
2617,مکتب,school,4.12,Kaikki+ReadUrdu,"primary school; school, maktab; school of thought","n. school, maktab; primary school; school of thought | Platts: (n. of place fr. کتب 'to write'), s.m. A writing-school (opp. to madrasa, q.v.); a school…",
2618,ناانصافی,injustice,4.12,Kaikki+ReadUrdu,"injustice, misdeed","injustice, misdeed",
2619,پیٹھ,back,4.12,Kaikki+ReadUrdu+word2word,"back, support, aid","back, support, aid",back; Don; BACK; MY; give
2620,ڈھائی,half past two,4.12,Kaikki+ReadUrdu,half past two; two and a half,two and a half; half past two,
2621,گلستان,rose garden,4.12,Kaikki+ReadUrdu,"poetry collection; rose garden, flower garden, garden, flower-bed","rose garden, flower garden, garden, flower-bed; poetry collection",
2622,ہیر,diamond,4.12,Kaikki+ReadUrdu,"diamond; a tragic lover; vigour, energy","n. diamond; essence, elemental part, pith, gist; vigour, energy | name: Heer, the female tragic lover from a classical Punjabi romantic legend; a tragic lover | Platts: s.m. Essence, elemental part, pith; — energy, vigour (syn. sār; gūdā); — manure; — fibre (of certain kinds of…",Herr; accustomed; ignored; being; sorry
2623,یوکرین,Ukraine,4.12,Kaikki+ReadUrdu,Ukraine (a country in Europe; capital: Kyiv),Ukraine (a country in Europe; capital: Kyiv),
2624,بندوبست,arrangement,4.11,Kaikki+ReadUrdu+word2word,arrangement,arrangement,arranged; arrange; someone; Grandma; take
2625,بچت,savings,4.11,Kaikki+ReadUrdu+word2word,savings,"s.f. Residue, remainder, surplus; balance; savings; gain, profit",saving; save; figure; savings; killing
2626,تمباکو,tobacco,4.11,Kaikki+ReadUrdu+word2word,tobacco,n. tobacco | Platts: s.m. See تنباکو tambākū,smokers; working; tobacco; shop; Madras
2627,دلکش,charming,4.11,Kaikki+ReadUrdu+word2word,"attractive, interesting, engaging, pleasant, lovely, charming, winsome","attractive, interesting, engaging, pleasant, lovely, charming, winsome",charming; ain; sincere; Is; raised
2628,دنیاوی,worldly,4.11,Kaikki+ReadUrdu,"worldly, materialistic; secular (ie. as opposed to religious or spiritual)","worldly, materialistic; secular (ie. as opposed to religious or spiritual)",
2629,دھن,money,4.11,Kaikki+ReadUrdu,"wealth, riches, money, property; melody, tune, modulation (of music)","melody, tune, modulation (of music); wealth, riches, money, property",
2630,دھول,dust,4.11,Kaikki+ReadUrdu+word2word,dust,dust,dust; gone; are; cloud; And
2631,ریشم,silk,4.11,Kaikki+ReadUrdu,silk,"n. silk | Platts: (prob. = reshmān = resmān, q.v.), s.m. Silk (thread, or cloth): — resham-wālā, s.m. A silk-mercer",
2632,سستا,cheap,4.11,Kaikki+ReadUrdu+word2word,"cheap, inexpensive","adj. cheap, inexpensive | Platts: adj. (f. -ī), Easily procured, cheap, low-priced",jokes; cheap; Or; his; one
2633,سوامی,master,4.11,Kaikki+ReadUrdu,"saint; husband; master, lord, owner","n. master, lord, owner; husband; saint | Platts: adj. & s.m. (f. -inī), Possessing proprietary rights, owning; — proprietor, owner; master, lord; sovereign,…",
2634,شمع,candle,4.11,Kaikki+ReadUrdu,wax; candlestick; candle; lamp,"candle, lamp (symbol of the beloved)",
2635,شیخوپورہ,Sheikhupura,4.11,Kaikki+ReadUrdu,"Sheikhupura (a city in Sheikhupura district, Punjab, Pakistan)","Sheikhupura (a city in Sheikhupura district, Punjab, Pakistan)",
2636,عیسائیت,Christianity,4.11,Kaikki+ReadUrdu+word2word,Christianity,Christianity,dignitaries; Christian; embrace; yet; faith
2637,فانی,mortal,4.11,Kaikki+ReadUrdu,mortal; perishable,"adj. mortal; perishable | Platts: (for A. فانٍ fāniṉ, act. part. of فني 'to pass away,' &c.), adj…",recuperate; nape; destroyed; Titan; able
2638,فریاد,complaint,4.11,Kaikki+ReadUrdu,"cry; shout, crying out for help or succour; lamentation, complaint, plaint, supplication","cry for help, complaint",
2639,قاعدہ,law,4.11,Kaikki+ReadUrdu,"law, rule; principle; custom, practice","n. abecedarium, primer; custom, practice; law, rule | Platts: (for A. قاعدة qāʻidat, fem. of qāʻid, act. part. of قعد 'to sit,' &c.), s.m. Basis, foundation, groundwork;…",
2640,مہلت,grace period,4.11,Kaikki+ReadUrdu,"respite, delay; extension; grace period (extra time before a deadline or before something bad incurs)","respite, grace period",
2641,میرپور,Mirpur,4.11,Kaikki+ReadUrdu,"short for میرپور خاص (“Mirpur Khas”); Mirpur (a union council in Abbottabad district, Khyber Pakhtunkhwa, Pakistan); Mirpur (the second largest city in Azad Kashmir, Pakistan, located in the Mirpur district)","Mirpur (the second largest city in Azad Kashmir, Pakistan, located in the Mirpur district); short for میرپور خاص (“Mirpur Khas”); Mirpur (a union council in Abbottabad district, Khyber Pakhtunkhwa, Pakistan)",
2642,واں,-th,4.11,Kaikki+ReadUrdu,-th (suffix used to form ordinals from numerals),-th (suffix used to form ordinals from numerals),
2643,وہم,illusion,4.11,Kaikki+ReadUrdu,"delusion, illusion, superstition","illusion, false notion",
2644,پینا,to drink,4.11,Kaikki+ReadUrdu+word2word,to drink; to smoke (cigarettes); to take (medication in liquid / oral solution),"v. to drink; to smoke (cigarettes); to take (medication in liquid / oral solution) | Platts: v.t. To drink, imbibe; to absorb, suck, take in; to smoke; &c. (see pī-jānā); — s.m. Drinking; drink, &c.: —…",Bite; eat; d; drink; coordinating
2645,ڈھانچہ,frame,4.11,Kaikki+ReadUrdu,"skeleton; frame, structure","frame, structure; skeleton",physical; owned; communications; their; systems
2646,کمرہ,room,4.11,Kaikki+ReadUrdu+word2word,"room, chamber; compartment (of an aeroplane or train)","room, chamber; compartment (of an aeroplane or train)",room; This; clean; stare; service
