frequency,front,kaikki,readurdu,reason,word2word
375,فیاض,,,not_cle_lexical_or_closed_class,
375,مہلک,,,not_cle_lexical_or_closed_class,
374,جم,,,not_cle_lexical_or_closed_class,
374,راتوں,,,not_cle_lexical_or_closed_class,
374,سچائی,,,not_cle_lexical_or_closed_class,
374,فرقہ,,,not_cle_lexical_or_closed_class,
374,کلر,,,not_cle_lexical_or_closed_class,
374,مصائب,,,not_cle_lexical_or_closed_class,
373,ترجیحات,,,not_cle_lexical_or_closed_class,
373,سیڈ,,,not_cle_lexical_or_closed_class,
373,شاپنگ,,,not_cle_lexical_or_closed_class,
373,قصوری,,,not_cle_lexical_or_closed_class,
372,ارسال,,,not_cle_lexical_or_closed_class,
372,خسارہ,,,not_cle_lexical_or_closed_class,
372,خوفناک,,,not_cle_lexical_or_closed_class,
372,ضابطہ,,,not_cle_lexical_or_closed_class,
372,گواہی,,,not_cle_lexical_or_closed_class,
371,اونٹ,,,not_cle_lexical_or_closed_class,
371,بذریعہ,,,not_cle_lexical_or_closed_class,
371,زین,,,not_cle_lexical_or_closed_class,
371,سوچتے,,,not_cle_lexical_or_closed_class,
371,عقیل,,,not_cle_lexical_or_closed_class,
371,فلسفہ,,,not_cle_lexical_or_closed_class,
371,فنون,,,not_cle_lexical_or_closed_class,
371,کعبہ,,,not_cle_lexical_or_closed_class,
371,کلوننگ,,,not_cle_lexical_or_closed_class,
371,گہرائی,,,not_cle_lexical_or_closed_class,
371,منائی,,,not_cle_lexical_or_closed_class,
371,ٹہنڈے,,,not_cle_lexical_or_closed_class,
370,بندہ,,,not_cle_lexical_or_closed_class,
370,خادم,,,not_cle_lexical_or_closed_class,
370,دستی,,,not_cle_lexical_or_closed_class,
370,زخموں,,,not_cle_lexical_or_closed_class,
370,سورہ,,,not_cle_lexical_or_closed_class,
370,گزرا,,,not_cle_lexical_or_closed_class,
370,یونیورسٹیوں,,,not_cle_lexical_or_closed_class,
369,آرٹیکل,,,not_cle_lexical_or_closed_class,
369,پاؤ,,,not_cle_lexical_or_closed_class,
369,پشت,,,not_cle_lexical_or_closed_class,
369,طاری,,,not_cle_lexical_or_closed_class,
369,فریقین,,,not_cle_lexical_or_closed_class,
369,قریبا,,,not_cle_lexical_or_closed_class,
369,نعرہ,,,not_cle_lexical_or_closed_class,
368,پلاننگ,,,not_cle_lexical_or_closed_class,
368,ثانی,,,not_cle_lexical_or_closed_class,
368,دلائل,,,not_cle_lexical_or_closed_class,
368,ذائقہ,,,not_cle_lexical_or_closed_class,
368,فوڈ,,,not_cle_lexical_or_closed_class,
368,کپتانی,,,not_cle_lexical_or_closed_class,
368,کلیم,,,not_cle_lexical_or_closed_class,
368,مدافعت,,,not_cle_lexical_or_closed_class,
368,ہجوم,,,not_cle_lexical_or_closed_class,
367,آشنا,,,not_cle_lexical_or_closed_class,
367,تحویل,,,not_cle_lexical_or_closed_class,
367,چہپا,,,not_cle_lexical_or_closed_class,
367,دشواری,,,not_cle_lexical_or_closed_class,
367,کراس,,,not_cle_lexical_or_closed_class,
367,کہیتوں,,,not_cle_lexical_or_closed_class,
367,گرین,,,not_cle_lexical_or_closed_class,
367,محیط,,,not_cle_lexical_or_closed_class,
366,بیٹسمینوں,,,not_cle_lexical_or_closed_class,
366,پروان,,,not_cle_lexical_or_closed_class,
366,خیالی,,,not_cle_lexical_or_closed_class,
366,سرحدی,,,not_cle_lexical_or_closed_class,
366,گزارش,,,not_cle_lexical_or_closed_class,
366,ماننے,,,not_cle_lexical_or_closed_class,
366,ناکافی,,,not_cle_lexical_or_closed_class,
365,اطاعت,,,not_cle_lexical_or_closed_class,
365,بندر,,,not_cle_lexical_or_closed_class,
365,جرمن,,,not_cle_lexical_or_closed_class,
365,مقدس,,,not_cle_lexical_or_closed_class,
364,اشیا,,,not_cle_lexical_or_closed_class,
364,چارہ,,,not_cle_lexical_or_closed_class,
364,فلمسازی,,,not_cle_lexical_or_closed_class,
364,قابض,,,not_cle_lexical_or_closed_class,
364,قاصر,,,not_cle_lexical_or_closed_class,
364,ملاقاتیں,,,not_cle_lexical_or_closed_class,
363,امپائر,,,not_cle_lexical_or_closed_class,
363,ایجنسیوں,,,not_cle_lexical_or_closed_class,
363,برٹش,,,not_cle_lexical_or_closed_class,
363,بیٹہی,,,not_cle_lexical_or_closed_class,
363,چہانٹ,,,not_cle_lexical_or_closed_class,
363,دانے,,,not_cle_lexical_or_closed_class,
363,سمتہ,,,not_cle_lexical_or_closed_class,
363,کال,,,not_cle_lexical_or_closed_class,
363,لعل,,,not_cle_lexical_or_closed_class,
362,پہلوان,,,not_cle_lexical_or_closed_class,
362,جوائنٹ,,,not_cle_lexical_or_closed_class,
362,سہی,,"emphat. part. Yea, verily, indeed, true enough, forsooth; just so; very well, so be it, let it be; just;…",no_two_source_semantic_agreement,
362,کنٹرول لائن,,,not_cle_lexical_or_closed_class,
362,محرومی,,,not_cle_lexical_or_closed_class,
361,ایجنٹ,,,not_cle_lexical_or_closed_class,
361,پاؤنڈ,,,not_cle_lexical_or_closed_class,
361,چال,,,not_cle_lexical_or_closed_class,
361,خصوصیت,,,not_cle_lexical_or_closed_class,
361,رفیع,,,not_cle_lexical_or_closed_class,
361,صحافت,,,not_cle_lexical_or_closed_class,
361,نجکاری,,,not_cle_lexical_or_closed_class,
360,اٹہائیں,,,not_cle_lexical_or_closed_class,
360,آراستہ,,,not_cle_lexical_or_closed_class,
360,باکسنگ,,,not_cle_lexical_or_closed_class,
360,ساحلی,,,not_cle_lexical_or_closed_class,
360,کوہ,,,not_cle_lexical_or_closed_class,
360,مہمانان,,,not_cle_lexical_or_closed_class,
360,ناقابل,,,not_cle_lexical_or_closed_class,
360,وقتی,,,not_cle_lexical_or_closed_class,
359,امریکن,,,not_cle_lexical_or_closed_class,
359,تاوان,,,not_cle_lexical_or_closed_class,
359,قطر,,,not_cle_lexical_or_closed_class,
359,کارنامہ,,,not_cle_lexical_or_closed_class,
359,نوابزادہ,,,not_cle_lexical_or_closed_class,
358,ادوار,,,not_cle_lexical_or_closed_class,
358,اسکیم,,,not_cle_lexical_or_closed_class,
358,آبائی,,,not_cle_lexical_or_closed_class,
358,باؤلنگ,,,not_cle_lexical_or_closed_class,
358,بتانے,,,not_cle_lexical_or_closed_class,
358,برسی,,,not_cle_lexical_or_closed_class,
358,چپ,,,not_cle_lexical_or_closed_class,
358,روابط,,,not_cle_lexical_or_closed_class,
358,قافلہ,,,not_cle_lexical_or_closed_class,
358,کہلاتا,,,not_cle_lexical_or_closed_class,
358,لکہنا,,,not_cle_lexical_or_closed_class,
358,مانگی,,,not_cle_lexical_or_closed_class,
358,مشاعرے,,,not_cle_lexical_or_closed_class,
357,ازالہ,,,not_cle_lexical_or_closed_class,
357,پائیدار,,,not_cle_lexical_or_closed_class,
357,تدارک,,,not_cle_lexical_or_closed_class,
357,دیرینہ,,,not_cle_lexical_or_closed_class,
357,ساس,,,not_cle_lexical_or_closed_class,
357,ساکہ,,,not_cle_lexical_or_closed_class,
357,فریق,,,not_cle_lexical_or_closed_class,
357,کنٹریکٹ,,,not_cle_lexical_or_closed_class,
357,وقف,,,not_cle_lexical_or_closed_class,
356,افزائش,,,not_cle_lexical_or_closed_class,
356,باشندے,,,not_cle_lexical_or_closed_class,
356,تاب,,,not_cle_lexical_or_closed_class,
356,تصنیف,,,not_cle_lexical_or_closed_class,
356,جڑ,,,not_cle_lexical_or_closed_class,
356,سپاہی,,,not_cle_lexical_or_closed_class,
356,سوزش,,,no_two_source_semantic_agreement,
356,کہانیوں,,,not_cle_lexical_or_closed_class,
356,ڈار,,,not_cle_lexical_or_closed_class,
355,انتشار,,,not_cle_lexical_or_closed_class,
355,بندوں,,,not_cle_lexical_or_closed_class,
355,پتنگ,,,not_cle_lexical_or_closed_class,
355,سیکشن,,,not_cle_lexical_or_closed_class,
355,غیرقانونی,,,not_cle_lexical_or_closed_class,
355,لشکر,,,not_cle_lexical_or_closed_class,
355,نفس,,,not_cle_lexical_or_closed_class,
355,وابستگی,,,not_cle_lexical_or_closed_class,
354,ادائیگیوں,,,not_cle_lexical_or_closed_class,
354,اسپتالوں,,,not_cle_lexical_or_closed_class,
354,اندراج,,,not_cle_lexical_or_closed_class,
354,آیات,,,not_cle_lexical_or_closed_class,
354,تحقیقاتی,,,not_cle_lexical_or_closed_class,
354,توبہ,,,not_cle_lexical_or_closed_class,
354,تہک,,,not_cle_lexical_or_closed_class,
354,ناانصافی,,,not_cle_lexical_or_closed_class,
353,درحقیقت,,,not_cle_lexical_or_closed_class,
353,دلانے,,,not_cle_lexical_or_closed_class,
353,ریٹائرمنٹ,,,not_cle_lexical_or_closed_class,
353,صدور,,,not_cle_lexical_or_closed_class,
353,مدرسہ,,,not_cle_lexical_or_closed_class,
353,مشق,,,not_cle_lexical_or_closed_class,
353,منسوب,,,not_cle_lexical_or_closed_class,
353,میز,,,not_cle_lexical_or_closed_class,
352,بولڈ,,,not_cle_lexical_or_closed_class,
352,بہٹ,,,not_cle_lexical_or_closed_class,
352,کیپٹن,,,not_cle_lexical_or_closed_class,
352,ملاحظہ,,,not_cle_lexical_or_closed_class,
351,ابرار,,,not_cle_lexical_or_closed_class,
351,بحری,,,not_cle_lexical_or_closed_class,
351,توں,,,not_cle_lexical_or_closed_class,
351,جماعتی,,,not_cle_lexical_or_closed_class,
351,چمچہ,,,not_cle_lexical_or_closed_class,
351,رکنیت,,,not_cle_lexical_or_closed_class,
351,شفیع,,,not_cle_lexical_or_closed_class,
351,ضمنی,,,not_cle_lexical_or_closed_class,
351,ناٹ,,,not_cle_lexical_or_closed_class,
351,نکالی,,,not_cle_lexical_or_closed_class,
350,بناتی,,,not_cle_lexical_or_closed_class,
350,تبسم,,,not_cle_lexical_or_closed_class,
350,تنہائی,,,not_cle_lexical_or_closed_class,
350,دئیے,,,not_cle_lexical_or_closed_class,
350,درجن,,,not_cle_lexical_or_closed_class,
350,فارورڈ,,,not_cle_lexical_or_closed_class,
350,کروانا,,,not_cle_lexical_or_closed_class,
350,نچلی,,,not_cle_lexical_or_closed_class,
350,نشانی,,,not_cle_lexical_or_closed_class,
349,بدعنوانی,,,not_cle_lexical_or_closed_class,
349,قائدین,,,not_cle_lexical_or_closed_class,
349,کچی,,,not_cle_lexical_or_closed_class,
348,ایثار,,,not_cle_lexical_or_closed_class,
348,آٹے,,,not_cle_lexical_or_closed_class,
348,بالغ,,,not_cle_lexical_or_closed_class,
348,جوڑوں,,,not_cle_lexical_or_closed_class,
348,حوصلے,,,not_cle_lexical_or_closed_class,
348,دیسی,,,not_cle_lexical_or_closed_class,
348,نظمیں,,,not_cle_lexical_or_closed_class,
348,ہوٹلوں,,,not_cle_lexical_or_closed_class,
347,اسرار,,,not_cle_lexical_or_closed_class,
347,انگلی,,,not_cle_lexical_or_closed_class,
347,اینٹی,,,not_cle_lexical_or_closed_class,
347,پابندیوں,,,not_cle_lexical_or_closed_class,
347,وارداتیں,,,not_cle_lexical_or_closed_class,
347,یتیم,,,not_cle_lexical_or_closed_class,
346,تصورات,,,not_cle_lexical_or_closed_class,
346,رئیس,,,not_cle_lexical_or_closed_class,
346,رونا,,,not_cle_lexical_or_closed_class,
346,سوتے,,,not_cle_lexical_or_closed_class,
346,کشمکش,,,not_cle_lexical_or_closed_class,
346,لطف اندوز,,,not_cle_lexical_or_closed_class,
345,بالترتیب,,,not_cle_lexical_or_closed_class,
345,بیش,,,not_cle_lexical_or_closed_class,
345,دستاویزات,,,not_cle_lexical_or_closed_class,
345,سرطان,,,not_cle_lexical_or_closed_class,
344,اسلوب,,,not_cle_lexical_or_closed_class,
344,بدنام,,,not_cle_lexical_or_closed_class,
344,پورہ,,,not_cle_lexical_or_closed_class,
344,فعل,,,not_cle_lexical_or_closed_class,
344,کہانسی,,,not_cle_lexical_or_closed_class,
344,مائیکرو,,,not_cle_lexical_or_closed_class,
344,مربع,,,not_cle_lexical_or_closed_class,
344,مسلط,,,not_cle_lexical_or_closed_class,
343,سکواش,,,not_cle_lexical_or_closed_class,
343,مادر,,,not_cle_lexical_or_closed_class,
342,تقرر,,,not_cle_lexical_or_closed_class,
342,جال,,,not_cle_lexical_or_closed_class,
342,جہگڑے,,,not_cle_lexical_or_closed_class,
342,چاہوں,,,not_cle_lexical_or_closed_class,
342,کارنر,,,not_cle_lexical_or_closed_class,
342,مساج,,,not_cle_lexical_or_closed_class,
342,مغل,,,not_cle_lexical_or_closed_class,
342,نہری,,,not_cle_lexical_or_closed_class,
341,بناتا,,,not_cle_lexical_or_closed_class,
341,سمجہوتہ,,,not_cle_lexical_or_closed_class,
341,ظالم,,,not_cle_lexical_or_closed_class,
341,عکس,,,not_cle_lexical_or_closed_class,
341,مہربانی,,kindness,no_two_source_semantic_agreement,Please; please; PLEASE; telephone; card
341,نرمی,,,not_cle_lexical_or_closed_class,
340,حجاب,,,not_cle_lexical_or_closed_class,
340,فائل,,,not_cle_lexical_or_closed_class,
340,مذاہب,,,not_cle_lexical_or_closed_class,
340,مستعفی,,,not_cle_lexical_or_closed_class,
340,نثر,,,not_cle_lexical_or_closed_class,
339,بالواسطہ,,,not_cle_lexical_or_closed_class,
339,بو,,,not_cle_lexical_or_closed_class,
339,سویرے,,,not_cle_lexical_or_closed_class,
339,گود,,,not_cle_lexical_or_closed_class,
339,مہندی,,,not_cle_lexical_or_closed_class,
338,اسٹار,,,not_cle_lexical_or_closed_class,
338,اٹل,,,not_cle_lexical_or_closed_class,
338,تمنا,,,not_cle_lexical_or_closed_class,
338,رانی,,,not_cle_lexical_or_closed_class,
338,مطالعے,,,not_cle_lexical_or_closed_class,
337,انگلیوں,,,not_cle_lexical_or_closed_class,
337,بہاؤ,,,not_cle_lexical_or_closed_class,
337,خزانے,,,not_cle_lexical_or_closed_class,
337,رجحانات,,,not_cle_lexical_or_closed_class,
337,سپورٹ,,,not_cle_lexical_or_closed_class,
337,ستار,,,not_cle_lexical_or_closed_class,
337,فیصلہ کن,,,not_cle_lexical_or_closed_class,
337,گزارا,,,not_cle_lexical_or_closed_class,
337,نامے,,,not_cle_lexical_or_closed_class,
337,نسلی,,,not_cle_lexical_or_closed_class,
336,آدہے,,,not_cle_lexical_or_closed_class,
336,پاگل,,,not_cle_lexical_or_closed_class,
336,شانہ,,,not_cle_lexical_or_closed_class,
336,کلچرل,,,not_cle_lexical_or_closed_class,
336,لب,,,not_cle_lexical_or_closed_class,
336,میگزین,,,not_cle_lexical_or_closed_class,
335,پتنگ بازی,,,not_cle_lexical_or_closed_class,
335,تالپور,,,not_cle_lexical_or_closed_class,
335,داروں,,,not_cle_lexical_or_closed_class,
335,دلہن,,,not_cle_lexical_or_closed_class,
335,سوئم,,,not_cle_lexical_or_closed_class,
335,عجب,,,not_cle_lexical_or_closed_class,
335,کروائیں,,,not_cle_lexical_or_closed_class,
335,نکلتے,,,not_cle_lexical_or_closed_class,
335,ننہے,,,not_cle_lexical_or_closed_class,
334,چوکوں,,,not_cle_lexical_or_closed_class,
334,متنازع,,,not_cle_lexical_or_closed_class,
334,محلے,,,not_cle_lexical_or_closed_class,
334,واسطہ,,,not_cle_lexical_or_closed_class,
334,ٹیکنیکل,,,not_cle_lexical_or_closed_class,
333,بادل,,,not_cle_lexical_or_closed_class,
333,بلی,,,not_cle_lexical_or_closed_class,
333,تنقیدی,,,not_cle_lexical_or_closed_class,
333,جہالت,,,not_cle_lexical_or_closed_class,
333,سمگلنگ,,,not_cle_lexical_or_closed_class,
333,قصہ,,,not_cle_lexical_or_closed_class,
333,کاٹنے,,,not_cle_lexical_or_closed_class,
333,نومنتخب,,,not_cle_lexical_or_closed_class,
333,ہمکنار,,,not_cle_lexical_or_closed_class,
332,اتارنے,,,not_cle_lexical_or_closed_class,
332,اذیت,,,not_cle_lexical_or_closed_class,
332,ایجنڈے,,,not_cle_lexical_or_closed_class,
332,پاپ,,,not_cle_lexical_or_closed_class,
332,پیمانہ,,,not_cle_lexical_or_closed_class,
332,مرشد,,,not_cle_lexical_or_closed_class,
332,موسمی,,,not_cle_lexical_or_closed_class,
332,ویل,,,not_cle_lexical_or_closed_class,
331,ام,,,no_two_source_semantic_agreement,Um; um; umm; mind; paradoxical
331,اٹہنے,,,not_cle_lexical_or_closed_class,
331,آلودہ,,,not_cle_lexical_or_closed_class,
331,باکس,,,not_cle_lexical_or_closed_class,
331,بالاتر,,,not_cle_lexical_or_closed_class,
331,ترغیب,,,not_cle_lexical_or_closed_class,
331,تلوار,,,not_cle_lexical_or_closed_class,
331,جانوں,,,not_cle_lexical_or_closed_class,
331,جوڈیشل,,,not_cle_lexical_or_closed_class,
331,رحمان,,,not_cle_lexical_or_closed_class,
331,رکی,,,not_cle_lexical_or_closed_class,
331,زار,czar; groan; lament,,no_two_source_semantic_agreement,
331,سانحے,,,not_cle_lexical_or_closed_class,
331,شرم,,,not_cle_lexical_or_closed_class,
331,طیبہ,,,not_cle_lexical_or_closed_class,
331,عہدیدار,,,not_cle_lexical_or_closed_class,
331,کامیابیوں,,,not_cle_lexical_or_closed_class,
331,لائق,,,not_cle_lexical_or_closed_class,
331,ہڈیوں,,,not_cle_lexical_or_closed_class,
330,اعتدال,,,not_cle_lexical_or_closed_class,
330,امانت,,,not_cle_lexical_or_closed_class,
330,حیران کن,,,not_cle_lexical_or_closed_class,
330,رعایت,,,not_cle_lexical_or_closed_class,
330,لمحات,,,not_cle_lexical_or_closed_class,
330,مرغی,,,not_cle_lexical_or_closed_class,
330,ہاف,,,not_cle_lexical_or_closed_class,
329,بولے,,,not_cle_lexical_or_closed_class,
329,پہنچانا,,,not_cle_lexical_or_closed_class,
329,چڑہا,,,not_cle_lexical_or_closed_class,
329,خاصے,,,not_cle_lexical_or_closed_class,
329,غلامی,,,not_cle_lexical_or_closed_class,
329,نہاد,,,not_cle_lexical_or_closed_class,
328,داخلے,,,not_cle_lexical_or_closed_class,
328,دکانداروں,,,not_cle_lexical_or_closed_class,
328,زبانی,,,not_cle_lexical_or_closed_class,
328,شیشے,,,not_cle_lexical_or_closed_class,
328,صلاحیتیں,,,not_cle_lexical_or_closed_class,
328,فار,,,not_cle_lexical_or_closed_class,
327,اپنایا,,,not_cle_lexical_or_closed_class,
327,ایئرپورٹ,,,not_cle_lexical_or_closed_class,
327,چمن,,,not_cle_lexical_or_closed_class,
327,چہٹے,,,not_cle_lexical_or_closed_class,
327,سنیما,,,not_cle_lexical_or_closed_class,
327,نظروں,,,not_cle_lexical_or_closed_class,
327,وافر,,,not_cle_lexical_or_closed_class,
326,انار,,,not_cle_lexical_or_closed_class,
326,بانو,,,not_cle_lexical_or_closed_class,
326,پائپ لائن,,,not_cle_lexical_or_closed_class,
326,تل,,,not_cle_lexical_or_closed_class,
326,دلا,,,not_cle_lexical_or_closed_class,
326,رفعت,,,not_cle_lexical_or_closed_class,
326,سایہ,,,not_cle_lexical_or_closed_class,
326,کراتے,,,not_cle_lexical_or_closed_class,
326,کیلی,,,not_cle_lexical_or_closed_class,
326,معقول,,,not_cle_lexical_or_closed_class,
325,پرسکون,,,not_cle_lexical_or_closed_class,
325,دہرنا,,,not_cle_lexical_or_closed_class,
325,سائٹوں,,,not_cle_lexical_or_closed_class,
325,سیدہ,,,not_cle_lexical_or_closed_class,
325,کاغذی,,,not_cle_lexical_or_closed_class,
325,کانسٹیبل,,,not_cle_lexical_or_closed_class,
325,لیٹر,,,not_cle_lexical_or_closed_class,
324,آٹہویں,,,not_cle_lexical_or_closed_class,
324,بتدریج,,,not_cle_lexical_or_closed_class,
324,بقیہ,,,not_cle_lexical_or_closed_class,
324,بولروں,,,not_cle_lexical_or_closed_class,
324,بیوہ,,,not_cle_lexical_or_closed_class,
324,ترقی پسند,,,not_cle_lexical_or_closed_class,
324,تقدیر,,,not_cle_lexical_or_closed_class,
324,جزو,,,not_cle_lexical_or_closed_class,
324,جواد,,,not_cle_lexical_or_closed_class,
324,ذمہ داریوں,,,not_cle_lexical_or_closed_class,
324,شہاب,,,not_cle_lexical_or_closed_class,
324,کہچی,,,not_cle_lexical_or_closed_class,
324,گوشوارہ,,,not_cle_lexical_or_closed_class,
324,وحدت,,,not_cle_lexical_or_closed_class,
324,ٹیک,,,not_cle_lexical_or_closed_class,
324,ٹیلی کام,,,not_cle_lexical_or_closed_class,
324,ہمسایہ,,,not_cle_lexical_or_closed_class,
323,بیڈ,,,not_cle_lexical_or_closed_class,
323,سچی,,,not_cle_lexical_or_closed_class,
323,کارخانے,,,not_cle_lexical_or_closed_class,
323,ملٹری,,,not_cle_lexical_or_closed_class,
323,مہنگا,,,not_cle_lexical_or_closed_class,
323,یکسر,,,not_cle_lexical_or_closed_class,
322,اصرار,,,not_cle_lexical_or_closed_class,
322,بہلائی,,,not_cle_lexical_or_closed_class,
322,تنخواہوں,,,not_cle_lexical_or_closed_class,
322,رندہاوا,,,not_cle_lexical_or_closed_class,
322,مقدر,,,not_cle_lexical_or_closed_class,
321,آئینہ,,,not_cle_lexical_or_closed_class,
321,بوتل,,,not_cle_lexical_or_closed_class,
321,تخمینہ,,,not_cle_lexical_or_closed_class,
321,تصوف,,,not_cle_lexical_or_closed_class,
321,راہی,,,not_cle_lexical_or_closed_class,
321,روتے,,,not_cle_lexical_or_closed_class,
321,سیال,,,not_cle_lexical_or_closed_class,
321,صنف,,,not_cle_lexical_or_closed_class,
321,کورسز,,,not_cle_lexical_or_closed_class,
321,مالا,,,not_cle_lexical_or_closed_class,
321,محرم,,,no_two_source_semantic_agreement,
321,مشقت,,,not_cle_lexical_or_closed_class,
321,ہنسی,,,not_cle_lexical_or_closed_class,
320,اصطلاح,,,not_cle_lexical_or_closed_class,
320,بچو,,,not_cle_lexical_or_closed_class,
320,برپا,,,not_cle_lexical_or_closed_class,
320,پکڑے,,,not_cle_lexical_or_closed_class,
320,دائرے,,,not_cle_lexical_or_closed_class,
320,رانجہا,,,not_cle_lexical_or_closed_class,
320,سکہوں,,,not_cle_lexical_or_closed_class,
320,شوبز,,,not_cle_lexical_or_closed_class,
320,لالچ,,,not_cle_lexical_or_closed_class,
319,پہنچائی,,,not_cle_lexical_or_closed_class,
319,پیٹرولیم,,,not_cle_lexical_or_closed_class,
319,دماغی,,,not_cle_lexical_or_closed_class,
319,روہی,,,not_cle_lexical_or_closed_class,
319,زلزلوں,,,not_cle_lexical_or_closed_class,
319,عزائم,,,not_cle_lexical_or_closed_class,
319,گزرتا,,,not_cle_lexical_or_closed_class,
319,گندگی,,,not_cle_lexical_or_closed_class,
319,ووٹنگ,,,not_cle_lexical_or_closed_class,
318,ایٹ,,,not_cle_lexical_or_closed_class,
318,باغیوں,,,not_cle_lexical_or_closed_class,
318,جاب,,,not_cle_lexical_or_closed_class,
318,حکمراں,,,not_cle_lexical_or_closed_class,
318,صابن,,,not_cle_lexical_or_closed_class,
318,عرق,,,not_cle_lexical_or_closed_class,
317,ایونٹ,,,not_cle_lexical_or_closed_class,
317,بریگیڈ,,,not_cle_lexical_or_closed_class,
317,پرچم,,,not_cle_lexical_or_closed_class,
317,پیپر,,,not_cle_lexical_or_closed_class,
317,دبا,,,not_cle_lexical_or_closed_class,
316,حائل,,,not_cle_lexical_or_closed_class,
316,حاکم,,,not_cle_lexical_or_closed_class,
316,رکاوٹیں,,,not_cle_lexical_or_closed_class,
316,روش,,,no_two_source_semantic_agreement,
316,زرد,yellow,,no_two_source_semantic_agreement,goldfish; receipt; hope; got; your
316,کانوں,,,not_cle_lexical_or_closed_class,
316,کرامت,,,not_cle_lexical_or_closed_class,
316,مانیٹرنگ,,,not_cle_lexical_or_closed_class,
316,نسلوں,,,not_cle_lexical_or_closed_class,
316,نکتہ,,,not_cle_lexical_or_closed_class,
315,الہ,,,not_cle_lexical_or_closed_class,
315,بااثر,,,not_cle_lexical_or_closed_class,
315,تقوی,,,not_cle_lexical_or_closed_class,
315,دہلوی,,,not_cle_lexical_or_closed_class,
315,لاگو,,,not_cle_lexical_or_closed_class,
314,اڑا,,form of اُڑانا (uṛānā — to cause to fly),no_two_source_semantic_agreement,blow; blown; smoked; primary; prepping
314,آلہ,,,not_cle_lexical_or_closed_class,
314,برش,,,not_cle_lexical_or_closed_class,
314,پاؤڈر,,,not_cle_lexical_or_closed_class,
314,پہیلی,,,not_cle_lexical_or_closed_class,
314,عادات,,,not_cle_lexical_or_closed_class,
314,غنی,,,not_cle_lexical_or_closed_class,
314,فائدے,,,not_cle_lexical_or_closed_class,
314,فل,,,not_cle_lexical_or_closed_class,
314,فیلڈنگ,,,not_cle_lexical_or_closed_class,
314,کرکٹرز,,,not_cle_lexical_or_closed_class,
314,گلزار,,,not_cle_lexical_or_closed_class,
314,گن,,,not_cle_lexical_or_closed_class,
314,متوسط,,,not_cle_lexical_or_closed_class,
314,نوع,,,not_cle_lexical_or_closed_class,
313,اجمل,,,not_cle_lexical_or_closed_class,
313,جہوٹے,,,not_cle_lexical_or_closed_class,
313,چادر,,,not_cle_lexical_or_closed_class,
313,دہواں,,,not_cle_lexical_or_closed_class,
313,رضاکاروں,,,not_cle_lexical_or_closed_class,
313,ریفرنس,,,not_cle_lexical_or_closed_class,
313,سائے,,,not_cle_lexical_or_closed_class,
313,فحاشی,,,not_cle_lexical_or_closed_class,
313,قطب,,,not_cle_lexical_or_closed_class,
313,قول,,,not_cle_lexical_or_closed_class,
313,کرسی,,,not_cle_lexical_or_closed_class,
313,کلاسیکل,,,not_cle_lexical_or_closed_class,
313,ٹارگٹ,,,not_cle_lexical_or_closed_class,
313,ٹاور,,,not_cle_lexical_or_closed_class,
313,ٹکر,,,not_cle_lexical_or_closed_class,
313,ہرایا,,,not_cle_lexical_or_closed_class,
312,تصویریں,,,not_cle_lexical_or_closed_class,
312,چلیں,,,not_cle_lexical_or_closed_class,
312,چہان,,,not_cle_lexical_or_closed_class,
312,دانشوروں,,,not_cle_lexical_or_closed_class,
312,دہند,,,not_cle_lexical_or_closed_class,
312,ستاروں,,,not_cle_lexical_or_closed_class,
312,سعدیہ,,,not_cle_lexical_or_closed_class,
312,سہ ماہی,,,not_cle_lexical_or_closed_class,
312,کہر,,,not_cle_lexical_or_closed_class,
312,موازنہ,,,not_cle_lexical_or_closed_class,
311,بندے,,,not_cle_lexical_or_closed_class,
311,پلے,,,not_cle_lexical_or_closed_class,
311,چن,,,not_cle_lexical_or_closed_class,
311,دریں اثنا,,,not_cle_lexical_or_closed_class,
311,زندگیوں,,,not_cle_lexical_or_closed_class,
311,کرد,,,not_cle_lexical_or_closed_class,
311,ویزے,,,not_cle_lexical_or_closed_class,
310,اسپیشل,,,not_cle_lexical_or_closed_class,
310,اشارے,,,not_cle_lexical_or_closed_class,
310,آگہی,,,not_cle_lexical_or_closed_class,
310,خرم,,,not_cle_lexical_or_closed_class,
310,شمارہ,,,not_cle_lexical_or_closed_class,
310,کونسلرز,,,not_cle_lexical_or_closed_class,
310,نرخ,,,not_cle_lexical_or_closed_class,
310,ورکرز,,,not_cle_lexical_or_closed_class,
309,انفیکشن,,,not_cle_lexical_or_closed_class,
309,چلو,,,not_cle_lexical_or_closed_class,
309,چنے,,,not_cle_lexical_or_closed_class,
309,خامیوں,,,not_cle_lexical_or_closed_class,
309,سینہ,,,not_cle_lexical_or_closed_class,
309,لیٹ,,,not_cle_lexical_or_closed_class,
309,مجبوری,,,not_cle_lexical_or_closed_class,
309,معدہ,,,not_cle_lexical_or_closed_class,
309,مناسبت,,,not_cle_lexical_or_closed_class,
309,نجف,,,not_cle_lexical_or_closed_class,
308,انسٹیٹیوٹ,,,not_cle_lexical_or_closed_class,
308,پکڑا,,,not_cle_lexical_or_closed_class,
308,پنشن,,,not_cle_lexical_or_closed_class,
308,تقلیل,,,not_cle_lexical_or_closed_class,
308,دنیاوی,,,not_cle_lexical_or_closed_class,
