rank,front,meaning,wordfreq_zipf,semantic_support,kaikki_readurdu_agree,kaikki_word2word_agree,readurdu_word2word_agree,kaikki_meaning,readurdu_meaning,word2word_meaning
2560,غلاموں,servant”),4.17,ReadUrdu+word2word,False,False,True,,"oblique plural of غُلام (ġulām, “slave; servant”)",slaves; servants; valley; Lurs; headed
2561,فراز,summit; top,4.17,Kaikki+ReadUrdu,True,False,False,"summit, top; above, upwards; high, lofty, elevated","name: a male given name, Faraz | n. height, elevation, ascendancy, ascent; summit, top",Faraj; Farij; Fuzzy; south; happens
2562,لطیفہ,a meme; joke; jest; a strange,4.17,Kaikki+ReadUrdu,True,False,False,"a meme; joke, jest; a strange; unique thing","n. joke, jest; a meme.; a strange; unique thing. | Platts: (for A. لطيفة lat̤īfat, fem. of lat̤īf)",
2563,ویزا,visa,4.17,ReadUrdu+word2word,False,False,True,,visa,visa; secure; knowing; Which; stamps
2564,ٹکر,collision; hit; crash,4.17,Kaikki+ReadUrdu,True,False,False,"collision, hit, crash (impact between two objects)","collision, hit, crash (impact between two objects)",
2565,پوجا,worship; puja; a Hindu ritual offered to various deities; distinguished persons,4.17,Kaikki+ReadUrdu,True,False,False,"worship; puja, a Hindu ritual offered to various deities, distinguished persons, or special guests","n. worship; puja, a Hindu ritual offered to various deities, distinguished persons, or special guests. | Platts:",
2566,پیج,solemn declaration; agreement; engagement; promise,4.17,Kaikki+ReadUrdu,True,False,False,"solemn declaration, agreement, engagement, promise, vow","n. solemn declaration, agreement, engagement, promise, vow | Platts:",Page; Unger; only; medics; area
2567,چنا,chickpea,4.17,Kaikki+ReadUrdu,True,False,False,"chana, chickpea (Cicer arietinum)","s.m. The chick-pea, Cicer arietenum, commonly called 'gram': — ćane bhūnnā, ćane-se bhūnnā or bhūn-denā, v.t.…",
2568,کمان,arc; bow,4.17,Kaikki+ReadUrdu,True,False,False,arc; bow,n. bow; arch; arc | Platts:,
2569,گندگی,filth; dirt; rubbish; litter,4.17,Kaikki+ReadUrdu+word2word,True,True,True,"filth, dirt; rubbish, litter","n. filth, dirt; rubbish, litter | Platts:",shit; mess; SHIT; suckers; dirt
2570,ہضم,digestion,4.17,Kaikki+ReadUrdu,True,False,False,digestion,n. digestion | Platts: corr. H.,
2571,ہوشیار,clever; smart,4.17,Kaikki+ReadUrdu+word2word,True,True,True,"clever, smart","clever, smart",smart; careful; Be; Attention; clever
2572,یوٹیوب,YouTube,4.17,ReadUrdu+word2word,False,False,True,,YouTube (online video sharing platform),"47,000; hits; YouTube; already; ransom"
2573,آسمانی,sky blue; of or relating to the sky; celestial; heavenly,4.16,Kaikki+ReadUrdu+word2word,True,True,True,"sky blue; of or relating to the sky; celestial, heavenly","adj. sky blue; of or relating to the sky; celestial, heavenly | Platts: adj. Heavenly, celestial; from heaven, divine; sky-coloured, azure, cerulean…",angels; heavenly; Like; Mom; host
2574,اعتدال,balance; equilibrium,4.16,Kaikki+ReadUrdu,True,False,False,balance; equinox; equilibrium,n. moderation (mildness; temperateness); balance; equilibrium | Platts:,
2575,بارود,gunpowder,4.16,Kaikki+ReadUrdu,True,False,False,gunpowder,gunpowder,Ammo; gun; fast; permit; yet
2576,باہم,mutually; conjointly; together; jointly,4.16,Kaikki+ReadUrdu,True,False,False,"mutually, conjointly, together, jointly","mutually, conjointly, together, jointly",
2577,بحیرہ,sea,4.16,Kaikki+ReadUrdu,True,False,False,sea,n. sea | Platts: (dim. of baḥr),stretched; steppes; shores; Mediterranean; rose
2578,بخت,fortune; luck; prosperity; fate,4.16,Kaikki+ReadUrdu,True,False,False,"fortune, luck, prosperity, fate","n. fortune, luck, prosperity, fate | Platts:",
2579,بیوہ,widow,4.16,Kaikki+ReadUrdu+word2word,True,True,True,widow,widow,widow; His; victorious; pledged; comrade
2580,جانشین,heir; successor,4.16,Kaikki+ReadUrdu,True,False,False,"son; heir, successor; substitute, vicegerent","successor, heir",
2581,جغرافیائی,geographical; geographic,4.16,Kaikki+ReadUrdu,True,False,False,"geographical, geographic","geographical, geographic",
2582,دکھائیں,infinitive of دِکھانا,4.16,ReadUrdu+word2word,False,False,True,,infinitive of دِکھانا (dikhānā — to show),Show; Exit; teeth; show; OK
2583,دھرتی,earth; soil; ground,4.16,Kaikki+ReadUrdu,True,False,False,"earth, soil, ground","earth, soil, ground",
2584,سالار,head,4.16,ReadUrdu+word2word,False,False,True,,"s.m. lit. 'Advanced in years'; chieftain, prince, chief, head, leader, captain, commander, general: —…",ride; head; at; Army; Persian
2585,سلامت,safety; peace; good health; cheers,4.16,Kaikki+ReadUrdu,True,False,False,"safety, peace; good health, cheers","n. safety, peace; good health, cheers | Platts: (for A. سلامة, inf. n. of سلم; see salām)",WHIMPERING; May; Let; lose; Goat
2586,سننا,to listen; to hear,4.16,Kaikki+ReadUrdu+word2word,True,True,True,"to listen, to hear","v. to listen, to hear | Platts: (see the trans. sānnā), v.n. To be impregnated; to be soiled, be stained, be smeared, be defiled; to be mixed…",listen; hear; YOU; -Don; REGRETTED
2587,صوابی,Swabi (a city in Swabi district; Khyber Pakhtunkhwa; Pakistan),4.16,Kaikki+ReadUrdu,True,False,False,"Swabi (a city in Swabi district, Khyber Pakhtunkhwa, Pakistan)","Swabi (a city in Swabi district, Khyber Pakhtunkhwa, Pakistan)",
2588,فحش,immoral; pornography; smut; pornographic,4.16,Kaikki+ReadUrdu,True,False,False,"immoral; pornography, smut; pornographic, smutty","adj. vulgar, obscene, indecent; pornographic, smutty; immoral | n. vulgarity, obscenity; pornography, smut | Platts: (inf. n. of فحش 'to be gross, or lewd, or indecent,' &c.)",
2589,مدعو,invited,4.16,Kaikki+ReadUrdu+word2word,True,True,True,invited,invited,invited; tracking; device; been; So
2590,منشور,a manifesto,4.16,Kaikki+ReadUrdu,True,False,False,a prism; diffused; a manifesto,n. a manifesto; diploma; patent; constitution; regulation; law,
2591,موتی,star; pearl,4.16,Kaikki+ReadUrdu+word2word,True,True,True,star; pearl; a given name for a dog,n. pearl; star | Platts:,or; ...; braided; pearls; expensive
2592,مہاراشٹر,Maharashtra,4.16,Kaikki+ReadUrdu,True,False,False,Maharashtra (a state in western India),Maharashtra (a state in western India),
2593,نایاب,precious; rare; scarce,4.16,Kaikki+ReadUrdu+word2word,True,True,True,"precious; rare, scarce","rare, scarce; precious",rare; rarest; FALCO; NEVADA; presented
2594,پٹ,crack,4.16,Kaikki+ReadUrdu,True,False,False,crack,crack,input; cockpit; exercise; needed; anybody
2595,پہر,unit of time equalling three hours,4.16,Kaikki+ReadUrdu,True,False,False,unit of time equalling three hours,n. unit of time equalling three hours | Platts:,hopefully; raid; afternoon; set; ISI
2596,پہلوان,champion; wrestler,4.16,Kaikki+ReadUrdu,True,False,False,champion; wrestler,n. wrestler; champion | Platts:,
2597,چلانا,to start; to cause to walk; to move,4.16,Kaikki+ReadUrdu,True,False,False,to start; to drive (a vehicle); to cause to walk; to move,"v. to cause to walk; to move; to start; to run, establish (a business) | Platts: v.t. To cause to move or go or pass, to move, put in motion, set agoing; to stir, agitate (with a spoon,…",shoot; No; kids; her; wanna
2598,استقامت,adherence; rectitude; uprightness,4.15,Kaikki+ReadUrdu,True,False,False,"adherence, rectitude, uprightness","n. adherence, rectitude, uprightness | Platts:",
2599,اشفاق,favours,4.15,Kaikki+ReadUrdu,True,False,False,"compassion, favours, tenderness","s.m. pl. (of شفق shafaq), Kindnesses, favours",
2600,اونچا,high; tall; lofty; high-minded,4.15,Kaikki+ReadUrdu,True,False,False,"high, tall, lofty; high-minded, aloof","high, tall, lofty; high-minded, aloof",
2601,ذرہ,atom; particle; mote; speck,4.15,Kaikki+ReadUrdu,True,False,False,"atom; particle, mote, speck","n. particle, mote, speck; atom | Platts: (for A. ذرة ẕarrat, n. of un. fr. ذرّ 'to sprinkle, scatter,' &c.)",
2602,رانجھا,beloved; lover; a surname; Ranjha,4.15,Kaikki+ReadUrdu,True,False,False,"beloved, lover; a surname, Ranjha, from Punjabi; Ranjha (the hero of the folk tragedy Heer Ranjha.)","name: a surname, Ranjha, from Punjabi | n. beloved, lover",
2603,رومی,a Grecian; a native of Rūm,4.15,Kaikki+ReadUrdu,True,False,False,"a Turk; a Grecian,; a native of Rūm","adj. of or belonging to Rūm,; a native of Rūm,; a Grecian, | Platts: (rel. n. fr. rūm",Haider; Roomi; Taimur; Mmm-hmm; Said
2604,عرش,throne; heaven; roof; canopy,4.15,Kaikki+ReadUrdu,True,False,False,"throne; heaven (sky); roof, canopy","n. heaven (sky); throne; roof, canopy | Platts: (inf. n. of عرش 'to construct a house,' &c.)",
2605,عیسوی,Christian Era; CE,4.15,Kaikki+ReadUrdu,True,False,False,"Christian Era (Gregorian calendar); CE (Christian Era), AD (Anno Domini)",name: Christian Era (Gregorian calendar),
2606,غرق,drowned; immersed; sunk,4.15,Kaikki+ReadUrdu+word2word,True,True,True,"drowned, immersed, sunk","drowned, sunk, immersed",drown; Let; them; ?
2607,قسط,tax; share; portion,4.15,Kaikki+ReadUrdu,True,False,False,"tax; share, portion; equality; justice","n. share, portion; installment (ie. partial payment of a loan or debt); tax | Platts: (inf. n. of قسط 'to appoint what is just,' &c.)",Favorite; episode; Doomsday; cames; loose
2608,قطار,queue; line; row; train,4.15,Kaikki+ReadUrdu+word2word,True,True,True,"queue, line, row; train, railway vehicle","queue, line, row; train, railway vehicle",row; Line; remembers; Women; lining
2609,لاٹھی,stick,4.15,Kaikki+word2word,False,True,False,"stick, club, cudgel, staff; lathi (bamboo used by police)",,laptops; USB; electronic; sticks; devices
2610,ماموں,snake; maternal uncle,4.15,Kaikki+ReadUrdu,True,False,False,snake; maternal uncle,maternal uncle; snake,
2611,مبلغ,a missionary; a sum of money,4.15,Kaikki+ReadUrdu,True,False,False,"a missionary; a sum of money; amount, quantity","n. a missionary.; limit, reach, access; a sum of money | Platts: corr. mublag̠ (n. of place fr. بلغ 'to reach,' &c.)",WARM; D; SAFE; BE; AND
2612,وارد,incident; occurrence,4.15,Kaikki+ReadUrdu,True,False,False,"incident, occurrence","n. incident, occurrence | Platts: (S. vāri-da)",
2613,پارہ,bribe; portion; bit; piece,4.15,Kaikki+ReadUrdu,True,False,False,"bribe; portion, bit, piece, slip, scrap, fragment; juz; any of thirty parts of varying length into which the Qur'an is sometimes divided","n. portion, bit, piece, slip, scrap, fragment; juz; any of thirty parts of varying length into which the Qur'an is sometimes divided; bribe | Platts:",
2614,پیچھا,chase,4.15,ReadUrdu+word2word,False,False,True,,"rear, hind part; chase, pursuit",stalking; chase; princes; buck; aware
2615,چکوال,Chakwal; a city in Punjab; Pakistan. It is the capital of Chakwal District,4.15,Kaikki+ReadUrdu,True,False,False,"Chakwal, a city in Punjab, Pakistan. It is the capital of Chakwal District","Chakwal, a city in Punjab, Pakistan. It is the capital of Chakwal District",
2616,کیمرہ,camera,4.15,Kaikki+ReadUrdu+word2word,True,True,True,camera,camera,camera; cameras; shitholes; bored; Moses
2617,گلا,neck; voice; throat,4.15,Kaikki+ReadUrdu,True,False,False,neck; voice; throat,n. neck; throat; voice | Platts:,strangled; numb; nuts; yourself; smother
2618,گنگا,Ganges,4.15,Kaikki+ReadUrdu,True,False,False,"Ganges (a major river in the states of Uttarakhand, Uttar Pradesh, Bihar and West Bengal, India; a major river in Rajshahi, Dhaka, Chittagong and Barisal Divisions, Bangladesh)","name: Ganges (a major river in the states of Uttarakhand, Uttar Pradesh, Bihar and West Bengal, India; a major… | Platts:",
2619,آم,mango; rawness,4.14,Kaikki+ReadUrdu+word2word,True,True,True,mango; rawness; undressed,n. mango; rawness,attract; troubles; rotting; mango; flies
2620,اکیس,twenty-one,4.14,Kaikki+ReadUrdu,True,False,False,twenty-one,num. twenty-one | Platts:,21; found; since; days; been
2621,بائیس,twenty-two,4.14,Kaikki+ReadUrdu,True,False,False,twenty-two,num. twenty-two | Platts:,
2622,بربادی,waste; havoc; overthrow; destruction,4.14,Kaikki+ReadUrdu,True,False,False,"waste, havoc, overthrow, destruction, devastation","n. waste, havoc, overthrow, destruction, devastation | Platts:",
2623,برٹش,British,4.14,Kaikki+ReadUrdu,True,False,False,British,British,
2624,بندگی,worship; obedience; devotion; servitude,4.14,Kaikki+ReadUrdu,True,False,False,"worship, obedience, devotion; servitude, mode of salutation, slavery","n. servitude, mode of salutation, slavery; worship, obedience, devotion | Platts: (from banda)",
2625,جزوی,partial,4.14,Kaikki+ReadUrdu+word2word,True,True,True,partial,"adj. partial. | Platts: adj. Relating to a part or portion, pantial, in part, few; particular; trivial, petty; —",partly; fault; neglect; partial; picture
2626,حسد,jealousy; envy; jealous,4.14,Kaikki+ReadUrdu+word2word,True,True,True,"emulation, ambition; jealousy, envy, malevolence, jealous","envy, jealousy",-; Gaze; envy; upon; jealous
2627,دہلوی,Delhiite; a surname transferred from the place name,4.14,Kaikki+ReadUrdu,True,False,False,Delhiite; a surname transferred from the place name,adj. Delhiite | name: a surname transferred from the place name | n. Delhiite (a person from Delhi),
2628,ذبح,slaughter; slaughtering; sacrifice,4.14,Kaikki+ReadUrdu,True,False,False,"slaughter, slaughtering, sacrifice","n. slaughter, slaughtering, sacrifice | Platts: (inf. n. of ذبح 'to slaughter,' &c.)",unkillable; saying; it; m; s
2629,سنو,subjunctive of سُنْنا,4.14,ReadUrdu+word2word,False,False,True,,"subjunctive of سُنْنا (sunnā — to listen, to hear)",Listen; listen; secure; Talk; Target
2630,سیاح,tourist; traveller,4.14,Kaikki+ReadUrdu,True,False,False,"tourist, traveller","tourist, traveller",looks; BAER; :; government; like
2631,ضعیف,the old; weak; feeble; old,4.14,Kaikki+ReadUrdu,True,False,False,the old; weak; feeble; old (of a person),adj. weak; feeble; old (of a person); weak; slow (of mind; opinion etc.) | n. a weak; old; poor (person or man); the old,
2632,غنیمت,boon; blessing; loot; booty,4.14,Kaikki+ReadUrdu,True,False,False,"boon, blessing; loot, booty, plunder; good luck, good fortune","n. loot, booty, plunder; boon, blessing; good luck, good fortune | Platts: (for A. غنيمة, inf. n. of غنم 'to get, or take, as spoil,' &c.)",
2633,فراموش,forgotten,4.14,Kaikki+ReadUrdu,True,False,False,forgotten,adj. forgotten | Platts: part. adj. Forgotten: —,unforgettable; experience; ..; will; Mr
2634,ماہانہ,monthly,4.14,Kaikki+ReadUrdu+word2word,True,True,True,monthly,monthly,affects; monthly; turns; into; how
2635,محمدی,a Muslim; Mohammedan; pertaining to Muhammad; for example in comparison with other prophets,4.14,Kaikki+ReadUrdu,True,False,False,"a Muslim, Mohammedan; pertaining to Muhammad, for example in comparison with other prophets","adj. pertaining to Muhammad, for example in comparison with other prophets. | n. a Muslim, Mohammedan. | Platts: adj. Of Muḥammad; Muḥammadan",
2636,پایہ,status; foundation; foot or leg of an object,4.14,Kaikki+ReadUrdu,True,False,False,status; foundation; foot or leg of an object,n. foot or leg of an object; foundation; status | Platts: (see pā),
2637,ہیرا,diamond,4.14,Kaikki+ReadUrdu,True,False,False,"unique; diamond; fine, delicate",n. diamond; a necklace made from precious stones,jewel; hilt; presented; fewer; waited
2638,استوار,even; leveled; straight; inviolate,4.13,Kaikki+ReadUrdu,True,False,False,"even, leveled; straight, consistent; inviolate, indissoluble","adj. strong, powerful, mighty; durable, firm, solid, bold; inviolate, indissoluble | Platts: adj. Strong, powerful; stable, firm; even, level, equal; straight: — ustuwār karnā, v.t. To strengthen; to…",
2639,اوکاڑہ,Okara (a city in Okara district; Punjab; Pakistan),4.13,Kaikki+ReadUrdu,True,False,False,"Okara (a city in Okara district, Punjab, Pakistan)","Okara (a city in Okara district, Punjab, Pakistan)",
2640,باور,belief,4.13,Kaikki+ReadUrdu,True,False,False,belief,n. belief | Platts:,
2641,برلن,Berlin; Berlin (a state of Germany; containing the capital city),4.13,Kaikki+ReadUrdu+word2word,True,True,True,"Berlin (the capital and largest city of Germany); Berlin (a state of Germany, containing the capital city)","Berlin (the capital and largest city of Germany); Berlin (a state of Germany, containing the capital city)",Berlin; nervous; folks; edit; newest
2642,بغض,s.m. Malice,4.13,ReadUrdu+word2word,False,False,True,,"s.m. Malice, spite, animosity, resentment, grudge, hatred, rancour, malignity, revenge: — bug̠ẓ-ě-liʼl-lāhī,…",malice; This; than; more; is
2643,تاثیر,effect; impression,4.13,Kaikki+ReadUrdu,True,False,False,effect; impression; penetration,"n. impression; effect; result, outcome | Platts:",
2644,تحویل,passing of the sun,4.13,ReadUrdu+word2word,False,False,True,,"s.f. Altering, changing, transmuting; change, transfer; renovation; return; (in Astron.) passing of the sun,…",custody; Two; suspects; in; !
2645,تقدس,sanctity (ie. sacredness; holiness),4.13,Kaikki+ReadUrdu,True,False,False,"sanctity (ie. sacredness, holiness)","n. sanctity (ie. sacredness, holiness) | Platts: lit. 'He is sanctified or holy'; (optat.) may (He) be sanctified; —",
2646,سرائیکی,Saraiki,4.13,Kaikki+ReadUrdu,True,False,False,Saraiki,adj. Saraiki | n. Saraiki (language); Saraiki (people),
2647,سراسر,totally; completely; entirely; through-and-through,4.13,Kaikki+ReadUrdu,True,False,False,"totally, completely, entirely, through-and-through","totally, completely, entirely, through-and-through",Sheer; drops; Utter; side; every
2648,سوراخ,s.m. Hole,4.13,ReadUrdu+word2word,False,False,True,,"s.m. Hole, opening, orifice; foramen; perforation; passage, inlet, outlet; eye, eyelet: — sūrāḵẖ-dār",hole; holes; inches; Death; shorter
2649,سوڈان,Sudan,4.13,Kaikki+ReadUrdu+word2word,True,True,True,Sudan (a country in North Africa and East Africa),Sudan (a country in North Africa and East Africa),Sudan; warriors; heart; In; known
2650,صلہ,reward; connection; recompense,4.13,Kaikki+ReadUrdu,True,False,False,reward; connection; recompense,"n. reward; recompense; connection | Platts: (for A. صلة, inf. n. of وصل 'to join, unite,' &c.)",
2651,فرش,floor; pavement; carpet; carpeting,4.13,Kaikki+ReadUrdu+word2word,True,True,True,"floor; pavement; carpet, carpeting, rug","n. carpet, carpeting, rug; floor; pavement | Platts: (inf. n. of فرش 'to spread')",floor; Sweeping; dropped; rules; follow
2652,قاہرہ,Cairo; Cairo (a governorate of Egypt; containing the capital city),4.13,Kaikki+ReadUrdu,True,False,False,"Cairo (the capital city of Egypt); Cairo (a governorate of Egypt, containing the capital city)","name: Cairo (the capital city of Egypt); Cairo (a governorate of Egypt, containing the capital city) | Platts: f. (for A. قاهرة qāhirat, fem. of qāhir). = A قاهر qāhir, m. (act. part. of قہر, 'toconquer,' &c.)",
2653,مددگار,helpful; helper; ally; assistant,4.13,Kaikki+ReadUrdu+word2word,True,True,False,"helpful; helper, ally, assistant","n. helper, ally, assistant",helpful; would; Uh; because; thought
2654,معذور,helpless; disabled; handicapped,4.13,Kaikki+ReadUrdu,True,False,False,"deprived; helpless; disabled, handicapped","adj. disabled, handicapped; excused, excusable, exempt; helpless | Platts: (pass. part. of عذر 'to excuse'), part. adj. Excused; — excusable; — exempted (from); — dispensed with; —…",Listen; crippled; Crippled; lepers; Like
2655,نرمی,softness; tenderness,4.13,Kaikki+ReadUrdu,True,False,False,softness; tenderness,n. softness; tenderness | Platts: (fr. narm,
2656,نظارہ,view,4.13,Kaikki+ReadUrdu,True,False,False,"scene; panorama; sight, view","view, spectacle",
2657,نوشہرہ,Nowshera (a city in Nowshera district; Khyber Pakhtunkhwa; Pakistan),4.13,Kaikki+ReadUrdu,True,False,False,"Nowshera (a city in Nowshera district, Khyber Pakhtunkhwa, Pakistan)","Nowshera (a city in Nowshera district, Khyber Pakhtunkhwa, Pakistan)",
2658,پاسپورٹ,passport,4.13,Kaikki+ReadUrdu+word2word,True,True,True,passport,passport,passport; cannot; tourist; friendly; everywhere
2659,چھوڑنا,to let go,4.13,Kaikki+ReadUrdu,True,False,True,to let go; to pardon; to abstain from,to let go; to drop (ie. drop off or drop on the floor); to leave (ie. leave behind items or reminiscence),leave; done; messages; bad; trying
2660,ڈاک,dak; mail; post,4.13,Kaikki+ReadUrdu,True,False,False,"dak; mail, post","mail, post; dak",stamps; check; visa; You; can
2661,کبیر,senior; great; large; One of the 99 names of Allah,4.13,Kaikki+ReadUrdu,True,False,False,"senior; great, large; One of the 99 names of Allah","adj. great, large; senior | name: One of the 99 names of Allah; Kabir, an Indian poet and religious leader | Platts:",
2662,کشمکش,struggle,4.13,Kaikki+ReadUrdu,True,False,False,struggle; strife,"conflict; struggle, clash",
2663,گلشن,flower garden; rose-garden; garden,4.13,Kaikki+ReadUrdu,True,False,False,flowerbed; a place of joy and happiness; flower garden; rose-garden; garden,flower garden,
2664,آہنگ,sound; design,4.12,Kaikki+ReadUrdu,True,False,False,"sound; design; method, manner","n. tune, melody, song, composition; sound; design | Platts:",
2665,اجرت,fee; remuneration; rent; tariff,4.12,Kaikki+ReadUrdu,True,False,False,"fee, remuneration, rent, tariff, wage, salary","fee, remuneration, rent, tariff, wage, salary",
2666,اینٹ,brick; ingot; diamond,4.12,Kaikki+ReadUrdu,True,False,False,brick; ingot; diamond,brick; ingot; diamond,
2667,بتاؤ,infinitive of بَتانا,4.12,ReadUrdu+word2word,False,False,True,,"infinitive of بَتانا (batānā — to tell, to inform)",Tell; tell; Russian-speakers; descendants; émigrés
2668,بخار,fever; smoke,4.12,Kaikki+ReadUrdu+word2word,True,True,True,fever; smoke; anger; anguish,n. fever; steam; vapour; exhalation; smoke | Platts:,fever; rage; powerlessness; turns; feeling
2669,بعید,adj. Far; far off; adj. Far removed from reason,4.12,ReadUrdu+word2word,False,False,True,,"adj. Far, far off, distant, remote: — baʻīduʼl-ʻaql, baʻīd aql-se, adj. Far removed from reason,…",Far; eagle; an; soar; will
2670,بولنا,to say; to tell; to speak,4.12,Kaikki+ReadUrdu+word2word,True,True,True,to say; to tell; to speak,"v. to speak; to tell; to say | Platts: v.n. To speak, talk, tell, say, utter, pronounce, declare, give utterance to; to bid (at an auction); to cry…",Lying; Nah; especially; learn; speak
2671,تقرر,appointment,4.12,ReadUrdu+word2word,False,False,True,,"s.m. Being established; confirmation, ratification; settlement; appointment; approbation; appropriation: —…",appointed; have; all; this; You
2672,جاسوس,spy; detective,4.12,Kaikki+ReadUrdu+word2word,True,True,True,spy; detective,"n. spy; detective | Platts: (rt. جسّ 'to feel,' &c.)",spy; Detective; truth; knows; Collier
2673,جستجو,search; finding,4.12,Kaikki+ReadUrdu,True,False,False,"search, finding","search, finding",
2674,روزے,direct plural,4.12,Kaikki+ReadUrdu,True,False,True,direct plural; oblique/vocative singular,plural direct of روزَہ (roza — fast (abstention from food)),anticipate; actions; fast; act; before
2675,زرد,yellow,4.12,Kaikki+ReadUrdu,True,False,False,yellow,"adj. yellow | Platts: adj. Yellow (syn. pīlā); pale, pallid, wan, livid: — zard-āb",goldfish; receipt; hope; got; your
2676,ساہیوال,Sahiwal (a city in Sahiwal district; Punjab; Pakistan),4.12,Kaikki+ReadUrdu,True,False,False,"Sahiwal (a city in Sahiwal district, Punjab, Pakistan)","Sahiwal (a city in Sahiwal district, Punjab, Pakistan)",
2677,شفا,cure; healing,4.12,Kaikki+ReadUrdu+word2word,True,True,True,"cure, remedy; healing, recovery","healing, cure",protective; regeneration; healing; Create; system
2678,شہزادی,princess (a king's daughter; granddaughter or other female descendant),4.12,Kaikki+ReadUrdu+word2word,True,True,True,"princess (a king's daughter, granddaughter or other female descendant)","princess (a king's daughter, granddaughter or other female descendant)",princess; Princess; Highness; Such; Forgive
2679,شہنشاہ,emperor; shahanshah; king of kings,4.12,Kaikki+ReadUrdu,True,False,False,emperor; shahanshah; king of kings,shahanshah; king of kings; emperor,of; Supreme; Head; provinces; Orient
2680,شیریں,a female given name; Shirin; from Persian,4.12,Kaikki+ReadUrdu,True,False,False,"sweet; pleasant; a female given name, Shirin, from Persian","name: a female given name, Shirin, from Persian",
2681,قصبہ,town; trachea,4.12,Kaikki+ReadUrdu,True,False,False,town; trachea,"n. town; trachea | Platts: (for A. قصبة qaṣabat, n. of un. fr. qaṣab; rt. قصب 'to cut,' &c.)",
2682,قومیت,nationality,4.12,Kaikki+ReadUrdu+word2word,True,True,True,nationality,"n. nationality | Platts: (for A. قومية, abst. s. fr. qaumī)",Jake; nationality; vest; Want; has
2683,لالہ,older brother; tulip; a title for a Hindu man,4.12,Kaikki+ReadUrdu,True,False,False,older brother; tulip (plant); a title for a Hindu man,"n. tulip (plant); a title for a Hindu man; older brother | Platts: (rel. n. fr. lāl, 'red,'",
2684,لوٹے,direct plural,4.12,Kaikki+ReadUrdu,True,False,False,direct plural; oblique/vocative singular,"plural perfective of لُوٹنا (lūṭnā — to loot, steal)",
2685,ماتم,mourning; lamentation,4.12,Kaikki+ReadUrdu,True,False,False,"regret, sorrow; mourning, grief; lamentation, beating the chest","mourning, lamentation",
2686,مانچسٹر,Manchester,4.12,Kaikki+ReadUrdu,True,False,False,Manchester (a city in England),Manchester (a city in England),
2687,معرکہ,dispute; quarrel; battle; battlefield,4.12,Kaikki+ReadUrdu,True,False,False,"dispute, quarrel; battle, battlefield, arena","n. battle, battlefield, arena; dispute, quarrel | Platts: (for A. معرکة maʻrakat, n. of place fr. عرك 'to rub, press, scrape,' &c.)",
2688,ممنوع,forbidden; prohibited,4.12,Kaikki+ReadUrdu+word2word,True,True,True,"forbidden, prohibited","adj. forbidden, prohibited | Platts: (pass. part. of منع 'to prohibit,' &c.), = P ممنوعه mamnūʻa (for A. ممنوعةmamnūʻat, fem. of mamnūʻ), part.…",forbidden; Yes; but; it; s
2689,منشی,secretary; munshi; accountant; writer,4.12,Kaikki+ReadUrdu,True,False,False,"secretary, munshi; accountant, writer, scribe; intoxicant; alcohol, narcotic, drug","n. secretary, munshi; accountant, writer, scribe; intoxicant; alcohol, narcotic, drug | Platts: (act. part. of انشأ 'to create, or produce; to compose,' &c., iv of نشأ 'to grow, to spring up,' &c.)",
2690,مکتب,primary school; school; maktab; school of thought,4.12,Kaikki+ReadUrdu,True,False,False,"primary school; school, maktab; school of thought","n. school, maktab; primary school; school of thought | Platts: (n. of place fr. کتب 'to write')",
2691,ناانصافی,injustice; misdeed,4.12,Kaikki+ReadUrdu,True,False,False,"injustice, misdeed","injustice, misdeed",
2692,پیٹھ,back; support; aid,4.12,Kaikki+ReadUrdu+word2word,True,True,True,"back, support, aid","back, support, aid",back; Don; BACK; MY; give
2693,ڈھائی,half past two; two and a half,4.12,Kaikki+ReadUrdu,True,False,False,half past two; two and a half,two and a half; half past two,
2694,گلستان,poetry collection; rose garden; flower garden; garden,4.12,Kaikki+ReadUrdu,True,False,False,"poetry collection; rose garden, flower garden, garden, flower-bed","rose garden, flower garden, garden, flower-bed; poetry collection",
2695,ہیر,diamond; a tragic lover; vigour; energy,4.12,Kaikki+ReadUrdu,True,False,False,"diamond; a tragic lover; vigour, energy","n. diamond; essence, elemental part, pith, gist; vigour, energy | name: Heer, the female tragic lover from a classical Punjabi romantic legend; a tragic lover | Platts:",Herr; accustomed; ignored; being; sorry
2696,یوکرین,Ukraine (a country in Europe; capital: Kyiv),4.12,Kaikki+ReadUrdu,True,False,False,Ukraine (a country in Europe; capital: Kyiv),Ukraine (a country in Europe; capital: Kyiv),
2697,بندوبست,arrangement,4.11,Kaikki+ReadUrdu+word2word,True,True,True,arrangement,arrangement,arranged; arrange; someone; Grandma; take
2698,بچت,savings,4.11,Kaikki+ReadUrdu+word2word,True,True,True,savings,"s.f. Residue, remainder, surplus; balance; savings; gain, profit",saving; save; figure; savings; killing
2699,تالاب,s.m. Pond,4.11,ReadUrdu+word2word,False,False,True,,"s.m. Pond, pool, tank, reservoir of water ( = talāʼo; cf. tāl)",ponds; Over; castles; fields; out
2700,تعاقب,pursuit,4.11,ReadUrdu+word2word,False,False,True,,"s.m. Following, pursuit; persecution (syn. pīćhā); alternating, alternation, alternate succession",Can; track; trace; pursuit; far
