frequency,front,kaikki,readurdu,reason,word2word
512,اہم ترین,,,no_direct_mapping_and_not_indowordnet_lemma,
512,بلڈنگ,,,no_direct_mapping_and_not_indowordnet_lemma,
512,کہوں,,,no_direct_mapping_and_not_indowordnet_lemma,
511,اندازے,,,no_direct_mapping_and_not_indowordnet_lemma,
511,لیول,,,no_direct_mapping_and_not_indowordnet_lemma,
511,مخالفین,,,no_direct_mapping_and_not_indowordnet_lemma,
511,موسی,,,no_direct_mapping_and_not_indowordnet_lemma,
510,قوموں,,,no_direct_mapping_and_not_indowordnet_lemma,
510,نورانی,,,no_direct_mapping_and_not_indowordnet_lemma,
508,سٹار,,,no_direct_mapping_and_not_indowordnet_lemma,
507,آدہی,,,no_direct_mapping_and_not_indowordnet_lemma,
506,تعمیراتی,,,no_direct_mapping_and_not_indowordnet_lemma,
506,لارا,,,no_direct_mapping_and_not_indowordnet_lemma,
505,پروجیکٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
504,لڑکوں,,,no_direct_mapping_and_not_indowordnet_lemma,
504,ہندوؤں,,,no_direct_mapping_and_not_indowordnet_lemma,
503,پراجیکٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
502,اعمال,,,no_direct_mapping_and_not_indowordnet_lemma,
502,بہاشا,,,no_direct_mapping_and_not_indowordnet_lemma,
502,سائز,,,no_direct_mapping_and_not_indowordnet_lemma,
502,ونگ,,,no_direct_mapping_and_not_indowordnet_lemma,
501,دانتوں,,,no_direct_mapping_and_not_indowordnet_lemma,
501,قبیلے,,,no_direct_mapping_and_not_indowordnet_lemma,
500,اسمبلیوں,,,no_direct_mapping_and_not_indowordnet_lemma,
500,جموں,,,no_direct_mapping_and_not_indowordnet_lemma,
500,کہیلنا,,,no_direct_mapping_and_not_indowordnet_lemma,
500,گیٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
500,نما,,,no_direct_mapping_and_not_indowordnet_lemma,
499,باشندوں,,,no_direct_mapping_and_not_indowordnet_lemma,
498,اٹہاتے,,,no_direct_mapping_and_not_indowordnet_lemma,
498,بلڈ,,,no_direct_mapping_and_not_indowordnet_lemma,
498,چلتی,,,no_direct_mapping_and_not_indowordnet_lemma,
497,اربوں,,,fallback_no_two_source_semantic_agreement,billions; hemorrhaging; Our; year; So
497,جیلوں,,,no_direct_mapping_and_not_indowordnet_lemma,
497,طورپر,,,no_direct_mapping_and_not_indowordnet_lemma,
496,سینے,,,no_direct_mapping_and_not_indowordnet_lemma,
496,ناموں,,,no_direct_mapping_and_not_indowordnet_lemma,
496,ٹیلیفون,,,no_direct_mapping_and_not_indowordnet_lemma,
495,احساسات,,,no_direct_mapping_and_not_indowordnet_lemma,
495,تحفظات,,,no_direct_mapping_and_not_indowordnet_lemma,
495,تحقیقی,,,no_direct_mapping_and_not_indowordnet_lemma,
494,بدترین,,,no_direct_mapping_and_not_indowordnet_lemma,
494,کروائی,,,no_direct_mapping_and_not_indowordnet_lemma,
494,ڈاکٹرز,,,no_direct_mapping_and_not_indowordnet_lemma,
492,جونیجو,,,no_direct_mapping_and_not_indowordnet_lemma,
492,سبہی,,,no_direct_mapping_and_not_indowordnet_lemma,
492,کشیدگی,,,no_direct_mapping_and_not_indowordnet_lemma,
492,کٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
491,پہنچتے,,,no_direct_mapping_and_not_indowordnet_lemma,
490,اموات,,,no_direct_mapping_and_not_indowordnet_lemma,
490,تربیتی,,,no_direct_mapping_and_not_indowordnet_lemma,
490,درانی,,,no_direct_mapping_and_not_indowordnet_lemma,
489,بچیوں,,,no_direct_mapping_and_not_indowordnet_lemma,
488,بڑہتا,,,no_direct_mapping_and_not_indowordnet_lemma,
488,عمارتیں,,,no_direct_mapping_and_not_indowordnet_lemma,
488,کالجوں,,,no_direct_mapping_and_not_indowordnet_lemma,
487,عظمی,,,no_direct_mapping_and_not_indowordnet_lemma,
487,نصیر,,,no_direct_mapping_and_not_indowordnet_lemma,
486,طیاروں,,,no_direct_mapping_and_not_indowordnet_lemma,
486,مفادات,,,no_direct_mapping_and_not_indowordnet_lemma,
486,نقصان دہ,,,no_direct_mapping_and_not_indowordnet_lemma,
485,بلاشبہ,,,no_direct_mapping_and_not_indowordnet_lemma,
485,بنیں,,,no_direct_mapping_and_not_indowordnet_lemma,
485,تہوڑے,,,no_direct_mapping_and_not_indowordnet_lemma,
484,تناظر,,,no_direct_mapping_and_not_indowordnet_lemma,
484,محکموں,,,no_direct_mapping_and_not_indowordnet_lemma,
484,ڈیپارٹمنٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
483,تنظیمیں,,,no_direct_mapping_and_not_indowordnet_lemma,
483,حاضرین,,,no_direct_mapping_and_not_indowordnet_lemma,
482,فرسٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
482,نظامت,,,no_direct_mapping_and_not_indowordnet_lemma,
481,پریکٹس,,,no_direct_mapping_and_not_indowordnet_lemma,
481,دہرن,,,no_direct_mapping_and_not_indowordnet_lemma,
480,علموں,,,no_direct_mapping_and_not_indowordnet_lemma,
480,کامرس,,,no_direct_mapping_and_not_indowordnet_lemma,
480,نسبتا,,,no_direct_mapping_and_not_indowordnet_lemma,
479,جلسے,,,no_direct_mapping_and_not_indowordnet_lemma,
479,زرداری,,,no_direct_mapping_and_not_indowordnet_lemma,
479,سمجہے,,,no_direct_mapping_and_not_indowordnet_lemma,
479,فرمائی,,,no_direct_mapping_and_not_indowordnet_lemma,
478,پابندیاں,,,no_direct_mapping_and_not_indowordnet_lemma,
478,دیجئے,,,no_direct_mapping_and_not_indowordnet_lemma,
478,شیڈول,,,no_direct_mapping_and_not_indowordnet_lemma,
477,اشد,,,no_direct_mapping_and_not_indowordnet_lemma,
476,رشتہ داروں,,,no_direct_mapping_and_not_indowordnet_lemma,
476,وعدے,,,no_direct_mapping_and_not_indowordnet_lemma,
475,بروز,,,no_direct_mapping_and_not_indowordnet_lemma,
475,سبزیاں,,,no_direct_mapping_and_not_indowordnet_lemma,
474,آخرت,,,no_direct_mapping_and_not_indowordnet_lemma,
474,پارٹیوں,,,no_direct_mapping_and_not_indowordnet_lemma,
473,تعمیرات,,,no_direct_mapping_and_not_indowordnet_lemma,
473,تنازعات,,,no_direct_mapping_and_not_indowordnet_lemma,
473,لیبارٹری,,,no_direct_mapping_and_not_indowordnet_lemma,
473,ہلکے,,,no_direct_mapping_and_not_indowordnet_lemma,
472,چوتہی,,,no_direct_mapping_and_not_indowordnet_lemma,
472,زکریا,,,no_direct_mapping_and_not_indowordnet_lemma,
471,پذیرائی,,,no_direct_mapping_and_not_indowordnet_lemma,
471,پوچہ,,,no_direct_mapping_and_not_indowordnet_lemma,
471,روزے,,,no_direct_mapping_and_not_indowordnet_lemma,
471,شوٹنگ,,act or process of firing firearms or other projectile weapons,fallback_no_two_source_semantic_agreement,shooting; skeet; Did; dad; went
471,فورسز,,,no_direct_mapping_and_not_indowordnet_lemma,
471,لمبے,,,no_direct_mapping_and_not_indowordnet_lemma,
470,لائیں,,,no_direct_mapping_and_not_indowordnet_lemma,
470,لڑنے,,,no_direct_mapping_and_not_indowordnet_lemma,
469,سکوں,,,no_direct_mapping_and_not_indowordnet_lemma,
469,سوائے,,,no_direct_mapping_and_not_indowordnet_lemma,
469,فلمساز,,,no_direct_mapping_and_not_indowordnet_lemma,
468,سرے,,,no_direct_mapping_and_not_indowordnet_lemma,
467,چچا,,,no_direct_mapping_and_not_indowordnet_lemma,
467,ضوابط,,,no_direct_mapping_and_not_indowordnet_lemma,
467,واجد,,,no_direct_mapping_and_not_indowordnet_lemma,
466,پہیلنے,,,no_direct_mapping_and_not_indowordnet_lemma,
466,چارج,,,no_direct_mapping_and_not_indowordnet_lemma,
466,سیلز,,,no_direct_mapping_and_not_indowordnet_lemma,
466,صائمہ,,,no_direct_mapping_and_not_indowordnet_lemma,
466,کہیلیں,,,no_direct_mapping_and_not_indowordnet_lemma,
465,اڈے,,,no_direct_mapping_and_not_indowordnet_lemma,
465,نصرت,,,no_direct_mapping_and_not_indowordnet_lemma,
464,سنچریاں,,,no_direct_mapping_and_not_indowordnet_lemma,
464,قبائل,,,no_direct_mapping_and_not_indowordnet_lemma,
464,نشستیں,,,no_direct_mapping_and_not_indowordnet_lemma,
463,انکوائری,,,no_direct_mapping_and_not_indowordnet_lemma,
463,انگریزوں,,,no_direct_mapping_and_not_indowordnet_lemma,
463,سفارتی,,,no_direct_mapping_and_not_indowordnet_lemma,
462,بہیجی,,,no_direct_mapping_and_not_indowordnet_lemma,
462,ساؤتہ,,,no_direct_mapping_and_not_indowordnet_lemma,
462,عالیہ,,,no_direct_mapping_and_not_indowordnet_lemma,
462,گزرے,,,no_direct_mapping_and_not_indowordnet_lemma,
461,گناہوں,,,no_direct_mapping_and_not_indowordnet_lemma,
460,شین,,,no_direct_mapping_and_not_indowordnet_lemma,
460,معاونت,,,no_direct_mapping_and_not_indowordnet_lemma,
460,مکہی,,,no_direct_mapping_and_not_indowordnet_lemma,
459,صفدر,,,no_direct_mapping_and_not_indowordnet_lemma,
459,مینیجر,,,no_direct_mapping_and_not_indowordnet_lemma,
458,لاتے,,,no_direct_mapping_and_not_indowordnet_lemma,
457,بستیوں,,,no_direct_mapping_and_not_indowordnet_lemma,
457,ذہانت,,,no_direct_mapping_and_not_indowordnet_lemma,
457,لواحقین,,,no_direct_mapping_and_not_indowordnet_lemma,
456,چلائی,,,no_direct_mapping_and_not_indowordnet_lemma,
455,اجناس,,,no_direct_mapping_and_not_indowordnet_lemma,
455,بازوں,,,no_direct_mapping_and_not_indowordnet_lemma,
455,درختوں,,,no_direct_mapping_and_not_indowordnet_lemma,
455,سنایا,,,no_direct_mapping_and_not_indowordnet_lemma,
454,اہلسنت,,,no_direct_mapping_and_not_indowordnet_lemma,
454,پروین,,,no_direct_mapping_and_not_indowordnet_lemma,
454,فریضہ,,,no_direct_mapping_and_not_indowordnet_lemma,
454,مہمانوں,,,no_direct_mapping_and_not_indowordnet_lemma,
453,تدابیر,,,no_direct_mapping_and_not_indowordnet_lemma,
453,کاٹن,,,no_direct_mapping_and_not_indowordnet_lemma,
453,ہیپاٹائٹس,,,no_direct_mapping_and_not_indowordnet_lemma,
452,تیرا,,,no_direct_mapping_and_not_indowordnet_lemma,
452,ثناء,,,no_direct_mapping_and_not_indowordnet_lemma,
452,جلیل,,,no_direct_mapping_and_not_indowordnet_lemma,
451,آرگنائزیشن,,,no_direct_mapping_and_not_indowordnet_lemma,
450,طلبا,,,no_direct_mapping_and_not_indowordnet_lemma,
450,کہے,,,no_direct_mapping_and_not_indowordnet_lemma,
450,مشمولہ,,,no_direct_mapping_and_not_indowordnet_lemma,
449,پہینک,,,no_direct_mapping_and_not_indowordnet_lemma,
448,بیروزگاری,,,no_direct_mapping_and_not_indowordnet_lemma,
448,شاہدہ,,,no_direct_mapping_and_not_indowordnet_lemma,
448,عہدیداروں,,,no_direct_mapping_and_not_indowordnet_lemma,
448,کہائیں,,,no_direct_mapping_and_not_indowordnet_lemma,
447,بڑہایا,,,no_direct_mapping_and_not_indowordnet_lemma,
447,پالیسیاں,,,no_direct_mapping_and_not_indowordnet_lemma,
447,جمشید,,,no_direct_mapping_and_not_indowordnet_lemma,
447,کارکنان,,,no_direct_mapping_and_not_indowordnet_lemma,
446,بدر,,,no_direct_mapping_and_not_indowordnet_lemma,
446,جانیں,,,no_direct_mapping_and_not_indowordnet_lemma,
445,چیمہ,,,no_direct_mapping_and_not_indowordnet_lemma,
445,صفحات,,,no_direct_mapping_and_not_indowordnet_lemma,
445,طالبہ,,,no_direct_mapping_and_not_indowordnet_lemma,
444,بنکوں,,,no_direct_mapping_and_not_indowordnet_lemma,
443,پڑہنا,,,no_direct_mapping_and_not_indowordnet_lemma,
443,تاحال,,,no_direct_mapping_and_not_indowordnet_lemma,
443,خوفزدہ,,,no_direct_mapping_and_not_indowordnet_lemma,
443,کمیونٹی,,,no_direct_mapping_and_not_indowordnet_lemma,
443,لیڈروں,,,no_direct_mapping_and_not_indowordnet_lemma,
443,ہلاکتوں,,,no_direct_mapping_and_not_indowordnet_lemma,
442,بوڑہے,,,no_direct_mapping_and_not_indowordnet_lemma,
442,پیکیج,,,no_direct_mapping_and_not_indowordnet_lemma,
442,سمجہنا,,,no_direct_mapping_and_not_indowordnet_lemma,
442,سنبہال,,,no_direct_mapping_and_not_indowordnet_lemma,
442,عازمین,,,no_direct_mapping_and_not_indowordnet_lemma,
442,قیوم,,,no_direct_mapping_and_not_indowordnet_lemma,
442,میلے,,,no_direct_mapping_and_not_indowordnet_lemma,
441,پلانٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
441,رسالت,,,no_direct_mapping_and_not_indowordnet_lemma,
441,کیسی,,,no_direct_mapping_and_not_indowordnet_lemma,
441,لائحہ,,,no_direct_mapping_and_not_indowordnet_lemma,
440,رساں,,,no_direct_mapping_and_not_indowordnet_lemma,
440,فرمائے,,,no_direct_mapping_and_not_indowordnet_lemma,
439,زیورات,,,no_direct_mapping_and_not_indowordnet_lemma,
438,امتحانات,,,no_direct_mapping_and_not_indowordnet_lemma,
438,ساتویں,,,no_direct_mapping_and_not_indowordnet_lemma,
438,کونسلوں,,,no_direct_mapping_and_not_indowordnet_lemma,
437,پنڈی,,,no_direct_mapping_and_not_indowordnet_lemma,
437,چشتی,,,no_direct_mapping_and_not_indowordnet_lemma,
437,منانے,,,no_direct_mapping_and_not_indowordnet_lemma,
437,ہالی,,,no_direct_mapping_and_not_indowordnet_lemma,
437,ہٹا,,,no_direct_mapping_and_not_indowordnet_lemma,
436,چانڈیو,,,no_direct_mapping_and_not_indowordnet_lemma,
436,عہدوں,,,no_direct_mapping_and_not_indowordnet_lemma,
436,نبوی,,,no_direct_mapping_and_not_indowordnet_lemma,
435,سکرین,,,no_direct_mapping_and_not_indowordnet_lemma,
435,کریڈٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
435,مشاہدہ,,,no_direct_mapping_and_not_indowordnet_lemma,
434,اگلی,,,no_direct_mapping_and_not_indowordnet_lemma,
434,بسوں,,,no_direct_mapping_and_not_indowordnet_lemma,
434,پیروں,,,no_direct_mapping_and_not_indowordnet_lemma,
434,فیڈرل,,,no_direct_mapping_and_not_indowordnet_lemma,
434,لپیٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
433,تیاریاں,,,no_direct_mapping_and_not_indowordnet_lemma,
433,جہگڑا,,,no_direct_mapping_and_not_indowordnet_lemma,
432,انوار,,,no_direct_mapping_and_not_indowordnet_lemma,
432,رؤف,,,no_direct_mapping_and_not_indowordnet_lemma,
432,سینٹرل,,,no_direct_mapping_and_not_indowordnet_lemma,
432,کیڑوں,,,no_direct_mapping_and_not_indowordnet_lemma,
432,گامزن,,,no_direct_mapping_and_not_indowordnet_lemma,
431,بیٹہنے,,,no_direct_mapping_and_not_indowordnet_lemma,
431,چینلز,,,no_direct_mapping_and_not_indowordnet_lemma,
431,راستوں,,,no_direct_mapping_and_not_indowordnet_lemma,
430,پارلیمان,,,no_direct_mapping_and_not_indowordnet_lemma,
430,پڑہیں,,,no_direct_mapping_and_not_indowordnet_lemma,
430,سنٹرل,,,no_direct_mapping_and_not_indowordnet_lemma,
430,کونسلروں,,,no_direct_mapping_and_not_indowordnet_lemma,
430,لمحے,,,no_direct_mapping_and_not_indowordnet_lemma,
430,مصروفیات,,,no_direct_mapping_and_not_indowordnet_lemma,
429,پہن,,,no_direct_mapping_and_not_indowordnet_lemma,
428,پہنچتا,,,no_direct_mapping_and_not_indowordnet_lemma,
428,وارن,,,no_direct_mapping_and_not_indowordnet_lemma,
427,دکانوں,,,no_direct_mapping_and_not_indowordnet_lemma,
427,دکہائے,,,no_direct_mapping_and_not_indowordnet_lemma,
427,سبزیوں,,,no_direct_mapping_and_not_indowordnet_lemma,
427,فٹنس,,,no_direct_mapping_and_not_indowordnet_lemma,
427,لین,,,no_direct_mapping_and_not_indowordnet_lemma,
425,قطرے,,,no_direct_mapping_and_not_indowordnet_lemma,
424,دیکہو,,,no_direct_mapping_and_not_indowordnet_lemma,
424,ذیابیطس,,,no_direct_mapping_and_not_indowordnet_lemma,
424,زمینوں,,,no_direct_mapping_and_not_indowordnet_lemma,
424,کسٹم,,,no_direct_mapping_and_not_indowordnet_lemma,
423,قاسمی,,,no_direct_mapping_and_not_indowordnet_lemma,
423,کوثر,,,no_direct_mapping_and_not_indowordnet_lemma,
423,گروہوں,,,no_direct_mapping_and_not_indowordnet_lemma,
423,ٹہنڈا,,,no_direct_mapping_and_not_indowordnet_lemma,
422,بولرز,,,no_direct_mapping_and_not_indowordnet_lemma,
422,حالی,,,no_direct_mapping_and_not_indowordnet_lemma,
422,گرانٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
422,مطالبات,,,no_direct_mapping_and_not_indowordnet_lemma,
421,اسلامک,,,no_direct_mapping_and_not_indowordnet_lemma,
421,سفارشات,,,no_direct_mapping_and_not_indowordnet_lemma,
421,سنتے,,,no_direct_mapping_and_not_indowordnet_lemma,
421,ڈونرز,,,no_direct_mapping_and_not_indowordnet_lemma,
420,رونے,,,no_direct_mapping_and_not_indowordnet_lemma,
420,کانگ,,,no_direct_mapping_and_not_indowordnet_lemma,
420,گہوڑے,,,no_direct_mapping_and_not_indowordnet_lemma,
418,توڑنے,,,no_direct_mapping_and_not_indowordnet_lemma,
418,کاسٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
417,ایشو,,,no_direct_mapping_and_not_indowordnet_lemma,
417,راجن,,,no_direct_mapping_and_not_indowordnet_lemma,
416,سنہری,,,no_direct_mapping_and_not_indowordnet_lemma,
416,کوشاں,,,fallback_no_two_source_semantic_agreement,
415,فٹبال,,,no_direct_mapping_and_not_indowordnet_lemma,
415,کہیت,,,no_direct_mapping_and_not_indowordnet_lemma,
415,میٹنگ,,,no_direct_mapping_and_not_indowordnet_lemma,
415,ہونٹوں,,,no_direct_mapping_and_not_indowordnet_lemma,
415,یہیں,,,no_direct_mapping_and_not_indowordnet_lemma,
414,اسکولوں,,,no_direct_mapping_and_not_indowordnet_lemma,
414,ججوں,,,no_direct_mapping_and_not_indowordnet_lemma,
414,مارنے,,,no_direct_mapping_and_not_indowordnet_lemma,
413,ایڈ,,,no_direct_mapping_and_not_indowordnet_lemma,
413,بڑوں,,,no_direct_mapping_and_not_indowordnet_lemma,
413,پٹرول,,,no_direct_mapping_and_not_indowordnet_lemma,
413,طفیل,,,no_direct_mapping_and_not_indowordnet_lemma,
412,پڑیں,,,no_direct_mapping_and_not_indowordnet_lemma,
412,سائنسدان,,,no_direct_mapping_and_not_indowordnet_lemma,
412,ہوتیں,,,no_direct_mapping_and_not_indowordnet_lemma,
411,پرندے,,,no_direct_mapping_and_not_indowordnet_lemma,
411,چہوڑا,,,no_direct_mapping_and_not_indowordnet_lemma,
410,فوجوں,,,no_direct_mapping_and_not_indowordnet_lemma,
410,مجموعے,,,no_direct_mapping_and_not_indowordnet_lemma,
410,ووٹوں,,,no_direct_mapping_and_not_indowordnet_lemma,
409,بدلنے,,,no_direct_mapping_and_not_indowordnet_lemma,
409,تفریحی,,,no_direct_mapping_and_not_indowordnet_lemma,
409,سرحدوں,,,no_direct_mapping_and_not_indowordnet_lemma,
409,گرمیوں,,,no_direct_mapping_and_not_indowordnet_lemma,
409,لچکدار,,,no_direct_mapping_and_not_indowordnet_lemma,
408,کارروائیاں,,,no_direct_mapping_and_not_indowordnet_lemma,
408,نکات,,,no_direct_mapping_and_not_indowordnet_lemma,
407,افتتاحی,,,no_direct_mapping_and_not_indowordnet_lemma,
407,ایام,,,no_direct_mapping_and_not_indowordnet_lemma,
407,بہنوں,,,no_direct_mapping_and_not_indowordnet_lemma,
407,لہجے,,,no_direct_mapping_and_not_indowordnet_lemma,
407,محکمے,,,no_direct_mapping_and_not_indowordnet_lemma,
406,آوازیں,,,no_direct_mapping_and_not_indowordnet_lemma,
406,فنانس,,,no_direct_mapping_and_not_indowordnet_lemma,
406,مطلوب,,,no_direct_mapping_and_not_indowordnet_lemma,
405,سعد,,,no_direct_mapping_and_not_indowordnet_lemma,
405,مثالیں,,,no_direct_mapping_and_not_indowordnet_lemma,
405,ڈالتے,,,no_direct_mapping_and_not_indowordnet_lemma,
404,چہروں,,,no_direct_mapping_and_not_indowordnet_lemma,
404,خلافت,,,no_direct_mapping_and_not_indowordnet_lemma,
404,رینجرز,,,no_direct_mapping_and_not_indowordnet_lemma,
404,سیکہ,,,no_direct_mapping_and_not_indowordnet_lemma,
404,سیکیورٹی,,,no_direct_mapping_and_not_indowordnet_lemma,
404,فسادات,,,no_direct_mapping_and_not_indowordnet_lemma,
404,کاش,,,no_direct_mapping_and_not_indowordnet_lemma,
404,کمانے,,,no_direct_mapping_and_not_indowordnet_lemma,
404,ڈراموں,,,no_direct_mapping_and_not_indowordnet_lemma,
403,سفارت,,,no_direct_mapping_and_not_indowordnet_lemma,
403,فنکشنل,,,no_direct_mapping_and_not_indowordnet_lemma,
403,منڈیوں,,,no_direct_mapping_and_not_indowordnet_lemma,
402,ثقلین,,,no_direct_mapping_and_not_indowordnet_lemma,
402,چہاپے,,,no_direct_mapping_and_not_indowordnet_lemma,
402,سکتیں,,,no_direct_mapping_and_not_indowordnet_lemma,
402,کالجز,,,no_direct_mapping_and_not_indowordnet_lemma,
401,مخلوق,,,no_direct_mapping_and_not_indowordnet_lemma,
401,نظموں,,,no_direct_mapping_and_not_indowordnet_lemma,
401,نوازا,,,no_direct_mapping_and_not_indowordnet_lemma,
400,چوتہا,,,no_direct_mapping_and_not_indowordnet_lemma,
400,گلیوں,,,no_direct_mapping_and_not_indowordnet_lemma,
399,گیر,,,no_direct_mapping_and_not_indowordnet_lemma,
399,نگار,,,no_direct_mapping_and_not_indowordnet_lemma,
398,افسوسناک,,,no_direct_mapping_and_not_indowordnet_lemma,
398,صاحبزادے,,,no_direct_mapping_and_not_indowordnet_lemma,
397,رضوان,,,no_direct_mapping_and_not_indowordnet_lemma,
397,سخن,,,no_direct_mapping_and_not_indowordnet_lemma,
397,عمرہ,,,no_direct_mapping_and_not_indowordnet_lemma,
397,فیسٹیول,,,no_direct_mapping_and_not_indowordnet_lemma,
397,مخلص,,,no_direct_mapping_and_not_indowordnet_lemma,
397,ڈپریشن,,,no_direct_mapping_and_not_indowordnet_lemma,
396,سٹاک,,,no_direct_mapping_and_not_indowordnet_lemma,
395,ایوارڈز,,,no_direct_mapping_and_not_indowordnet_lemma,
395,پاتا,,,no_direct_mapping_and_not_indowordnet_lemma,
395,تلقین,,,no_direct_mapping_and_not_indowordnet_lemma,
395,سچے,,,no_direct_mapping_and_not_indowordnet_lemma,
394,اخذ,,,no_direct_mapping_and_not_indowordnet_lemma,
394,آؤ,,,no_direct_mapping_and_not_indowordnet_lemma,
394,تجہے,,,no_direct_mapping_and_not_indowordnet_lemma,
394,دستے,,,no_direct_mapping_and_not_indowordnet_lemma,
394,گہرانے,,,no_direct_mapping_and_not_indowordnet_lemma,
394,میونسپل,,,no_direct_mapping_and_not_indowordnet_lemma,
393,بچایا,,,no_direct_mapping_and_not_indowordnet_lemma,
393,پائیں,,,no_direct_mapping_and_not_indowordnet_lemma,
393,سراج,,,no_direct_mapping_and_not_indowordnet_lemma,
393,قافلے,,,no_direct_mapping_and_not_indowordnet_lemma,
393,مقصود,,,no_direct_mapping_and_not_indowordnet_lemma,
393,نازل,,,no_direct_mapping_and_not_indowordnet_lemma,
392,اوپنر,,,no_direct_mapping_and_not_indowordnet_lemma,
392,صاحبان,,,no_direct_mapping_and_not_indowordnet_lemma,
392,ہٹانے,,,no_direct_mapping_and_not_indowordnet_lemma,
390,احباب,,,no_direct_mapping_and_not_indowordnet_lemma,
390,تقویت,,,no_direct_mapping_and_not_indowordnet_lemma,
390,علاقہ جات,,,no_direct_mapping_and_not_indowordnet_lemma,
390,کالے,,,no_direct_mapping_and_not_indowordnet_lemma,
390,ڈیموں,,,no_direct_mapping_and_not_indowordnet_lemma,
390,ہائی الرٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
389,آدہ,,,no_direct_mapping_and_not_indowordnet_lemma,
389,لوں,,,no_direct_mapping_and_not_indowordnet_lemma,
389,نکلتا,,,no_direct_mapping_and_not_indowordnet_lemma,
389,ڈویلپمنٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
388,پے,,,no_direct_mapping_and_not_indowordnet_lemma,
388,ستارے,,,no_direct_mapping_and_not_indowordnet_lemma,
388,کونے,,,no_direct_mapping_and_not_indowordnet_lemma,
388,نارتہ,,,no_direct_mapping_and_not_indowordnet_lemma,
388,یہودیوں,,,no_direct_mapping_and_not_indowordnet_lemma,
386,بدلتے,,,no_direct_mapping_and_not_indowordnet_lemma,
386,بلدیہ,,,no_direct_mapping_and_not_indowordnet_lemma,
386,سرمایہ کاروں,,,no_direct_mapping_and_not_indowordnet_lemma,
386,میموریل,,,no_direct_mapping_and_not_indowordnet_lemma,
385,پہنچیں,,,no_direct_mapping_and_not_indowordnet_lemma,
385,چہپ,,,no_direct_mapping_and_not_indowordnet_lemma,
385,رضی,,,no_direct_mapping_and_not_indowordnet_lemma,
385,رقبے,,,no_direct_mapping_and_not_indowordnet_lemma,
384,پروڈیوسر,,,no_direct_mapping_and_not_indowordnet_lemma,
384,ریفرنڈم,,,no_direct_mapping_and_not_indowordnet_lemma,
384,شرف,,,no_direct_mapping_and_not_indowordnet_lemma,
384,عوام دوست,,,no_direct_mapping_and_not_indowordnet_lemma,
384,قیصر,,,no_direct_mapping_and_not_indowordnet_lemma,
384,لیڈی,,,no_direct_mapping_and_not_indowordnet_lemma,
382,اونچی,,,no_direct_mapping_and_not_indowordnet_lemma,
382,تحریری,,,no_direct_mapping_and_not_indowordnet_lemma,
382,سلامت,,,no_direct_mapping_and_not_indowordnet_lemma,
382,مجاہدین,,,no_direct_mapping_and_not_indowordnet_lemma,
382,ٹہٹہہ,,,no_direct_mapping_and_not_indowordnet_lemma,
382,ہاؤسنگ,,,no_direct_mapping_and_not_indowordnet_lemma,
381,جوتے,,,no_direct_mapping_and_not_indowordnet_lemma,
381,کوفی,,,no_direct_mapping_and_not_indowordnet_lemma,
380,تجہ,,,no_direct_mapping_and_not_indowordnet_lemma,
380,داؤد,,,no_direct_mapping_and_not_indowordnet_lemma,
380,ملوں,,,no_direct_mapping_and_not_indowordnet_lemma,
379,افرادی,,,no_direct_mapping_and_not_indowordnet_lemma,
379,تقی,,,no_direct_mapping_and_not_indowordnet_lemma,
379,سیکہنے,,,no_direct_mapping_and_not_indowordnet_lemma,
379,لپ,,,no_direct_mapping_and_not_indowordnet_lemma,
378,جنگلات,,,no_direct_mapping_and_not_indowordnet_lemma,
378,دہاندلی,,,no_direct_mapping_and_not_indowordnet_lemma,
378,رحمن,,,no_direct_mapping_and_not_indowordnet_lemma,
378,گہاس,,,no_direct_mapping_and_not_indowordnet_lemma,
377,بہیجیں,,,no_direct_mapping_and_not_indowordnet_lemma,
377,تفہیم,,,no_direct_mapping_and_not_indowordnet_lemma,
377,تماشائیوں,,,no_direct_mapping_and_not_indowordnet_lemma,
377,صاحبزادہ,,,no_direct_mapping_and_not_indowordnet_lemma,
377,میرٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
376,برڈ,,,no_direct_mapping_and_not_indowordnet_lemma,
376,جہکاؤ,,,no_direct_mapping_and_not_indowordnet_lemma,
375,آمدن,,,no_direct_mapping_and_not_indowordnet_lemma,
375,تاثرات,,,no_direct_mapping_and_not_indowordnet_lemma,
375,خروش,,,no_direct_mapping_and_not_indowordnet_lemma,
374,جم,,,no_direct_mapping_and_not_indowordnet_lemma,
374,راتوں,,,no_direct_mapping_and_not_indowordnet_lemma,
374,مصائب,,,no_direct_mapping_and_not_indowordnet_lemma,
