rank,front,meaning,wordfreq_zipf,semantic_support,kaikki_readurdu_agree,kaikki_word2word_agree,readurdu_word2word_agree,kaikki_meaning,readurdu_meaning,word2word_meaning
2520,تکبر,arrogance,4.20,Kaikki+ReadUrdu,True,False,False,"arrogance, pride, egotism","arrogance, haughtiness",PICKY; PROUD; OR; NOT; M
2521,جاسوسی,s.f. Spying; espionage; the office or duty of a spy: — jāsūsī karnā; To act or play the spy,4.20,ReadUrdu+word2word,False,False,True,,"s.f. Spying, espionage; the office or duty of a spy: — jāsūsī karnā, v.n. To act or play the spy",Espionage; spying; Times; York; spy
2522,جاہل,idiotic; ignorant; uneducated; foolish,4.20,Kaikki+ReadUrdu,True,False,False,"idiotic, ignorant, uneducated, foolish","adj. idiotic, ignorant, uneducated, foolish",horde; illiterate; descended; riding; upon
2523,خوفناک,horrible,4.20,ReadUrdu+word2word,True,True,True,"horrible, terrifying, frightful, dreadful","horrible, terrifying, frightful, dreadful",terrible; horrible; TERRIBLE; awful; liar
2524,خیمہ,tent,4.20,Kaikki+ReadUrdu,True,False,False,tent,n. tent,
2525,دھواں,smoke,4.20,Kaikki+ReadUrdu+word2word,True,True,True,smoke,smoke,Silly; songs; scented; smoke; little
2526,سردی,winter,4.20,ReadUrdu+word2word,True,True,True,the cold; shivering; winter (season of the year),"n. the cold; winter (season of the year); the common cold, flu (ie. illness)",sweaty; shirt; winter; catch; change
2527,سٹار,star,4.20,ReadUrdu+word2word,False,False,True,,"star, celebrity",Star; star; Death; holes; sixty-nine
2528,صغیر,junior; minor; small; inferior,4.20,Kaikki+ReadUrdu,True,False,False,"junior, minor, small; inferior, contemptible","junior, minor, small; inferior, contemptible",
2529,عیاں,obvious; evident; clear; manifest,4.20,Kaikki+ReadUrdu,True,False,False,"obvious, evident, clear, manifest","obvious, evident, clear, manifest",
2530,فراق,separation,4.20,Kaikki+ReadUrdu,True,False,False,"separation, parting; anxiety, grief, regret (on account of absence)",separation (from the beloved),
2531,فرشتہ,angel,4.20,Kaikki+ReadUrdu+word2word,True,True,True,"angel; a messenger, apostle; a pure-hearted, selfless person",angel,Angel; angel; Be; their; him
2532,لاڑکانہ,Larkana,4.20,Kaikki+ReadUrdu,True,False,False,"Larkana (a city in Larkana district, Sindh, Pakistan)","Larkana (a city in Larkana district, Sindh, Pakistan)",
2533,لغت,dictionary; lexicon; language; dialect,4.20,Kaikki+ReadUrdu,True,False,False,"dictionary, lexicon; language, dialect, idiom","n. dictionary, lexicon; language, dialect, idiom",
2534,ناراضگی,disappointment; sadness; dissatisfaction,4.20,Kaikki+ReadUrdu,True,False,False,"disappointment, sadness, dissatisfaction","disappointment, sadness, dissatisfaction",
2535,ندی,river,4.20,Kaikki+ReadUrdu,True,False,False,river,river,
2536,پنڈت,pundit,4.20,Kaikki+ReadUrdu,True,False,False,pundit (a Hindu scholar),pundit (a Hindu scholar),Erudite; surrender; Attack; screening; smartest
2537,گھاس,grass,4.20,ReadUrdu+word2word,True,True,True,hay; sod; grass,grass; sod; hay,grass; worms; dirt; eaten; covered
2538,اندراج,entry,4.19,ReadUrdu+word2word,True,True,True,"insert, enter; registration, insertion, entry","n. registration, insertion, entry; insert, enter",entry; submit; event; missing; Like
2539,باریک,thin; narrow; delicate,4.19,Kaikki+ReadUrdu,True,False,False,thin; narrow; delicate,adj. narrow; thin; delicate,
2540,بخشش,pardon,4.19,Kaikki+ReadUrdu,True,False,False,pardon,n. pardon,TIP; HAT; THE; ?
2541,برج,tower; turret; bastion,4.19,Kaikki+ReadUrdu,True,False,False,tower; turret; bastion,n. bastion; tower; turret,
2542,بندرگاہ,port,4.19,ReadUrdu+word2word,False,False,True,,"port, harbour",port; Contracts; globe; base; tracked
2543,تقوی,taqwa – fear of God; piety; abstinence,4.19,Kaikki+ReadUrdu,True,False,False,taqwa – fear of God; piety; abstinence,n. taqwa – fear of God; piety; abstinence,
2544,تمنا,longing; wish,4.19,Kaikki+ReadUrdu,True,False,False,"longing; aspiration; wish, desire","wish, longing",dream; respect; every; family; ever
2545,خانم,a lady; a woman of rank; a princess; title of the wife of a ḵẖān,4.19,Kaikki+ReadUrdu,True,False,False,"a lady, a woman of rank, a princess; title of the wife of a ḵẖān","n. a lady, a woman of rank, a princess; title of the wife of a ḵẖān",
2546,لقب,surname; nickname; title; appellation,4.19,Kaikki+ReadUrdu,True,False,False,"surname; nickname; title, appellation, epithet","n. title, appellation, epithet; surname; nickname",
2547,میکسیکو,Mexico,4.19,Kaikki+ReadUrdu+word2word,True,True,True,Mexico (a country in North America),Mexico (a country in North America),Mexico; cartels; jurisdiction; Especially; specialty
2548,نثر,prose,4.19,Kaikki+ReadUrdu,True,False,False,prose,n. prose,
2549,نکالنا,to extract; to remove; take out,4.19,Kaikki+ReadUrdu,True,False,False,"to extract; to remove, take out","v. to remove, take out; to extract",them; disclose; needs; head; responsible
2550,ٹھہر,stay,4.19,ReadUrdu+word2word,False,False,True,,"form of ٹَھہَرْنا (ṭhaharnā — to wait, stay, stop)",keep; quiet; Stay; and; here
2551,پوچھتے,ask,4.19,ReadUrdu+word2word,False,False,True,,"plural masculine of پُوچْھنا (pūchnā — to ask, enquire)",ask; coffee; let; gotta; guys
2552,پیٹرول,petrol; gasoline,4.19,Kaikki+ReadUrdu,True,False,False,"petrol, gasoline","petrol, gasoline",
2553,چوٹ,hurt,4.19,ReadUrdu+word2word,True,True,True,"jealousy; loss; harm; injury, hurt","hit; blow; attack; injury, hurt; loss; harm",hurt; HURT; ARE; ANYBODY; -Did
2554,گھی,ghee; clarified butter,4.19,Kaikki+ReadUrdu,True,False,False,ghee; clarified butter,ghee; clarified butter,
2555,ہمسایہ,neighbor,4.19,Kaikki+ReadUrdu,True,False,False,neighbor,neighbor,
2556,اردگرد,Around,4.18,ReadUrdu+word2word,False,False,True,,"adv. & postpos. (gov. -ke), Around, all round, round about, on every side (of), on all sides. (See gird, and…",revolve; since; must; around; at
2557,تاثر,impression,4.18,ReadUrdu+word2word,False,False,True,,impression,impression; watching; someone; parcel; moral
2558,ترانہ,anthem; melody,4.18,Kaikki+ReadUrdu,True,False,False,"anthem, melody","n. anthem, melody",
2559,جنگلی,wild,4.18,ReadUrdu+word2word,False,False,True,,"adj. & s.m. Of or pertaining to a forest or wood; uncultivated; wild, savage, uncivilized, barbarian,…",wild; stallion; pretty; caterpillars; beasts
2560,حسرت,longing,4.18,Kaikki+ReadUrdu,True,False,False,"grief, wistfulness; longing, wish, desire","unfulfilled longing, regret",
2561,شرک,polytheism; idolatry,4.18,Kaikki+ReadUrdu,True,False,False,"polytheism, idolatry","n. polytheism, idolatry",
2562,طبعی,physical : — ʻilm-ě-t̤abʻī,4.18,ReadUrdu+word2word,False,False,True,,"(fr. t̤abʻ), adj. Natural, innate, constitutional, physical (cf. t̤abīʻī): — ʻilm-ě-t̤abʻī, s.m. Natural…",physical; owned; communications; their; systems
2563,قطعی,definitive; imperative; peremptory; decisive,4.18,Kaikki+ReadUrdu,True,False,False,"definitive, imperative, peremptory; decisive, conclusive, final, categorical, absolute, imperative, ultimate, binding; conclusively, finally, verily, truly, entirely, absolutely, altogether, definitely","adj. decisive, conclusive, final, categorical, absolute, imperative, ultimate, binding; definitive, imperative, peremptory | adv. conclusively, finally, verily, truly, entirely, absolutely, altogether, definitely",wants; exactly; enter; through; Mr
2564,قوی,robust; strong; mighty,4.18,Kaikki+ReadUrdu,True,False,False,"robust, strong, mighty","adj. robust, strong, mighty | n. irregular plural of قوت (quvvat, “strength, force”)",
2565,لمبائی,height; length,4.18,Kaikki+ReadUrdu,True,False,False,height; length,n. length; height,
2566,لڑتے,fight,4.18,ReadUrdu+word2word,False,False,True,,"plural masculine of لَڑْنا (laṛnā — to fight, combat; battle)",fight; RINGING; CELL; PHONE; (
2567,مادر,mother; mama,4.18,Kaikki+ReadUrdu,True,False,False,"mother, mama","n. mother, mama",
2568,مخلوط,complex; mixed; mingled; blended,4.18,Kaikki+ReadUrdu,True,False,False,"complex; mixed, mingled; blended; confused","adj. mixed, mingled; blended; confused; complex",redefining; Jon; passionate; Sixteen; baddest
2569,ملائیشیا,Malaysia,4.18,Kaikki+ReadUrdu+word2word,True,True,True,Malaysia (a country in Southeast Asia),Malaysia (a country in Southeast Asia),guy; Malaysia; Malaysian; nephew; station
2570,منقطع,disconnected,4.18,ReadUrdu+word2word,True,False,True,"extinct; conclusive; severed, cut off","adj. severed, cut off; concluded, settled, decided; disconnected (ie. interrupted)",disconnected; His; phone; s; '
2571,ناقص,imperfect,4.18,Kaikki+ReadUrdu,True,False,False,"imperfect; incomplete, lacking; insufficient, inadequate","(act. part. of نقص 'to be defective,' &c.), adj. Defective, imperfect, deficient, wanting (in); unfinished,…",
2572,ڈاکو,bandit,4.18,ReadUrdu+word2word,True,True,True,"bandit, thug, robber","bandit, thug, robber",bandit; consider; too; If; see
2573,ڈھاکہ,Dhaka; Dhaka District; Dhaka Division,4.18,Kaikki+ReadUrdu,True,False,False,Dhaka (the capital city of Bangladesh); Dhaka District (a district of Bangladesh); Dhaka Division (a division of Bangladesh),Dhaka (the capital city of Bangladesh); Dhaka District (a district of Bangladesh); Dhaka Division (a division of Bangladesh),
2574,کروانا,to cause to do; to make do or cause; to have or get done or made,4.18,Kaikki+ReadUrdu,True,False,False,"to cause to do, to make do or cause, to have or get done or made","v. to cause to do, to make do or cause, to have or get done or made",Honey; somebody; while; introduce; Well
2575,کنارہ,edge,4.18,Kaikki+ReadUrdu,True,False,False,edge; side; limit,"edge, bank, shore",torch; tie; end; Now; this
2576,کیف,Kyiv,4.18,Kaikki+ReadUrdu,True,False,False,Kyiv (the capital city of Ukraine),name: Kyiv (the capital city of Ukraine),
2577,ہاتھی,elephant,4.18,Kaikki+ReadUrdu,True,False,False,elephant,elephant,
2578,ہوس,curiosity; lust; greed; inordinate desire,4.18,Kaikki+ReadUrdu,True,False,False,"curiosity; lust, greed, inordinate desire","n. lust, greed, inordinate desire; curiosity",
2579,ادراک,insight; cognition; intuition; comprehension,4.17,Kaikki+ReadUrdu,True,False,False,"insight; cognition, intuition, comprehension, grasp, nous, perception, perspicacity, understanding","n. insight; cognition, intuition, comprehension, grasp, nous, perception, perspicacity, understanding",best; know; should; We; all
2580,الیاس,Ilyas,4.17,Kaikki+ReadUrdu,True,False,False,Ilyas,"Ilyas; a male given name, Ilyas, from Arabic إِلْيَاس (ʔilyās)",
2581,تعجب,surprise; astonishment,4.17,Kaikki+ReadUrdu+word2word,True,True,False,"surprise, astonishment",astonishment,surprise; Yo; Sheriff; proceedings; someone
2582,جین,a Jain; a surname; equivalent to English Jain,4.17,Kaikki+ReadUrdu,True,False,False,"a Jain; a surname, equivalent to English Jain","name: a Jain.; a surname, equivalent to English Jain",Jean; Jane; messy; balaskan; boast
2583,خزاں,autumn,4.17,ReadUrdu+word2word,True,True,True,"decay; autumn, old age; fall, autumn (season of the year)",autumn,fall; Israelis; autumn; All; caught
2584,خطیب,a reader; an orator; preacher; representative,4.17,Kaikki+ReadUrdu,True,False,False,"a reader; an orator, preacher (one who delivers a sermon); representative (one who speaks for a community; group)","n. an orator, preacher (one who delivers a sermon); representative (one who speaks for a community; group); a reader",
2585,راجستھان,Rajasthan,4.17,Kaikki+ReadUrdu,True,False,False,"Rajasthan (a state in northwestern India, created in 1949 and replacing the former province of Rajputana)","Rajasthan (a state in northwestern India, created in 1949 and replacing the former province of Rajputana)",
2586,ستون,obelisk; pillar; support; column,4.17,Kaikki+ReadUrdu,True,False,False,"obelisk,; pillar, support, column, prop, beam","n. pillar, support, column, prop, beam; obelisk",
2587,سست,slow,4.17,ReadUrdu+word2word,True,True,True,"slow, sluggish; lazy, leisurely, idle; relaxed, negligent, lethargic","adj. slow, sluggish; lazy, leisurely, idle; relaxed, negligent, lethargic",slow; Too; Slow; Retard; slower
2588,سنیں,listen,4.17,ReadUrdu+word2word,False,False,True,,"plural perfective of سُنْنا (sunnā — to listen, to hear)",listen; Listen; CRAZY; SOUNDS; LISTEN
2589,شہد,honey,4.17,Kaikki+ReadUrdu+word2word,True,True,True,honey,n. honey,HONEY; TO; honey; YOU; UP
2590,فراز,summit; top; above; upwards,4.17,Kaikki+ReadUrdu,True,False,False,"summit, top; above, upwards; high, lofty, elevated","name: a male given name, Faraz | n. height, elevation, ascendancy, ascent; summit, top | adj. high, lofty, elevated | adv. above, upwards",Faraj; Farij; Fuzzy; south; happens
2591,لطیفہ,a meme; joke; jest; a strange,4.17,Kaikki+ReadUrdu,True,False,False,"a meme; joke, jest; a strange; unique thing","n. joke, jest; a meme.; a strange; unique thing",
2592,نکلنا,To be pulled or drawn out; to be taken out,4.17,ReadUrdu+word2word,False,False,True,,"(fr. the trans. nikālnā, q.v.), v.n. To be pulled or drawn out, to be taken out; to be expressed; to be…",get; out; Synesius; AWAY; THESE
2593,ویزا,visa,4.17,ReadUrdu+word2word,False,False,True,,visa,visa; secure; knowing; Which; stamps
2594,ٹکر,collision; hit; crash,4.17,Kaikki+ReadUrdu,True,False,False,"collision, hit, crash (impact between two objects)","collision, hit, crash (impact between two objects)",
2595,پوجا,worship; puja; a Hindu ritual offered to various deities; distinguished persons,4.17,Kaikki+ReadUrdu,True,False,False,"worship; puja, a Hindu ritual offered to various deities, distinguished persons, or special guests","n. worship; puja, a Hindu ritual offered to various deities, distinguished persons, or special guests",
2596,پیج,solemn declaration; agreement; engagement; promise,4.17,Kaikki+ReadUrdu,True,False,False,"solemn declaration, agreement, engagement, promise, vow","n. solemn declaration, agreement, engagement, promise, vow",Page; Unger; only; medics; area
2597,کمان,arc; bow,4.17,Kaikki+ReadUrdu,True,False,False,arc; bow,n. bow; arch; arc,
2598,گندگی,dirt,4.17,ReadUrdu+word2word,True,True,True,"filth, dirt; rubbish, litter","n. filth, dirt; rubbish, litter",shit; mess; SHIT; suckers; dirt
2599,ہضم,digestion,4.17,Kaikki+ReadUrdu,True,False,False,digestion,n. digestion,
2600,ہوشیار,clever; smart,4.17,Kaikki+ReadUrdu+word2word,True,True,True,"clever, smart","clever, smart",smart; careful; Be; Attention; clever
2601,یوٹیوب,YouTube,4.17,ReadUrdu+word2word,False,False,True,,YouTube (online video sharing platform),"47,000; hits; YouTube; already; ransom"
2602,آسمانی,heavenly,4.16,ReadUrdu+word2word,True,True,True,"sky blue; of or relating to the sky; celestial, heavenly","adj. sky blue; of or relating to the sky; celestial, heavenly",angels; heavenly; Like; Mom; host
2603,اعتدال,balance; equilibrium,4.16,Kaikki+ReadUrdu,True,False,False,balance; equinox; equilibrium,n. moderation (mildness; temperateness); balance; equilibrium,
2604,بارود,gunpowder,4.16,Kaikki+ReadUrdu,True,False,False,gunpowder,gunpowder,Ammo; gun; fast; permit; yet
2605,باہم,mutually; conjointly; together; jointly,4.16,Kaikki+ReadUrdu,True,False,False,"mutually, conjointly, together, jointly","mutually, conjointly, together, jointly",
2606,بحیرہ,sea,4.16,Kaikki+ReadUrdu,True,False,False,sea,n. sea,stretched; steppes; shores; Mediterranean; rose
2607,بخت,fortune; luck; prosperity; fate,4.16,Kaikki+ReadUrdu,True,False,False,"fortune, luck, prosperity, fate","n. fortune, luck, prosperity, fate",
2608,بیوہ,widow,4.16,Kaikki+ReadUrdu+word2word,True,True,True,widow,widow,widow; His; victorious; pledged; comrade
2609,جانشین,heir; successor,4.16,Kaikki+ReadUrdu,True,False,False,"son; heir, successor; substitute, vicegerent","successor, heir",
2610,جغرافیائی,geographical; geographic,4.16,Kaikki+ReadUrdu,True,False,False,"geographical, geographic","geographical, geographic",
2611,دکھائیں,show,4.16,ReadUrdu+word2word,False,False,True,,infinitive of دِکھانا (dikhānā — to show),Show; Exit; teeth; show; OK
2612,دھرتی,earth; soil; ground,4.16,Kaikki+ReadUrdu,True,False,False,"earth, soil, ground","earth, soil, ground",
2613,سالار,head,4.16,ReadUrdu+word2word,False,False,True,,"s.m. lit. 'Advanced in years'; chieftain, prince, chief, head, leader, captain, commander, general: —…",ride; head; at; Army; Persian
2614,سلامت,safety; peace; good health; cheers,4.16,Kaikki+ReadUrdu,True,False,False,"safety, peace; good health, cheers","n. safety, peace; good health, cheers",WHIMPERING; May; Let; lose; Goat
2615,سننا,to listen; to hear,4.16,Kaikki+ReadUrdu+word2word,True,True,True,"to listen, to hear","v. to listen, to hear",listen; hear; YOU; -Don; REGRETTED
2616,صوابی,Swabi,4.16,Kaikki+ReadUrdu,True,False,False,"Swabi (a city in Swabi district, Khyber Pakhtunkhwa, Pakistan)","Swabi (a city in Swabi district, Khyber Pakhtunkhwa, Pakistan)",
2617,فحش,immoral; pornography; smut; pornographic,4.16,Kaikki+ReadUrdu,True,False,False,"immoral; pornography, smut; pornographic, smutty","adj. vulgar, obscene, indecent; pornographic, smutty; immoral | n. vulgarity, obscenity; pornography, smut",
2618,مدعو,invited,4.16,Kaikki+ReadUrdu+word2word,True,True,True,invited,invited,invited; tracking; device; been; So
2619,منشور,diffused; a manifesto,4.16,Kaikki+ReadUrdu,True,False,False,a prism; diffused; a manifesto,n. a manifesto; diploma; patent; constitution; regulation; law | adj. divulged; published (ie. as a book); dispersed; scattered; diffused,
2620,موتی,pearl,4.16,ReadUrdu+word2word,True,True,True,star; pearl; a given name for a dog,n. pearl; star,or; ...; braided; pearls; expensive
2621,مہاراشٹر,Maharashtra,4.16,Kaikki+ReadUrdu,True,False,False,Maharashtra (a state in western India),Maharashtra (a state in western India),
2622,نایاب,rare,4.16,ReadUrdu+word2word,True,True,True,"precious; rare, scarce","rare, scarce; precious",rare; rarest; FALCO; NEVADA; presented
2623,پٹ,crack,4.16,Kaikki+ReadUrdu,True,False,False,crack,crack,input; cockpit; exercise; needed; anybody
2624,پہر,unit of time equalling three hours,4.16,Kaikki+ReadUrdu,True,False,False,unit of time equalling three hours,n. unit of time equalling three hours,hopefully; raid; afternoon; set; ISI
2625,پہلوان,champion; wrestler,4.16,Kaikki+ReadUrdu,True,False,False,champion; wrestler,n. wrestler; champion,
2626,چلانا,to start; to cause to walk; to move,4.16,Kaikki+ReadUrdu,True,False,False,to start; to drive (a vehicle); to cause to walk; to move,"v. to cause to walk; to move; to start; to run, establish (a business)",shoot; No; kids; her; wanna
2627,استقامت,adherence; rectitude; uprightness,4.15,Kaikki+ReadUrdu,True,False,False,"adherence, rectitude, uprightness","n. adherence, rectitude, uprightness",
2628,اشفاق,favours,4.15,Kaikki+ReadUrdu,True,False,False,"compassion, favours, tenderness","s.m. pl. (of شفق shafaq), Kindnesses, favours",
2629,اونچا,high; tall; lofty; high-minded,4.15,Kaikki+ReadUrdu,True,False,False,"high, tall, lofty; high-minded, aloof","high, tall, lofty; high-minded, aloof",
2630,ذرہ,atom; particle; mote; speck,4.15,Kaikki+ReadUrdu,True,False,False,"atom; particle, mote, speck","n. particle, mote, speck; atom",
2631,رانجھا,beloved; lover; a surname; Ranjha,4.15,Kaikki+ReadUrdu,True,False,False,"beloved, lover; a surname, Ranjha, from Punjabi; Ranjha (the hero of the folk tragedy Heer Ranjha.)","name: a surname, Ranjha, from Punjabi | n. beloved, lover",
2632,رومی,a Grecian; a native of Rūm,4.15,Kaikki+ReadUrdu,True,False,False,"a Turk; a Grecian,; a native of Rūm","adj. of or belonging to Rūm,; a native of Rūm,; a Grecian",Haider; Roomi; Taimur; Mmm-hmm; Said
2633,عرش,throne; heaven; roof; canopy,4.15,Kaikki+ReadUrdu,True,False,False,"throne; heaven (sky); roof, canopy","n. heaven (sky); throne; roof, canopy",
2634,عیسوی,Christian Era; CE; AD,4.15,Kaikki+ReadUrdu,True,False,False,"Christian Era (Gregorian calendar); CE (Christian Era), AD (Anno Domini)","name: Christian Era (Gregorian calendar) | adv. CE (Christian Era), AD (Anno Domini)",
2635,غرق,drowned,4.15,ReadUrdu+word2word,True,True,True,"drowned, immersed, sunk","drowned, sunk, immersed",drown; Let; them; ?
2636,قسط,tax; share; portion,4.15,Kaikki+ReadUrdu,True,False,False,"tax; share, portion; equality; justice","n. share, portion; installment (ie. partial payment of a loan or debt); tax",Favorite; episode; Doomsday; cames; loose
2637,قطار,line; row,4.15,ReadUrdu+word2word,True,True,True,"queue, line, row; train, railway vehicle","queue, line, row; train, railway vehicle",row; Line; remembers; Women; lining
2638,لاٹھی,stick,4.15,Kaikki+word2word,False,True,False,"stick, club, cudgel, staff; lathi (bamboo used by police)",,laptops; USB; electronic; sticks; devices
2639,ماموں,snake; maternal uncle,4.15,Kaikki+ReadUrdu,True,False,False,snake; maternal uncle,maternal uncle; snake,
2640,مبلغ,a missionary; a sum of money,4.15,Kaikki+ReadUrdu,True,False,False,"a missionary; a sum of money; amount, quantity","n. a missionary.; limit, reach, access; a sum of money",WARM; D; SAFE; BE; AND
2641,وارد,incident; occurrence,4.15,Kaikki+ReadUrdu,True,False,False,"incident, occurrence","n. incident, occurrence",
2642,پارہ,bribe; portion; bit; piece,4.15,Kaikki+ReadUrdu,True,False,False,"bribe; portion, bit, piece, slip, scrap, fragment; juz; any of thirty parts of varying length into which the Qur'an is sometimes divided","n. portion, bit, piece, slip, scrap, fragment; juz; any of thirty parts of varying length into which the Qur'an is sometimes divided; bribe",
2643,پیچھا,chase,4.15,ReadUrdu+word2word,False,False,True,,"rear, hind part; chase, pursuit",stalking; chase; princes; buck; aware
2644,چکوال,Chakwal; a city in Punjab; Pakistan. It is the capital of Chakwal District,4.15,Kaikki+ReadUrdu,True,False,False,"Chakwal, a city in Punjab, Pakistan. It is the capital of Chakwal District","Chakwal, a city in Punjab, Pakistan. It is the capital of Chakwal District",
2645,کیمرہ,camera,4.15,Kaikki+ReadUrdu+word2word,True,True,True,camera,camera,camera; cameras; shitholes; bored; Moses
2646,گلا,neck; voice; throat,4.15,Kaikki+ReadUrdu,True,False,False,neck; voice; throat,n. neck; throat; voice,strangled; numb; nuts; yourself; smother
2647,گنگا,Ganges,4.15,Kaikki+ReadUrdu,True,False,False,"Ganges (a major river in the states of Uttarakhand, Uttar Pradesh, Bihar and West Bengal, India; a major river in Rajshahi, Dhaka, Chittagong and Barisal Divisions, Bangladesh)","name: Ganges (a major river in the states of Uttarakhand, Uttar Pradesh, Bihar and West Bengal, India; a major…",
2648,آم,mango,4.14,ReadUrdu+word2word,True,True,True,mango; rawness; undressed,"n. mango; rawness | adj. raw, uncooked; undigested; undressed",attract; troubles; rotting; mango; flies
2649,اکیس,twenty-one,4.14,Kaikki+ReadUrdu,True,False,False,twenty-one,num. twenty-one,21; found; since; days; been
2650,بائیس,twenty-two,4.14,Kaikki+ReadUrdu,True,False,False,twenty-two,num. twenty-two,
2651,بربادی,waste; havoc; overthrow; destruction,4.14,Kaikki+ReadUrdu,True,False,False,"waste, havoc, overthrow, destruction, devastation","n. waste, havoc, overthrow, destruction, devastation",
2652,برٹش,British,4.14,Kaikki+ReadUrdu,True,False,False,British,British,
2653,بندگی,worship; obedience; devotion; servitude,4.14,Kaikki+ReadUrdu,True,False,False,"worship, obedience, devotion; servitude, mode of salutation, slavery","n. servitude, mode of salutation, slavery; worship, obedience, devotion",
2654,جزوی,partial,4.14,Kaikki+ReadUrdu+word2word,True,True,True,partial,adj. partial,partly; fault; neglect; partial; picture
2655,حسد,envy,4.14,ReadUrdu+word2word,True,True,True,"emulation, ambition; jealousy, envy, malevolence, jealous","envy, jealousy",-; Gaze; envy; upon; jealous
2656,دہلوی,Delhiite; a surname transferred from the place name,4.14,Kaikki+ReadUrdu,True,False,False,Delhiite; a surname transferred from the place name,adj. Delhiite | name: a surname transferred from the place name | n. Delhiite (a person from Delhi),
2657,ذبح,slaughter; slaughtering; sacrifice,4.14,Kaikki+ReadUrdu,True,False,False,"slaughter, slaughtering, sacrifice","n. slaughter, slaughtering, sacrifice",unkillable; saying; it; m; s
2658,سنو,listen,4.14,ReadUrdu+word2word,False,False,True,,"subjunctive of سُنْنا (sunnā — to listen, to hear)",Listen; listen; secure; Talk; Target
2659,سیاح,tourist; traveller,4.14,Kaikki+ReadUrdu,True,False,False,"tourist, traveller","tourist, traveller",looks; BAER; :; government; like
2660,ضعیف,the old; weak; feeble; old,4.14,Kaikki+ReadUrdu,True,False,False,the old; weak; feeble; old (of a person),adj. weak; feeble; old (of a person); weak; slow (of mind; opinion etc.) | n. a weak; old; poor (person or man); the old,
2661,غنیمت,boon; blessing; loot; booty,4.14,Kaikki+ReadUrdu,True,False,False,"boon, blessing; loot, booty, plunder; good luck, good fortune","n. loot, booty, plunder; boon, blessing; good luck, good fortune",
2662,فراموش,forgotten,4.14,Kaikki+ReadUrdu,True,False,False,forgotten,adj. forgotten,unforgettable; experience; ..; will; Mr
2663,ماہانہ,monthly,4.14,Kaikki+ReadUrdu+word2word,True,True,True,monthly,monthly,affects; monthly; turns; into; how
2664,محمدی,a Muslim; Mohammedan; pertaining to Muhammad; for example in comparison with other prophets,4.14,Kaikki+ReadUrdu,True,False,False,"a Muslim, Mohammedan; pertaining to Muhammad, for example in comparison with other prophets","adj. pertaining to Muhammad, for example in comparison with other prophets. | n. a Muslim, Mohammedan",
2665,پایہ,status; foundation; foot or leg of an object,4.14,Kaikki+ReadUrdu,True,False,False,status; foundation; foot or leg of an object,n. foot or leg of an object; foundation; status,
2666,ہیرا,unique; diamond; fine; delicate,4.14,Kaikki+ReadUrdu,True,False,False,"unique; diamond; fine, delicate","n. diamond; a necklace made from precious stones | adj. fine, delicate; unique; virtuous, pious",jewel; hilt; presented; fewer; waited
2667,استوار,inviolate; indissoluble,4.13,Kaikki+ReadUrdu,True,False,False,"even, leveled; straight, consistent; inviolate, indissoluble","adj. strong, powerful, mighty; durable, firm, solid, bold; inviolate, indissoluble",
2668,اوکاڑہ,Okara,4.13,Kaikki+ReadUrdu,True,False,False,"Okara (a city in Okara district, Punjab, Pakistan)","Okara (a city in Okara district, Punjab, Pakistan)",
2669,باور,belief,4.13,Kaikki+ReadUrdu,True,False,False,belief,n. belief,
2670,برلن,Berlin,4.13,Kaikki+ReadUrdu+word2word,True,True,True,"Berlin (the capital and largest city of Germany); Berlin (a state of Germany, containing the capital city)","Berlin (the capital and largest city of Germany); Berlin (a state of Germany, containing the capital city)",Berlin; nervous; folks; edit; newest
2671,بغض,s.m. Malice,4.13,ReadUrdu+word2word,False,False,True,,"s.m. Malice, spite, animosity, resentment, grudge, hatred, rancour, malignity, revenge: — bug̠ẓ-ě-liʼl-lāhī,…",malice; This; than; more; is
2672,تاثیر,effect; impression,4.13,Kaikki+ReadUrdu,True,False,False,effect; impression; penetration,"n. impression; effect; result, outcome",
2673,تقدس,sanctity,4.13,Kaikki+ReadUrdu,True,False,False,"sanctity (ie. sacredness, holiness)","n. sanctity (ie. sacredness, holiness)",
2674,جلانے,burn,4.13,ReadUrdu+word2word,False,False,True,,oblique infinitive of جَلانا (jalānā — to burn),wagon-burning; son; bitch; -; of
2675,سرائیکی,Saraiki,4.13,Kaikki+ReadUrdu,True,False,False,Saraiki,adj. Saraiki | n. Saraiki (language); Saraiki (people),
2676,سراسر,totally; completely; entirely; through-and-through,4.13,Kaikki+ReadUrdu,True,False,False,"totally, completely, entirely, through-and-through","totally, completely, entirely, through-and-through",Sheer; drops; Utter; side; every
2677,سراغ,s.f. Tracing,4.13,ReadUrdu+word2word,False,False,True,,"s.m. Sign, mark, footstep, trace, track, clue; search, inquiry; spying: — surāg̠-rasānī, s.f. Tracing,…",solid; traced; lead; Anyone; already
2678,سوراخ,s.m. Hole,4.13,ReadUrdu+word2word,False,False,True,,"s.m. Hole, opening, orifice; foramen; perforation; passage, inlet, outlet; eye, eyelet: — sūrāḵẖ-dār, adj.…",hole; holes; inches; Death; shorter
2679,سوڈان,Sudan,4.13,Kaikki+ReadUrdu+word2word,True,True,True,Sudan (a country in North Africa and East Africa),Sudan (a country in North Africa and East Africa),Sudan; warriors; heart; In; known
