rank,front,expected_english,kaikki_entry,kaikki_pos,kaikki_has_english_gloss,semantic_overlap,semantic_overlap_terms,wordfreq_attested,wordfreq_zipf,arabic_wordnet_entry,camel_analysis,lexique4_entry,lexique4_pos,urdu_ud_entry,urdu_ud_pos,support_count,confidence
785,نفط,petroleum; oil,True,noun,True,True,oil|petroleum,True,4.08,True,True,False,,False,,4,strong
786,تقريبا,approximately; roughly,True,adv,True,True,approximately,True,5.31,True,True,False,,False,,4,strong
787,إنشاء,establishment; creation; construction; composition,True,noun,True,True,creation|establish,True,5.06,True,True,False,,False,,4,strong
788,يقلق,worries; becomes anxious; causes worry (depending on vocalization),True,verb,False,False,,True,3.55,False,True,False,,False,,3,form_only
789,يتصل,contacts; connects; calls,True,verb,False,False,,True,4.16,True,True,False,,False,,4,form_only
790,رحلة,journey; trip,True,noun,True,True,journey|trip,True,5.00,True,True,False,,False,,4,strong
791,آنسة,Miss; young lady,True,noun,True,True,miss|young,True,2.92,True,True,False,,False,,4,strong
792,استمر,continued; continue!,True,verb,True,True,continue,True,4.80,True,True,False,,False,,4,strong
793,أسفل,lower; lowest; underneath,True,adj|noun|prep,True,True,lower|lowest,True,4.57,True,True,False,,False,,4,strong
794,يتعلم,learns; studies,True,verb,False,False,,True,4.14,False,True,False,,False,,3,form_only
795,جو,weather; atmosphere; air,True,noun,True,True,air|atmosphere|weather,True,4.77,True,True,False,,False,,4,strong
796,أسلحة,weapons; arms,True,noun,True,False,,True,4.61,True,True,False,,False,,4,semantic_review
797,صدر,chest; breast; front; was issued; was published; came from (depending on vocalization/use),True,noun|verb,True,True,breast|chest|front|publish,True,5.04,True,True,False,,False,,4,strong
798,نوم,sleep,True,noun|verb,True,True,sleep,True,4.54,True,True,False,,False,,4,strong
799,صناعة,industry; manufacture,True,noun,True,True,industry|manufacture,True,4.93,True,True,False,,False,,4,strong
800,تحرير,liberation; editing,True,noun,True,True,liber,True,4.94,True,True,False,,False,,4,strong
801,طلاب,students,True,noun,True,False,,True,4.71,False,True,False,,False,,3,semantic_review
802,قريبا,"soon; shortly; nearby (قريبًا, context-dependent)",True,adv,True,True,nearby|shortly|soon,True,5.02,True,True,False,,False,,4,strong
803,فتى,young man; boy,True,noun,True,False,,True,4.01,True,True,False,,False,,4,semantic_review
804,قوي,strong; powerful,True,adj|verb,True,True,powerful|strong,True,4.87,True,True,False,,False,,4,strong
805,رعاية,care; sponsorship; protection,True,noun,True,True,care,True,4.62,True,True,False,,False,,4,strong
806,تدريب,training; practice,True,noun,True,True,practice|train,True,4.78,True,True,False,,False,,4,strong
807,وفد,delegation; arrived/came as a delegate,True,noun|verb,True,True,deleg,True,4.24,True,True,False,,False,,4,strong
808,اتجاه,direction; trend; orientation,True,noun,True,True,direction,True,4.57,True,True,False,,False,,4,strong
809,تناول,eating / consumption; taking; handling / dealing with,True,noun|verb,True,True,deal|taking,True,4.82,True,True,False,,False,,4,strong
810,وقف,endowment (waqf); stopped; stood,True,noun|verb,True,True,endow|stopp|waqf,True,4.87,True,True,False,,False,,4,strong
811,أرسل,sent,True,verb,True,False,,True,4.76,True,True,False,,False,,4,semantic_review
812,يضم,includes; comprises,True,verb,False,False,,True,4.64,False,True,False,,False,,3,form_only
813,مرور,passing; traffic; passage,True,noun,True,True,pass|passage|traffic,True,4.84,True,True,False,,False,,4,strong
814,شاب,young man; youth; mixed/adulterated (rare verb reading),True,noun|verb,True,True,man|young|youth,True,4.95,True,True,False,,False,,4,strong
815,خرج,went out; left; exited,True,noun|verb,True,True,exit|out,True,4.78,True,True,False,,False,,4,strong
816,يتوقع,expects; anticipates,True,verb,False,False,,True,4.41,False,True,False,,False,,3,form_only
817,يقدم,presents; offers; submits,True,verb,False,False,,True,4.98,False,True,False,,False,,3,form_only
818,نمو,growth; development,True,noun,True,True,growth,True,4.55,True,True,False,,False,,4,strong
819,ثورة,revolution; uprising,True,noun,True,True,revolution,True,4.89,True,True,False,,False,,4,strong
820,أموال,money; funds; wealth,True,noun,False,False,,True,4.52,True,True,False,,False,,4,form_only
821,يكفي,is enough; suffices,True,verb,False,False,,True,4.89,False,True,False,,False,,3,form_only
822,عاصمة,capital city,True,noun,True,True,capital|city,True,4.81,True,True,False,,False,,4,strong
823,يهم,matters; concerns; is important to,True,verb,False,False,,True,4.46,False,True,False,,False,,3,form_only
824,كبرى,major; greater; largest (feminine كبرى),True,adj,True,False,,True,4.54,False,True,False,,False,,3,semantic_review
825,حملة,campaign; group of carriers/bearers (depending on vocalization),True,noun,True,True,campaign,True,5.02,True,True,False,,False,,4,strong
826,اقتصاد,economy; economics,True,noun,True,True,economic|economy,True,4.38,True,True,False,,False,,4,strong
827,لغة,language,True,noun,True,True,language,True,5.02,True,True,False,,False,,4,strong
828,عنوان,address; title; headline,True,noun,True,True,addres|title,True,4.94,True,True,False,,False,,4,strong
829,كلية,college/faculty; kidney; entirety/totality (depending on vocalization/context),True,noun,True,True,college|entirety|faculty|kidney|totality,True,4.94,True,True,False,,False,,4,strong
830,عم,paternal uncle; became widespread/general,True,noun|particle|verb,True,True,general|paternal|uncle,True,4.82,True,True,False,,False,,4,strong
831,قمة,summit; peak,True,noun,True,True,peak,True,4.87,True,True,False,,False,,4,strong
832,تابع,follower/subordinate; followed; continued,True,adj|noun|verb,True,True,follow|follower|subordinate,True,4.78,True,True,False,,False,,4,strong
833,دائرة,circle; department; district,True,noun,True,True,circle|depart,True,4.81,True,True,False,,False,,4,strong
834,أحداث,events,True,noun,True,False,,True,4.91,False,True,False,,False,,3,semantic_review
835,بحر,sea,True,noun|verb,True,True,sea,True,4.62,True,True,False,,False,,4,strong
836,مناسب,suitable; appropriate,True,adj,True,True,appropriate|suitable,True,4.57,True,True,False,,False,,4,strong
837,قرية,village,True,noun,True,True,village,True,5.05,True,True,False,,False,,4,strong
838,يبلغ,reaches; amounts to; informs/notifies (depending on form),True,verb,False,False,,True,4.91,False,True,False,,False,,3,form_only
839,انتهاء,ending; completion,True,noun,True,False,,True,4.75,True,True,False,,False,,4,semantic_review
840,معنى,meaning; sense,True,noun,True,True,sense,True,5.03,True,True,False,,False,,4,strong
841,يعاني,suffers,False,,False,False,,True,4.73,False,True,False,,False,,2,form_only
842,جاري,current; ongoing; my neighbor (depending on structure/vocalization),True,adj|verb,False,False,,True,3.99,True,True,False,,False,,4,form_only
843,مواد,materials; substances,True,noun,True,False,,True,4.79,True,True,False,,False,,4,semantic_review
844,مسألة,issue; matter; question,True,noun,True,True,issue|question,True,4.80,True,True,False,,False,,4,strong
845,قلق,anxiety; concern; anxious; worried; became anxious/worried (depending on vocalization/use),True,adj|noun|verb,True,True,anxiety|anxiou|worr,True,4.48,True,True,False,,False,,4,strong
846,دعوة,invitation; call; advocacy; mission,True,noun,True,True,call|invit,True,4.89,True,True,False,,False,,4,strong
847,سكان,inhabitants; population,True,noun,True,False,,True,5.13,True,True,False,,False,,4,semantic_review
848,أسباب,reasons; causes,True,noun,True,False,,True,4.96,False,True,False,,False,,3,semantic_review
849,يتوقف,stops; depends on,True,verb,False,False,,True,4.53,True,True,False,,False,,4,form_only
850,وصف,description; described,True,noun|verb,True,True,description,True,4.95,True,True,False,,False,,4,strong
851,بلدة,town; small town,True,noun,True,True,town,True,4.80,True,True,False,,False,,4,strong
852,علاج,medical treatment; therapy; processing,True,noun,True,True,therapy,True,4.90,True,True,False,,False,,4,strong
853,أوراق,papers; leaves; documents,True,noun,True,False,,True,4.63,True,True,False,,False,,4,semantic_review
854,رب,Lord; master; owner (رَبّ); perhaps/many a (رُبَّ),True,adj|adv|noun|verb,True,True,lord|many|master|owner|perhap,True,4.80,False,True,False,,False,,3,strong
855,وسائل,means; methods; media/devices,True,noun,True,True,media,True,5.13,False,True,False,,False,,3,strong
856,مهرجان,festival,True,noun,True,True,festival,True,4.89,True,True,False,,False,,4,strong
857,تجارة,trade; commerce,True,noun,True,True,commerce,True,4.60,True,True,False,,False,,4,strong
858,ضرب,hitting; striking; strike; multiplication; hit; struck (depending on use),True,adj|noun|verb,True,True,hit|hitt|multiplic|strik|strike,True,4.74,True,True,False,,False,,4,strong
859,مقاومة,resistance; opposition,True,noun,True,True,opposition|resistance,True,4.63,True,True,False,,False,,4,strong
860,يستخدم,uses; is used (voice depends on vocalization),True,verb,False,False,,True,4.99,True,True,False,,False,,4,form_only
861,مصلحة,interest; benefit; public service/agency (context-dependent),True,noun,True,True,interest,True,4.36,True,True,False,,False,,4,strong
862,أسواق,markets,True,noun,False,False,,True,4.25,False,True,False,,False,,3,form_only
863,يدعو,calls; invites; advocates,True,verb,False,False,,True,4.72,False,True,False,,False,,3,form_only
864,سيطرة,control; domination,True,noun,True,True,control,True,4.58,True,True,False,,False,,4,strong
865,مؤخرا,recently; lately,False,,False,False,,True,5.03,True,True,False,,False,,3,form_only
866,أساس,basis; foundation,True,noun,True,True,basi|found,True,4.95,True,True,False,,False,,4,strong
867,نظرة,look; view; glance,True,noun,True,True,look,True,4.92,True,True,False,,False,,4,strong
868,مجددا,again; anew; once again,True,adv,True,True,again,True,4.87,True,True,False,,False,,4,strong
869,مادة,material; substance; article,True,noun,True,True,article|material|substance,True,4.81,True,True,False,,False,,4,strong
870,جنس,type; kind; sex/gender,True,noun|verb,True,True,gender|kind|sex,True,4.76,True,True,False,,False,,4,strong
871,أنفس,"selves; souls; more precious/valuable (أَنْفَس, different vocalization)",True,adj|noun|verb,True,True,more|preciou,True,3.09,False,True,False,,False,,3,strong
872,تسجيل,registration; recording,True,noun,True,True,record|registr,True,4.93,True,True,False,,False,,4,strong
873,أوسط,middle; central; intermediate; middlemost,True,adj,True,True,central|middle,True,3.00,True,True,False,,False,,4,strong
874,حقق,achieved; realized; investigated/verified (depending on form),True,noun|verb,True,False,,True,4.73,True,True,False,,False,,4,semantic_review
875,خطاب,speech; address; discourse; letter/formal communication,True,adj|noun,True,True,addres|discourse|letter|speech,True,4.64,True,True,False,,False,,4,strong
876,نجح,succeeded,True,noun|verb,True,False,,True,4.59,True,True,False,,False,,4,semantic_review
877,تشكيل,formation; composition; shaping,True,noun,True,False,,True,4.76,True,True,False,,False,,4,semantic_review
878,سيئة,bad; poor (feminine); bad deed; wrongdoing; sin,True,adj|noun,True,True,bad|deed,True,4.68,False,True,False,,False,,3,strong
879,بطل,hero; champion,True,adj|noun|verb,True,True,hero,True,4.78,True,True,False,,False,,4,strong
880,يقف,stands; stops,True,verb,False,False,,True,4.68,False,True,False,,False,,3,form_only
881,يواجه,faces; confronts,False,,False,False,,True,4.43,True,True,False,,False,,3,form_only
882,قرب,nearness; proximity; approached; came near (depending on vocalization/use),True,noun|prep|verb,True,True,approach|near|nearnes,True,4.98,True,True,False,,False,,4,strong
883,حاكم,ruler; governor; judged/prosecuted,True,adj|noun,True,True,governor|ruler,True,4.51,True,True,False,,False,,4,strong
884,عقب,heel; back/rear; after; following; commented/followed up (depending on vocalization/use),True,noun|prep|verb,True,True,after|comment|follow|heel,True,4.85,True,True,False,,False,,4,strong
885,ظن,thought; belief; assumption; thought/believed,True,noun|verb,True,False,,True,4.25,True,True,False,,False,,4,semantic_review
886,مر,bitter; passed; went by (depending on vocalization/use),True,adj|noun|verb,True,True,bitter|pass,True,4.92,True,True,False,,False,,4,strong
887,عشاء,dinner; evening meal (عَشَاء),True,noun,True,True,dinner|even,True,4.08,True,True,False,,False,,4,strong
888,إعداد,preparation; setup,True,noun,True,True,prepar,True,4.70,True,True,False,,False,,4,strong
889,فندق,hotel,True,noun,True,True,hotel,True,4.73,True,True,False,,False,,4,strong
890,يؤدي,leads to; performs; results in,True,verb,False,False,,True,4.97,False,True,False,,False,,3,form_only
891,يحضر,attends; is present; prepares/brings (depending on form),True,verb,False,False,,True,4.41,False,True,False,,False,,3,form_only
892,تحول,transformation; change; changed/transformed,True,noun|verb,True,True,change|transform,True,4.85,True,True,False,,False,,4,strong
893,سريع,fast; quick,True,adj,True,True,fast|quick,True,4.72,True,True,False,,False,,4,strong
894,يشهد,witnesses; observes; testifies; bears witness/attests,True,verb,False,False,,True,4.37,True,True,False,,False,,4,form_only
895,سر,secret; go!; proceed!; pleased; delighted (depending on vocalization/use),True,noun|verb,True,True,delight|secret,True,4.68,True,True,False,,False,,4,strong
896,ظروف,circumstances; conditions,True,noun,True,False,,True,4.75,True,True,False,,False,,4,semantic_review
897,فاز,won,True,verb,True,False,,True,4.75,True,True,False,,False,,4,semantic_review
898,ميت,dead,True,adj,True,True,dead,True,4.61,True,True,False,,False,,4,strong
899,أثر,effect; trace; impact; affected/influenced,True,noun|verb,True,True,affect|effect|trace,True,4.85,True,True,False,,False,,4,strong
900,ضوء,light,True,noun,True,True,light,True,4.74,True,True,False,,False,,4,strong
901,عمال,workers,True,noun,True,False,,True,4.47,False,True,False,,False,,3,semantic_review
902,قدرة,ability; capacity,True,noun,True,True,ability|capacity,True,4.76,True,True,False,,False,,4,strong
903,يدري,knows; is aware,True,verb,False,False,,True,4.19,False,True,False,,False,,3,form_only
904,منع,prevention; prohibition; prevented,True,noun|verb,True,True,prevent|prevention,True,4.86,True,True,False,,False,,4,strong
905,رئيسي,main; principal; primary,True,adj,True,True,main|principal,True,4.56,True,True,False,,False,,4,strong
906,ميلاد,birth; birthday,True,name|noun,True,True,birth|birthday,True,4.63,True,True,False,,False,,4,strong
907,إنما,only; merely; nothing but,True,particle,True,True,but|only,True,4.92,False,True,False,,False,,3,strong
908,مسابقة,competition; contest,True,noun,True,True,competition|contest,True,4.76,True,True,False,,False,,4,strong
909,دليل,evidence; guide; proof,True,noun,True,True,evidence|guide|proof,True,5.05,True,True,False,,False,,4,strong
910,سفر,travel; journey,True,noun|verb,True,True,journey|travel,True,4.68,True,True,False,,False,,4,strong
911,حمل,load; burden; carrying; pregnancy; carried (depending on vocalization/use),True,noun|verb,True,True,burden|carry|load|pregnancy,True,4.79,True,True,False,,False,,4,strong
912,تصوير,photography; filming; imaging; depiction,True,noun,True,True,depiction|photography,True,4.90,True,True,False,,False,,4,strong
913,طيران,aviation; flying,True,noun,True,True,aviation,True,4.46,True,True,False,,False,,4,strong
914,محطة,station; stop,True,noun,True,True,station,True,4.95,True,True,False,,False,,4,strong
915,أفراد,individuals; persons,True,adj|noun,True,False,,True,5.02,True,True,False,,False,,4,semantic_review
916,سوء,badness; harm; poor/bad condition,True,noun,True,True,badnes,True,4.88,True,True,False,,False,,4,strong
917,احترام,respect,True,noun,True,True,respect,True,4.50,True,True,False,,False,,4,strong
918,حساب,account; calculation,True,adj|noun,True,True,account|calcul,True,5.21,True,True,False,,False,,4,strong
919,تطبيق,application; implementation,True,noun,True,True,applic|implement,True,5.24,True,True,False,,False,,4,strong
920,يستحق,deserves; is worth; is entitled to,True,verb,False,False,,True,4.90,False,True,False,,False,,3,form_only
921,بيئة,environment,True,noun,True,True,environ,True,4.55,True,True,False,,False,,4,strong
922,مقر,headquarters; seat; location,True,adj|noun|verb,True,True,seat,True,4.82,True,True,False,,False,,4,strong
923,فشل,failure; failed,True,adj|noun|verb,True,True,fail|failure,True,4.76,True,True,False,,False,,4,strong
924,افعل,do!; act!,True,verb,False,False,,True,4.09,False,True,False,,False,,3,form_only
925,كبار,big; large; major; senior; elders; senior people,True,adj|noun,True,False,,True,4.74,True,True,False,,False,,4,semantic_review
926,يتعرف,gets to know; becomes acquainted with; recognizes,True,verb,False,False,,True,3.86,False,True,False,,False,,3,form_only
927,وفقا,according to; in accordance with (commonly وَفْقًا لِـ),False,,False,False,,True,5.28,False,True,False,,False,,2,form_only
928,منافسة,competition; rivalry,True,noun,True,True,competition,True,4.28,True,True,False,,False,,4,strong
929,يسعى,seeks; strives,True,verb,False,False,,True,4.53,False,True,False,,False,,3,form_only
930,يكره,hates; dislikes,True,verb,False,False,,True,4.21,False,True,False,,False,,3,form_only
931,مواطن,citizen,True,noun,True,True,citizen,True,4.68,True,True,False,,False,,4,strong
932,أولاد,boys; sons; children,True,noun,True,False,,True,4.57,False,True,False,,False,,3,semantic_review
933,طبيعي,natural; normal,True,adj|noun,True,True,natural|normal,True,4.82,True,True,False,,False,,4,strong
934,خطوة,step,True,noun,True,True,step,True,4.89,True,True,False,,False,,4,strong
935,مشاريع,projects,True,noun,True,False,,True,4.73,False,True,False,,False,,3,semantic_review
936,شاهد,witness; observer; viewer; spectator; watched; saw; witnessed (depending on use),True,noun|verb,True,True,watch|witnes,True,4.91,True,True,False,,False,,4,strong
937,أصل,origin; root; basis; I arrive; I reach (depending on vocalization/use),True,noun|verb,True,True,basi|origin|root,True,4.99,True,True,False,,False,,4,strong
938,مدارس,schools,True,noun,True,False,,True,4.59,False,True,False,,False,,3,semantic_review
939,ثمن,price; value,True,noun|verb,True,True,price|value,True,4.65,True,True,False,,False,,4,strong
940,إيجاد,finding; creation; bringing into existence,True,noun,True,True,creation,True,4.79,False,True,False,,False,,3,strong
941,صفقة,deal; transaction,True,noun,True,False,,True,4.58,True,True,False,,False,,4,semantic_review
942,يطلق,launches; releases; fires; calls/names (depending on form),True,verb,False,False,,True,4.79,False,True,False,,False,,3,form_only
943,يقبل,accepts; approaches; comes forward; kisses (depending on vocalization/form),True,verb,False,False,,True,4.49,False,True,False,,False,,3,form_only
944,يجمع,collects; gathers,True,verb,False,False,,True,4.55,True,True,False,,False,,4,form_only
945,شديد,severe; strong; intense,True,adj,True,True,intense|severe|strong,True,4.91,True,True,False,,False,,4,strong
946,أسئلة,questions,True,noun,True,False,,True,4.64,False,True,False,,False,,3,semantic_review
947,سن,age; tooth; enacted; established; sharpened (depending on vocalization/use),True,noun|verb,True,True,age|enact|establish|sharpen|tooth,True,4.91,True,True,False,,False,,4,strong
948,تفكير,thinking; thought,True,noun,True,True,think,True,4.29,True,True,False,,False,,4,strong
949,أسماء,names,True,name|noun,True,True,name,True,4.97,False,True,False,,False,,3,strong
950,مستشار,advisor; consultant,True,noun,True,True,consultant,True,4.28,True,True,False,,False,,4,strong
951,يقود,leads; drives,True,verb,False,False,,True,4.39,False,True,False,,False,,3,form_only
952,يتمكن,manages to; is able to,False,,False,False,,True,4.62,False,True,False,,False,,2,form_only
953,جهود,efforts,False,,False,False,,True,4.63,False,True,False,,False,,2,form_only
954,سبق,precedence; lead; preceded,True,adj|noun|verb,True,False,,True,4.97,True,True,False,,False,,4,semantic_review
955,ضغط,pressure; pressing; pressed,True,noun|verb,True,True,pressure,True,4.78,True,True,False,,False,,4,strong
956,إشارة,signal; sign; indication,True,noun,True,True,sign|signal,True,4.81,True,True,False,,False,,4,strong
957,متابعة,follow-up; monitoring,True,noun,True,False,,True,4.83,True,True,False,,False,,4,semantic_review
958,أصاب,hit; affected; injured; was right; got it right; hit the target,True,verb,True,True,hit|right,True,4.21,True,True,False,,False,,4,strong
959,أخت,sister,True,noun,True,True,sister,True,4.16,True,True,False,,False,,4,strong
960,حذر,caution; warning; cautious,True,adj|noun|verb,True,True,caution|cautiou|warn,True,4.27,True,True,False,,False,,4,strong
961,خليج,gulf,True,noun,True,True,gulf,True,4.11,True,True,False,,False,,4,strong
962,أسرة,family; household,True,noun,True,True,family,True,4.64,True,True,False,,False,,4,strong
963,إصلاح,reform; repair; correction,True,noun,True,True,correction|reform,True,4.54,True,True,False,,False,,4,strong
964,حارس,guard; goalkeeper,True,adj|noun,True,True,goalkeeper|guard,True,4.49,True,True,False,,False,,4,strong
965,ناحية,side; direction; aspect; from the standpoint of,True,noun|prep,True,True,direction|side,True,4.95,True,True,False,,False,,4,strong
966,مرض,illness; disease; fell ill,True,noun|verb,True,True,disease|illnes,True,4.90,True,True,False,,False,,4,strong
967,فصل,class; chapter; season; section; separation; separated; divided; dismissed (depending on vocalization/use),True,adj|noun|verb,True,True,chapter|clas|season|separ,True,4.81,True,True,False,,False,,4,strong
968,تغير,change; alteration; changed,True,noun|verb,True,True,alter|change,True,4.99,True,True,False,,False,,4,strong
969,مجنون,crazy; insane,True,adj,True,True,crazy|insane,True,4.23,True,True,False,,False,,4,strong
970,نصر,victory; support; helped/supported,True,noun|verb,True,True,help|support|victory,True,4.73,True,True,False,,False,,4,strong
971,موجود,present; existing; available; found,True,adj,True,True,available|exist|found,True,4.87,True,True,False,,False,,4,strong
972,أسوأ,worse; worst,True,adj,True,True,worse|worst,True,4.87,True,True,False,,False,,4,strong
973,حلم,dream; forbearance/patience; dreamed,True,noun|verb,True,True,dream|forbearance,True,4.72,True,True,False,,False,,4,strong
974,أندية,clubs,True,noun,True,False,,True,4.02,False,True,False,,False,,3,semantic_review
975,جمهور,audience; public; fans,True,noun,True,True,public,True,4.47,True,True,False,,False,,4,strong
976,صيد,hunting; fishing,True,noun|verb,True,True,fish|hunt,True,4.31,True,True,False,,False,,4,strong
977,عادة,habit; custom; usually (in adverbial use),True,adv|name|noun,True,True,custom|habit,True,5.20,True,True,False,,False,,4,strong
978,مخدرات,drugs; narcotics,True,noun,True,False,,True,4.04,True,True,False,,False,,4,semantic_review
979,اتفق,agreed; came to an agreement,True,verb,True,True,agree,True,4.15,True,True,False,,False,,4,strong
980,مسرح,theater; theatre; stage,True,adj|noun,True,True,theater,True,4.65,True,True,False,,False,,4,strong
981,تمكن,ability; mastery; managed/was able,True,noun|verb,True,True,ability|able|mastery,True,4.80,True,True,False,,False,,4,strong
982,ينبغي,should; ought to; it is appropriate/necessary,True,verb,False,False,,True,5.17,False,True,False,,False,,3,form_only
983,ألعاب,games,True,noun,True,False,,True,4.63,False,True,False,,False,,3,semantic_review
984,قوانين,laws,True,noun,False,False,,True,4.75,False,True,False,,False,,3,form_only
985,يزيد,increases; adds,True,name|verb,True,False,,True,4.99,False,True,False,,False,,3,semantic_review
986,رياضة,sport; exercise,True,noun,True,True,sport,True,4.47,True,True,False,,False,,4,strong
987,مبلغ,amount; sum of money,True,noun,True,True,amount|sum,True,4.59,True,True,False,,False,,4,strong
988,كتابة,writing,True,noun,True,True,writ,True,4.89,True,True,False,,False,,4,strong
989,خوف,fear,True,adj|noun|verb,True,True,fear,True,4.47,True,True,False,,False,,4,strong
990,شمس,sun,True,noun|verb,True,True,sun,True,4.63,True,True,False,,False,,4,strong
991,ساعد,forearm; helped; assisted (depending on vocalization/use),True,noun|verb,True,True,assist|forearm|help,True,4.43,True,True,False,,False,,4,strong
992,يقل,decreases; becomes less,True,verb,False,False,,True,4.69,False,True,False,,False,,3,form_only
993,اتخاذ,taking; adoption; making (as in اتخاذ قرار = making a decision),True,noun,True,False,,True,4.74,False,True,False,,False,,3,semantic_review
994,حفلة,party; celebration,True,noun,True,True,celebr|party,True,4.41,True,True,False,,False,,4,strong
995,شعور,feeling; sensation,True,noun,True,True,feel|sens,True,4.81,True,True,False,,False,,4,strong
996,يفضل,prefers; is superior/better (depending on vocalization),True,verb,False,False,,True,4.39,True,True,False,,False,,4,form_only
997,استطاع,was able to; could,True,verb,True,True,able,True,4.61,True,True,False,,False,,4,strong
998,طبيعة,nature; character,True,noun,True,True,character|nature,True,4.71,True,True,False,,False,,4,strong
999,مقابلة,interview; meeting; encounter; confrontation,True,noun,True,True,encounter|interview|meet,True,4.75,True,True,False,,False,,4,strong
1000,ابتعد,moved away; kept away; move away!,True,verb,True,True,away|move,True,4.00,True,True,False,,False,,4,strong
