rank,front,meaning,wordfreq_zipf,semantic_support,kaikki_meaning,readurdu_meaning,word2word_meaning
2218,تابوت,coffin,3.84,Kaikki+ReadUrdu+word2word,coffin,"n. coffin | Platts: (orig. توبوت tawabūt, or تابوة tābuwat, rt. توب), s.m.f. A bier; coffin; an oblong case placed over a grave;…",coffin; wooden; indicate; cell; climbed
2219,جتوئی,A Balochi tribe,3.84,Kaikki+ReadUrdu,"A Balochi tribe; Jatoi (a city in Muzaffargarh district, Punjab, Pakistan)","Jatoi (a city in Muzaffargarh district, Punjab, Pakistan); A Balochi tribe",
2220,خضدار,Khuzdar,3.84,Kaikki+ReadUrdu,"Khuzdar (a city in Khuzdar district, Balochistan, Pakistan)","Khuzdar (a city in Khuzdar district, Balochistan, Pakistan)",
2221,لفٹ,lift,3.84,ReadUrdu+word2word,,"lift, elevator (mechanical device for vertically transporting goods or people)",Elevator; elevator; LIFT; stairs; Let
2222,ویکیپیڈیا,Wikipedia,3.84,Kaikki+ReadUrdu,Wikipedia,Wikipedia,
2223,ٹھوکر,stumbling,3.84,ReadUrdu+word2word,,"striking, a blow; an obstacle; stumbling",youths; stumble; young; men; Even
2224,گدھا,ass,3.84,ReadUrdu+word2word,"fool, ass; a fool; ass; donkey, ass","n. donkey, ass; fool, ass | adj. a fool; ass | also: masculine singular of گَدھی (gadhī — a fool; she-ass – feminine of گَدھا (gadhā))",rat; ass; give; principles; don
2225,گمنام,anonymous,3.84,Kaikki+ReadUrdu+word2word,anonymous; unknown; obscure,unknown; obscure; anonymous,Anonymous; Lizardsec; Like; or; !
2226,التجا,plea,3.83,ReadUrdu+word2word,,"plea, entreaty",Plead; yourself; begs; guilty; young
2227,انگوٹھی,a ring,3.83,Kaikki+ReadUrdu+word2word,a ring (type of jewelry),a ring (type of jewelry),Best; asset; ring; wet; business
2228,برسلز,Brussels,3.83,Kaikki+ReadUrdu,Brussels (the capital city of Belgium),Brussels (the capital city of Belgium),
2229,بزدل,coward,3.83,ReadUrdu+word2word,,coward,coward; CYNTHIA; Copy; alert; Service
2230,جلے,burned,3.83,ReadUrdu+word2word,,"plural perfective of جَلْنا (jalnā — to burn, be on fire) | also: masculine of جَلْنا (jalnā — to burn, be on fire)",burned; hands; His; Your; Yes
2231,دوائی,medicine,3.83,Kaikki+ReadUrdu+word2word,"medicine; cure, remedy","medicine; cure, remedy",when; Medicine; trainees; directions; recognize
2232,سبی,Sibi,3.83,Kaikki+ReadUrdu,"Sibi (a city in Sibi district, Balochistan, Pakistan)","name: Sibi (a city in Sibi district, Balochistan, Pakistan) | Platts: adj. corr. of 1˚ sawayā; 2˚ savya, qq.v",
2233,پاؤنڈ,pound,3.83,ReadUrdu+word2word,,pound,pounds; than; less; five; accept
2234,پستول,pistol,3.83,Kaikki+ReadUrdu+word2word,pistol,pistol,pistol; Some; had; guy; shooter
2235,باورچی,cook,3.82,Kaikki+ReadUrdu+word2word,"cook, chef","cook, chef",cooking; recipe; Though; appreciate; most
2236,رائفل,rifle,3.82,ReadUrdu+word2word,,rifle,rifle; regard; unless; carrying; Even
2237,پرندہ,bird,3.82,Kaikki+ReadUrdu+word2word,bird; mercury; winged; flying,bird,bird; might; kill; falcons; gold
2238,گائیڈ,guide,3.82,Kaikki+word2word,guide; guide book,,guide; already; gone; extraction; through
2239,گال,cheek,3.82,Kaikki+ReadUrdu+word2word,cheek,"n. cheek | Platts: s.m. The cheek; jowl; — a mouthful; a morsel; a handful (as of grain put into a mill at one time); — talk,…",cheek; turn; says; The; other
2240,بابت,about,3.81,Kaikki+word2word,"affair, matter, account, business; in the matter of, on account of, as regards, as for; regarding, concerning, respecting, considering, about","n. affair, matter, account, business | Platts: (for A. بابة), s.f. Account, head, item (of account), article, business, affair, matter ( = bāb)…",BETTER; ABOUT; THIS; BE; RIGHT
2241,توپ,cannon,3.81,ReadUrdu+word2word,gun; heap; pile,"n. gun; cannon; mortar | Platts: s.f. A gun, cannon, field-piece; mortar, howitzer; — (fig.) a fat or corpulent person: — top-andāz, s.m. A…",cannons; Prepare; Taksim; Topkapi; headed
2242,حیوان,beast,3.81,Kaikki+ReadUrdu+word2word,beast; animal,"n. beast; animal | Platts: (an. inf. n. of حيي 'to live'), s.m. An animal, a beast, brute…",beast; unleash; Time; The; to
2243,دھرمی,Dharmist,3.81,Kaikki+ReadUrdu,Dharmist,Dharmist,
2244,شکاگو,Chicago,3.81,ReadUrdu+word2word,,"Chicago (a large city, the county seat of Cook County, in northeastern Illinois, United States, located on…",Michelle; Chicago; voted; this; morning
2245,صلیبی,Euro-American invader,3.81,Kaikki+ReadUrdu,"crusader; Christian; Western imperialist, Euro-American invader","Western imperialist, Euro-American invader; crusader; Christian",
2246,معدہ,stomach,3.81,Kaikki+ReadUrdu+word2word,stomach (internal organ),"n. stomach (internal organ) | Platts: (for A. معدة měʻdat, or maʻidat, v.n. fr. معد 'to draw or seize rapidly; to carry off'), s.m. The stomach;…",rejects; stomach; die; doesn; full
2247,چنیوٹ,Chiniot,3.81,Kaikki+ReadUrdu,"Chiniot (a city in Chiniot district, Punjab, Pakistan)","Chiniot (a city in Chiniot district, Punjab, Pakistan)",
2248,بور,bored,3.80,Kaikki+ReadUrdu+word2word,bored,"adj. bored | Platts: s.f. Chaff, husk; sawdust, &c. ( = būrā); rubbish, trash: — būr-kā laḍḍū, s.m. A sweetmeat (in the form of…",Getting; bored; Was; suddenly; he
2249,تال,rhythm,3.80,Kaikki+ReadUrdu+word2word,"palm tree; pond, puddle; rhythm, beat, tune","n. rhythm, beat, tune; palm tree; the palm of the hand | Platts: s.m. The palmyra-tree or fan-palm ( = tāṛ, q.v.); — clapping the hands together; slapping the hands on the…",rhythm; set; You; the
2250,تجسس,curiosity,3.80,Kaikki+ReadUrdu+word2word,"investigating, search, enquiry; curiosity, inquisitiveness, spying","n. curiosity, inquisitiveness, spying; investigating, search, enquiry | Platts: s.m. Searching carefully, examining, investigating, exploring, curiously prying (into), spying; search,…",curious; check; curiosity; unfortunate; lack
2251,جیکٹ,jacket,3.80,ReadUrdu+word2word,,jacket,jacket; gets; front; hope; his
2252,خنجر,dagger,3.80,Kaikki+ReadUrdu+word2word,"dagger, khanjar",dagger,Dagger; dagger; Give; Protect; holds
2253,مرچ,pepper,3.80,Kaikki+ReadUrdu+word2word,pepper (in both senses),"n. pepper (in both senses) | Platts: s.f. Pepper; black pepper; — a chilli, Capsicum frutescens: — mirćeṅ-sī lagnā or lag-jānā, 'To feel as if…",Parsley; peppers; cabbages; celery; and
2254,ٹھیکیدار,contractor,3.80,Kaikki+ReadUrdu+word2word,contractor,contractor,contractor; private; counter-cyber; tells; mine
2255,پرتگال,Portugal,3.80,Kaikki+ReadUrdu,Portugal (a country in Western Europe),Portugal (a country in Western Europe),
2256,پرچی,slip,3.80,Kaikki+ReadUrdu+word2word,"receipt; slip, label; letter, note","n. a piece of paper; slip, label; ballot paper, vote | Platts: s.m. Acquaintance. familiarity, familiar intercourse, intimacy: — pari-ćay rakhnā (-se), To have or maintain…",slip; d; sleeper; grids; dams
2257,ارجنٹائن,Argentina,3.79,Kaikki+ReadUrdu,Argentina (a country in South America),Argentina (a country in South America),
2258,جبرائیل,Gabriel,3.79,Kaikki+ReadUrdu+word2word,Gabriel (an archangel associated with carrying messages from God.),Gabriel (an archangel associated with carrying messages from God.),Gabriel; Sol; m; ?; '
2259,دھڑکن,heartbeat,3.79,Kaikki+ReadUrdu+word2word,heartbeat; pulse; beating,heartbeat; pulse; beating,Heartbeat; Especially; taken; tricky; proving
2260,قلات,Qalat,3.79,Kaikki+ReadUrdu,"Qalat (a city in Qalat district, Balochistan, Pakistan)","name: Qalat (a city in Qalat district, Balochistan, Pakistan) | n. alternative form of قلعہ",
2261,مستونگ,Pakistan,3.79,Kaikki+ReadUrdu,"a district in northwestern Balochistan, Pakistan","a district in northwestern Balochistan, Pakistan",
2262,گوا,Goa,3.79,Kaikki+ReadUrdu,Goa (a state in western India),"name: Goa (a state in western India) | Platts: s.m. corr. of gawāh, q.v.; — s.f. corr. of gawāhī, q.v",
2263,گپتا,Gupta,3.79,ReadUrdu+word2word,,"misspelling of गुप्त (gupt): a surname, Gupta",Gupta; relax; Rajan; janitor; nuts
2264,ہمالیہ,Himalayas,3.79,Kaikki+ReadUrdu,Himalayas (a mountain range across the entire Indian subcontinent),Himalayas (a mountain range across the entire Indian subcontinent),
2265,بنارس,Benares,3.78,Kaikki+ReadUrdu,"Benares (a city in Uttar Pradesh, India)","name: Benares (a city in Uttar Pradesh, India) | Platts: s.f. The holy city Benares",
2266,چھبیس,twenty-six,3.78,Kaikki+ReadUrdu+word2word,twenty-six,twenty-six,Hampshire; Twenty-six; Med; kid; A
2267,تبت,Tibet,3.77,Kaikki+ReadUrdu,"Tibet (an autonomous region of China); Tibet (a geographic region in Central Asia, the homeland of the Tibetan people)","Tibet (a geographic region in Central Asia, the homeland of the Tibetan people); Tibet (an autonomous region of China)",
2268,جادوگر,wizard,3.77,Kaikki+ReadUrdu+word2word,"magician, sorcerer, wizard, enchanter, conjurer","magician, sorcerer, wizard, enchanter, conjurer",50-pound; Wizards; Warlocks; brain; Council
2269,خانیوال,Khanewal,3.77,Kaikki+ReadUrdu,"Khanewal (a city in Khanewal district, Punjab, Pakistan)","Khanewal (a city in Khanewal district, Punjab, Pakistan)",
2270,روبوٹ,robot,3.77,ReadUrdu+word2word,,robot,robot; kind; People; said; always
2271,شکارپور,Shikarpur,3.77,Kaikki+ReadUrdu,"Shikarpur (a city in Shikarpur district, Sindh, Pakistan)","Shikarpur (a city in Shikarpur district, Sindh, Pakistan)",
2272,قراقرم,Karakoram,3.77,Kaikki+ReadUrdu,"Karakoram (a mountain range located in the regions of Gilgit-Baltistan, Pakistan and Ladakh, India)","Karakoram (a mountain range located in the regions of Gilgit-Baltistan, Pakistan and Ladakh, India)",
2273,مزیدار,delicious,3.77,Kaikki+ReadUrdu+word2word,"fun; pleasant; tasty, delicious (food or consumables)","fun; pleasant; tasty, delicious (food or consumables)",Delicious
2274,نارووال,Narowal,3.77,Kaikki+ReadUrdu,"Narowal (a city in Narowal district, Punjab, Pakistan)","Narowal (a city in Narowal district, Punjab, Pakistan)",
2275,پنیر,cheese,3.77,Kaikki+ReadUrdu+word2word,cheese; paneer,"n. paneer; cheese | Platts: s.m. Cheese: — panīr ćaṭānā (-ko), To flatter and please another to one's own advantage: — panīr-māyā,…",cheese; d; Fondue; even; us
2276,ژوب,Zhob,3.77,Kaikki+ReadUrdu,"Zhob (a city in Zhob district, Balochistan, Pakistan)","Zhob (a city in Zhob district, Balochistan, Pakistan)",
2277,کمبل,blanket,3.77,Kaikki+ReadUrdu+word2word,quilt; blanket,"n. blanket; quilt | Platts: s.m. A blanket ( = kammal); a garment of wool: — kambal-posh, adj. & s.m. Wearing a blanket; — a mendicant…",blanket; sheet; solid; bed; food
2278,ہیٹ,a hat,3.77,ReadUrdu+word2word,,a hat,foil; hat; A; tin; ?
2279,منحوس,damned,3.76,Kaikki+word2word,"ill-omened; inauspicious; damned, bloody","adj. ill-omened; unfortunate, unlucky; inauspicious | Platts: (pass. part. of نحس 'to be unlucky,' &c.), part. adj. Unfortunate, unlucky, ill-omened; unhappy, wretched; —…",Just; fucking; number; get; damn
2280,ننگا,naked,3.76,Kaikki+ReadUrdu+word2word,"bare; shameless; nude, naked","nude, naked; bare; shameless",Strip; naked; her; !
2281,پیتا,drink,3.76,ReadUrdu+word2word,,masculine habitual singular of पीना (pīnā) | also: masculine singular of پِینا (pīnā — to drink),drink; coffee; man; don; t
2282,کدھر,where,3.76,ReadUrdu+word2word,,"where, where to; whither; from where",Where; he; Whither; hurriedly; remains
2283,کھانسی,cough,3.76,ReadUrdu+word2word,,cough; coughing,COUGHS; [; ]
2284,استور,Astore,3.75,Kaikki+ReadUrdu,"Astore (a city in Astore district, Gilgit-Baltistan, Pakistan)","Astore (a city in Astore district, Gilgit-Baltistan, Pakistan)",
2285,پاکپتن,Pakpattan,3.75,Kaikki+ReadUrdu,"Pakpattan (a city in Pakpattan district, Punjab, Pakistan)","Pakpattan (a city in Pakpattan district, Punjab, Pakistan)",
2286,چھتری,umbrella,3.75,Kaikki+ReadUrdu+word2word,umbrella,umbrella,umbrella; carry; an; always; Yes
2287,بتائیے,Tell,3.74,ReadUrdu+word2word,,"infinitive of بَتانا (batānā — to tell, to inform) | also: infinitive of بِتانا (bitānā — to spend, pass, live out (said of time, life etc.))",Tell; sit; must; pray; High
2288,سوموار,Monday,3.74,ReadUrdu+word2word,"synonym of پِیر (pīr, “Monday”)",Monday,Monday; 6.30; needed; pick; fast
2289,ویتنام,Vietnam,3.74,Kaikki+ReadUrdu,Vietnam (a country in Southeast Asia),Vietnam (a country in Southeast Asia),
2290,کنواری,virgin,3.74,Kaikki+word2word,maiden; virgin; spinster,maiden; spinster; unmarried girl,virgin; virgins; lives; such; real
2291,مردار,dead,3.73,Kaikki+ReadUrdu+word2word,dead; ugly; dirty,"adj. dead; impure; unclean | n. carrion; corpse; carcass | Platts: s.m. A dead body, a corpse; a carcass; — carrion; a piece of carrion; — adj. Dead; impure, unclean, polluted;…",Dead; Juarez; Day; has; celebration
2292,ورزش,exercise,3.73,ReadUrdu+word2word,habit; sport; custom,"n. exercise; sport; custom | Platts: s.f. Custom, habit; exercise; athletic exercise; use; labour, exertion; study; — gain; — abstinence…",exercise; finish; gone; training; Ready
2293,بدین,Badin,3.72,Kaikki+ReadUrdu,"Badin (a city in Badin district, Sindh, Pakistan)","name: Badin (a city in Badin district, Sindh, Pakistan) | Platts: ( = ba+īṅ), adv. To, for, or in this",
2294,بھولا,naive,3.72,Kaikki+ReadUrdu+word2word,"innocent, naive","innocent, naive",naive; me; How; finally; changed
2295,توڑنا,break,3.72,ReadUrdu+word2word,"to break, snap; to dissolve (assembly); to break (a vow, promise)","to break, snap; to destroy, crush; to break (a promise or vow) | also: infinitive direct of تورْنا (tornā — to break, snap)",large; leaving; boat; break; has
2296,جھارکھنڈ,Jharkhand,3.72,Kaikki+ReadUrdu,Jharkhand (a state in eastern India),Jharkhand (a state in eastern India),
2297,پشین,Pishin,3.72,Kaikki+ReadUrdu,"Pishin (a city in Pishin district, Balochistan, Pakistan)","Pishin (a city in Pishin district, Balochistan, Pakistan)",
2298,چاقو,knife,3.72,Kaikki+ReadUrdu+word2word,knife,knife,knife; foot; rather; Nice; cut
2299,چوکیدار,watchman,3.72,Kaikki+ReadUrdu+word2word,"watchman, chaukidar; guard, security guard","watchman, chaukidar; guard, security guard",watchman; The; s; '; hacker
2300,بھیس,disguise,3.71,Kaikki+word2word,garb; sect; group; disguise; guise,"appearance; likeness, resemblance; air, manner, dress",disguise; myself; had; I; to
2301,ریشمی,silky,3.71,Kaikki+ReadUrdu+word2word,silky; made of silk; silken,silky; made of silk; silken,silky; What; off; use; -
2302,کوڑا,trash,3.71,ReadUrdu+word2word,,"trash, garbage, rubbish; refuse, debris",(; ); whip; trash; ANGRY
2303,بھاپ,steam,3.70,Kaikki+ReadUrdu+word2word,"vapour, gas; steam, water vapour; hot breath; exhalation","hot breath; exhalation; steam, water vapour; vapour, gas",evaporate; Awh; steam; eventually; So
2304,سناتا,tell,3.70,ReadUrdu+word2word,,masculine singular of سُنانا (sunānā — to tell; to cause to listen),Let; little; tell; me; story
2305,لبنانی,Lebanese,3.70,Kaikki+ReadUrdu,Lebanese,adj. Lebanese | n. Lebanese (person),
2306,پلیز,please,3.70,ReadUrdu+word2word,,please,Please; please; Call; baby; son
2307,پڑوس,neighborhood,3.70,ReadUrdu+word2word,,"neighborhood, locality",neighborhood; donation; Guess; handy; expertise
2308,گنی,Guinea,3.70,Kaikki+ReadUrdu,Guinea (a country in Africa); guinea (gold coin worth twenty-one shillings),"n. guinea (gold coin worth twenty-one shillings) | name: Guinea (a country in Africa) | Platts: s.f. 'Gunny,' a strong coarse kind of sacking made from the fibres of Corchorus olitorius, and of C.…",
2309,الجزائر,Algeria,3.69,Kaikki+ReadUrdu,Algeria (a country in North Africa),Algeria (a country in North Africa),
2310,ربڑ,rubber,3.69,Kaikki+ReadUrdu+word2word,"rubber, eraser","rubber, eraser",rubber; stamp; big-ass; dude; they
2311,چابی,key,3.69,Kaikki+ReadUrdu+word2word,key (object for opening and closing a lock),key,key; still; lock; She; away
2312,بکواس,nonsense,3.68,Kaikki+ReadUrdu+word2word,"rubbish, nonsense; talkativeness, garrulity, chatter, blathering","n. talkativeness, garrulity, chatter, blathering; rubbish, nonsense | Platts: s.f. Talkativeness, garrulity; nonsensical or foolish talk (syn. bak-bak; harza-goʼī); — s.m. Idle talker,…",Shut; Nonsense; idiot; shit; bullshit
2313,رومال,handkerchief,3.68,Kaikki+ReadUrdu+word2word,gaddi; napkin; handkerchief,handkerchief; napkin; gaddi,handkerchief; rag; doll; everyone; knows
2314,کھولنا,to open,3.68,Kaikki+ReadUrdu+word2word,to open,to open,open; Hey; guys; Let; for
2315,کہنی,elbow,3.68,ReadUrdu+word2word,elbow,"n. elbow | Platts: s.f. A pit or hole in which rice in the husks (or other grain) is kept (syn. khattā, q.v.). | also: infinitive feminine of کَہْنا (kahnā — to say)",elbow; huge; head; Wow; that
2316,احمقانہ,stupid,3.67,Kaikki+ReadUrdu+word2word,"moronic, stupid","adj. moronic, stupid | Platts: adv. Foolishly, stupidly; (Fig.) The money which an ʻāmil is obliged to pay to make good the deficiency of…",foolish; stupid; taking; did; Ask
2317,استفسار,query,3.67,Kaikki+word2word,"question, query, inquiry","s.m. Seeking information (of); inquiry, question, interrogation; investigation, search; reference: — istifsār…",query; Uh; name
2318,تاجکستان,Tajikistan,3.67,Kaikki+ReadUrdu,Tajikistan (a country in Central Asia),Tajikistan (a country in Central Asia),
2319,تعدد,frequency,3.67,Kaikki+ReadUrdu+word2word,"a numerous number; (the state of being more than one); frequency (in all senses, like time, statistics and physics)","n. a numerous number; (the state of being more than one); frequency (in all senses, like time, statistics and physics) | Platts: s.m. Exceeding in number; plurality; numbering; number; multiplying",blocks; UHF; frequencies; It
2320,سینگ,horn,3.67,Kaikki+ReadUrdu+word2word,horn,"n. horn | Platts: s.m. A horn: — sīṅg samānā, 'To find room for (its) horns,' to find a resting-place or refuge: — sīṅg…",HORNS; HONKING; RUMBLING; [; ]
2321,فرات,Euphrates,3.67,Kaikki+ReadUrdu+word2word,"Euphrates (a river in West Asia, 2780 kilometers in length, flowing southwest from Turkey, then southeast, and uniting with the Tigris before entering the Persian Gulf)","Euphrates (a river in West Asia, 2780 kilometers in length, flowing southwest from Turkey, then southeast,…",stretches; Euphrates; Nile; one
2322,منتر,spell,3.67,Kaikki+ReadUrdu+word2word,"abracadabra; incantation; charm, spell","n. charm, spell; incantation; abracadabra | Platts: s.m. That part of each Veda which comprizes the hymns (as distinguished from the Brāhmaṇas, or theological…",spell; on; No; no; laid
2323,ٹیکسلا,Taxila,3.67,Kaikki+ReadUrdu,"Taxila (a city in Rawalpindi district, Punjab, Pakistan)","Taxila (a city in Rawalpindi district, Punjab, Pakistan)",
2324,چاکلیٹ,chocolate,3.67,Kaikki+ReadUrdu+word2word,chocolate,chocolate,chocolate; surprise; wasn; For; Take
2325,ازبکستان,Uzbekistan,3.66,Kaikki+ReadUrdu,Uzbekistan (a country in Central Asia),Uzbekistan (a country in Central Asia),
2326,بدمعاش,bully,3.66,Kaikki+ReadUrdu+word2word,"thug, bully","thug, bully",bully; big; acted; combatant; rogue
2327,بھولنا,to forget,3.66,Kaikki+ReadUrdu+word2word,to forget; to neglect,to forget; to neglect,forget; Do; exit; Don; vehicle
2328,تھکا,tired,3.66,Kaikki+ReadUrdu+word2word,tired; weary; forworn,tired; exhausted; weary,tired; cesspool; faint; ones; walk
2329,خرگوش,rabbit,3.66,Kaikki+ReadUrdu+word2word,"rabbit, hare","rabbit, hare",rabbit; Right; Rabbit; Late; White
2330,مالدیپ,Maldives,3.66,Kaikki+ReadUrdu,"Maldives (an island country in the Indian Ocean, South Asia; capital: Malé)","Maldives (an island country in the Indian Ocean, South Asia; capital: Malé)",
2331,سلمی,Salma,3.65,Kaikki+word2word,"a female given name, Salma, from Arabic",,Salma; even; afraid; so; says
2332,قسطنطنیہ,Constantinople,3.65,Kaikki+ReadUrdu,"Constantinople (the former name, from 330–1930 C.E., of Istanbul, the largest city in Turkey; the former capital of the Ottoman Empire and of the Byzantine Empire before that)","Constantinople (the former name, from 330–1930 C.E., of Istanbul, the largest city in Turkey; the former…",
2333,کردستان,Kurdistan,3.65,Kaikki+ReadUrdu,"Kurdistan (a province in northwestern Iran, lying within the aforementioned Kurdish-majority region); Kurdistan (an autonomous region in northern and northeastern Iraq, lying within the aforementioned Kurdish-majority region); Kurdistan (a cultural region in West Asia inhabited mostly by the Kurds, encompassing parts of Turkey, Iraq, Iran and Syria)","Kurdistan (a cultural region in West Asia inhabited mostly by the Kurds, encompassing parts of Turkey, Iraq,…; Kurdistan (an autonomous region in northern and northeastern Iraq, lying within the aforementioned…; Kurdistan (a province in northwestern Iran, lying within the aforementioned Kurdish-majority region)",
2334,گودام,warehouse,3.65,Kaikki+ReadUrdu+word2word,"warehouse, storeroom, storage, cellar","warehouse, storeroom, storage, cellar",warehouse; tracked; distribute; near; prisoners
2335,یہودیت,Judaism,3.65,Kaikki+ReadUrdu+word2word,Judaism; Book of Judith,Judaism; Judith - Wise Woman of Bethulia and the protagonist of the Biblical book of Judith; Book of Judith,embarrassment; Jewishness; Torah; Judaism
2336,آذربائیجان,Azerbaijan,3.64,Kaikki+ReadUrdu+word2word,"Azerbaijan (a country in the South Caucasus in Asia and Europe); Azerbaijan (a region in northwestern Iran, where ancient Atropatene was located, encompassing the modern provinces of Ardabil, East Azerbaijan and West Azerbaijan)","Azerbaijan (a country in the South Caucasus in Asia and Europe); Azerbaijan (a region in northwestern Iran, where ancient Atropatene was located, encompassing the modern…",CAUCASUS; AZERBAIJAN; MOUNTAINS
2337,دوش,blame,3.64,Kaikki+ReadUrdu+word2word,"accusation; blame, fault","n. blame, fault; accusation | Platts: adv. Yesterday evening, last night",blame; BLAME; T; YOU; KNEW
2338,سیتا,Sita,3.64,Kaikki+ReadUrdu,Sita,"name: Sita; a female given name, Sita, from Sanskrit, of Hindu usage | Platts: s.f. The track of a ploughshare, a furrow; husbandry; spirituous liquor; — name of the daughter of king Janak…",
2339,فادر,Christian priest,3.64,Kaikki+ReadUrdu,a missionary; Jesuit; clergyman; Christian priest,clergyman; Christian priest; a missionary; Jesuit,
2340,ڈسکہ,Daska,3.64,Kaikki+ReadUrdu,"Daska (a city in Sialkot district, Punjab, Pakistan)","Daska (a city in Sialkot district, Punjab, Pakistan)",
2341,کاشغر,Kashghar,3.64,Kaikki+ReadUrdu,Kashghar (a city),Kashghar (a city),
2342,کھلونا,toy,3.64,Kaikki+ReadUrdu+word2word,toy,toy,playhouse; Sounds; toy; like; should
2343,گڑیا,a doll,3.64,Kaikki+ReadUrdu+word2word,a doll; a female puppet,a doll; a female puppet,rag; doll; threw; Man; him
2344,سمجھوتا,agreement,3.63,ReadUrdu+word2word,,"compromise, agreement, deal | also: form of سَمجَھوتَہ (samjhauta — compromise, agreement, deal)",Non; negotiable; agreed; assure; upon
2345,صندوق,box,3.63,Kaikki+ReadUrdu+word2word,"box, trunk, coffer, chest, casket","n. box, trunk, coffer, chest, casket | Platts: s.m. & f. A box, trunk, chest, coffer, case; a coffin",box; chest; Saturday; In; lid
2346,ڈچ,Dutch,3.63,Kaikki+ReadUrdu,Dutch (language),Dutch (language),
2347,اکتیس,thirty-one,3.62,Kaikki+word2word,thirty-one,num. thirty-one | Platts: adj. Thirty-one,Thirty-one
2348,ریچھ,bear,3.62,Kaikki+ReadUrdu+word2word,bear,bear,bear; submit; tables; scout; -and
2349,عجمی,Ajami,3.62,Kaikki+ReadUrdu,Ajami,"adj. Ajami | Platts: (rel. n. fr. ʻajam), adj. Foreign; Persian; barbarian",
2350,ہیلو,hello,3.62,ReadUrdu+word2word,,hello,Hello; Hi; hello; HELLO; HI
2351,بیلجیم,Belgium,3.61,Kaikki+ReadUrdu+word2word,"Belgium (a country in Western Europe that has borders with the Netherlands, Germany, Luxembourg and France)","Belgium (a country in Western Europe that has borders with the Netherlands, Germany, Luxembourg and France)",BELGIUM; NOVEMBER; 1918
2352,رسید,receipt,3.61,Kaikki+ReadUrdu+word2word,"bill, invoice; clue, address, knowledge; receipt (ie. confirmation)","bill, invoice; receipt (ie. confirmation); clue, address, knowledge",receipt; deposit; Heimlich; tries; goldfish
2353,ریگستان,desert,3.61,Kaikki+ReadUrdu+word2word,desert,n. desert | Platts: s.m. See s.v. reg,desert; needs; happened; The; what
2354,لدھیانہ,Ludhiana,3.61,Kaikki+ReadUrdu,"Ludhiana (a district of Punjab, India); Ludhiana (a city in Ludhiana district, Punjab, India)","Ludhiana (a city in Ludhiana district, Punjab, India); Ludhiana (a district of Punjab, India)",
2355,چنئی,Chennai,3.61,Kaikki+ReadUrdu,"Chennai (the capital and largest city of Tamil Nadu, India); Chennai (a district of Tamil Nadu, India, containing most of metro Chennai)","Chennai (the capital and largest city of Tamil Nadu, India); Chennai (a district of Tamil Nadu, India, containing most of metro Chennai)",
2356,کمالیہ,Kamalia,3.61,Kaikki+ReadUrdu,"Kamalia (a city in Toba Tek Singh district, Punjab, Pakistan)","Kamalia (a city in Toba Tek Singh district, Punjab, Pakistan)",
2357,بیمہ,insurance,3.60,ReadUrdu+word2word,,insurance; insurance premium,insurance; money; my; about; What
2358,سربیا,Serbia,3.60,Kaikki+ReadUrdu,Serbia (a country on the Balkan Peninsula in Southeastern Europe),Serbia (a country on the Balkan Peninsula in Southeast Europe),
2359,طرابلس,Tripoli,3.60,Kaikki+ReadUrdu,Tripoli (a city in Lebanon); Tripoli (the capital city of Libya),Tripoli (a city in Lebanon); Tripoli (the capital city of Libya),
2360,لورالائی,Loralai,3.60,Kaikki+ReadUrdu,"Loralai (a city in Loralai district, Balochistan, Pakistan)","Loralai (a city in Loralai district, Balochistan, Pakistan)",
2361,چوم,kiss,3.60,Kaikki+ReadUrdu+word2word,kiss,kiss | also: form of چُومْنَا (cūmnā — to kiss),kiss; did; And; him; back
2362,کھولتے,open,3.60,ReadUrdu+word2word,,plural masculine of کھولْنا (kholnā — to open),open; don; Uh; t
2363,بتیس,thirty-two,3.59,Kaikki+word2word,thirty-two,"num. thirty-two | Platts: adj. Thirty-two: — battīs a hran, s.m. The thirty-two jewels worn by women: — battīs dāṅt kī bhākā or bhakyā,…",Thirty-two; only; sir; came; down
2364,جارجیا,Georgia,3.59,Kaikki+ReadUrdu,"Georgia (a state of the United States); Georgia (a transcontinental country in the Caucasus, spanning both Europe and Asia; capital: Tbilisi)","Georgia (a transcontinental country in the Caucasus, spanning both Europe and Asia; capital: Tbilisi); Georgia (a state of the United States)",
2365,راجوری,Rajouri,3.59,Kaikki+ReadUrdu,"Rajouri, Rajauri (a city, a district of Jammu and Kashmir, India)","Rajouri, Rajauri (a city, a district of Jammu and Kashmir, India)",
2366,سنیے,listen,3.59,ReadUrdu+word2word,,"form of سُنْنا (sunnā — to listen, to hear)",Listen; saying; Oh; ladies; what
2367,لامتناہی,endless,3.59,Kaikki+ReadUrdu+word2word,"immense; uncountable; infinite, endless","infinite, endless; uncountable; immense",endless; submissions; does; ground; bag
2368,پیاسا,thirsty,3.59,Kaikki+ReadUrdu+word2word,thirsty,"adj. thirsty | n. thirsty person | Platts: adj. (f. -ī), Thirsty, athirst, dry; thirsting (for, -kā), desiring exceedingly, longing (for): — piyāsā…",thirsty; didn; ghosts; got; know
