rank,front,meaning,status,wordfreq_zipf,kaikki_entry,kaikki_semantic_support,kaikki_overlap_terms,readurdu_entry,readurdu_semantic_support,calima_exact_analyses,flags,readurdu_semantic_agreement,kaikki_semantic_agreement_recheck,word2word_entry,word2word_translations,word2word_semantic_agreement,word2word_overlap_terms,semantic_source_count,combined_status
2612,خواندگی,"(abst. s. fr. next), s.f. Reading, recital; repetition (as of old lessons, &c.)",explicit_review_required,3.790,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2613,کہیلنا,"v.n. To play, sport, gambol, frisk, frolic; to amuse or divert oneself; — to play at; to gamble; to play a…",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2614,نما,"(inf. n. of نَمَی 'to grow, increase,' &c.), s.f. Growing; increasing; rising; growth; increase; rise",verified,4.710,False,False,,True,True,,,True,False,True,-Like; type; stuff; MMA; fighting,False,,1,verified
2615,چوبیس,num. twenty-four | Platts: adj. Twenty-four,verified_strong,4.350,True,True,"four,twenty",True,True,,,True,True,True,2.6; LAST; TWENTY-FOUR; HOURS; 2.0,True,four|twenty,3,verified_strong
2616,برتن,"n. crockery, dinnerware, tableware; any vessel used for eating | Platts: s.m. Vesse domestic utensil, dish, plate, basin, &c.: — bartan-bhāṅḍe s.m. Vessels, utensils, &c",verified_strong,4.380,True,True,"any,crockery,dinnerware,eat,eating,tableware,used,vessel",True,True,,,True,True,True,pot; coffee; stinging; Into; Is,False,,2,verified_strong
2617,چلتی,"s.f. Activity, briskness (of business, trade, &c.); access, reach; sphere of action, power, authority,…",explicit_review_required,4.470,False,False,,True,True,,,True,False,True,MOVING; SHE; S; contradict; Anything,True,s,2,verified_strong
2618,مکان,"n. house; space | Platts: (n. of place fr. کان (for کون) 'to be, exist; remain,' &c.), s.m. A place; station; situation; a habitation,…",verified_strong,4.680,True,True,"house,space",True,True,,,True,True,True,Basically; agree; with; we; you,False,,2,verified_strong
2619,اکرام,"s.m. pl. (of کرم karam), Favours, kindnesses, obligations; honour, respect",explicit_review_required,4.140,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2620,رحم,"mercy, compassion",explicit_review_required,4.810,False,False,,True,True,,,True,False,True,mercy; pity; high; Misery; predecessors,True,mercy,2,verified_strong
2621,سینے,"inflection of سِینَہ (sīna): | also: plural direct of سِینَہ (sīna — chest, breast)",verified_strong,4.560,True,True,"direct,plural",True,True,,,True,True,True,chest; pathetic; excuse; rip; nations,True,chest,3,verified_strong
2622,تحقیقی,"adj. Sure, certain, confirmatory",explicit_review_required,4.480,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2623,بدترین,worst,explicit_review_required,4.600,False,False,,True,True,,,True,False,True,worst; essence; rebellious; defiant; uncontrollable,True,worst,2,verified_strong
2624,وقفہ,"n. space, gap; interval, pause, intermission; semicolon ؛ | Platts: (for A. وقفة waqfat, nom. vicis fr. waqf, q.v.), s.m. A stopping; retarding; choking; — a stop, pause; a…",verified_strong,4.090,True,True,"gap,intermission,interval,pause,semicolon,space",True,True,,,True,True,True,spacing; !; Keep; your,False,,2,verified_strong
2625,دیو,"n. demon; devil; giant | Platts: (Braj); 1˚ = diyā, p.p. of denā; — 2˚ = daiyā; — दियौ diyau, दियो diyo (Braj) = diyā (fr. denā)",explicit_review_required,4.360,True,False,,True,True,,,True,False,True,giant; feed; backyard; draws; breast,True,giant,2,verified_strong
2626,ٹاس,coin flip to determine which team bats first,explicit_review_required,3.970,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2627,تبلیغ,Islamic process of dawah,explicit_review_required,4.690,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2628,سبہی,"adj. & adv. Apprehensive, fearful, timid; — with fear, timidly",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2629,کشیدگی,"n. tension, stress; displeasure | Platts: (abst. s. fr. kashīda), s.f. Tension; displeasure; misunderstanding; superciliousness",verified_strong,4.300,True,True,"displeasure,stres,stress,tension",True,True,,,True,True,True,stress; fractures; these; get; little,True,stres|stress,3,verified_strong
2630,پہنچتے,"form of پَہُن٘چنا (pahũcnā — to arrive, to reach) | also: plural masculine of پَہُن٘چنا (pahũcnā — to arrive, to reach)",explicit_review_required,4.050,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2631,چلنا,"v. to go; to walk; to move | Platts: v.n. To move, stir; to go, proceed; to depart; to walk, travel; to flow, run (as a stream, a pen, &c.); to be…",verified_strong,4.350,True,True,"go,move,walk",True,True,,,True,True,True,walk; strut; running; Start; slay,True,walk,3,verified_strong
2632,گلاب,rosewater; rose,verified_strong,4.270,True,True,rose,True,True,,,True,True,True,rose; leagues; mossy; knoll; thickets,True,rose,3,verified_strong
2633,اموات,"s.f. pl. (of maut, q.v.), Deaths; — s.m. pl. (of maiyit), The dead",explicit_review_required,4.370,False,False,,True,True,,,True,False,True,deaths; hope; Then; shall; see,True,death|deaths,2,verified_strong
2634,آزمائش,"test, trial; examination; experiment",verified_strong,4.380,True,True,"examination,experiment,test,trial",True,True,,,True,True,True,test; everyone; told; Absolutely; trial,True,test|trial,3,verified_strong
2635,جملہ,sentence; total,verified_strong,4.520,True,True,sentence,True,True,,,True,True,False,,False,,2,verified_strong
2636,درانی,s.m. Name of a tribe of Paṭhāns or Afgāns inhabiting the country about Kandahār (they are said to have got…,explicit_review_required,4.420,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2637,عصر,"s.m. Time, a space or period of time, an age; — afternoon; — the afternoon prayer (between 4.30 and sunset =…",explicit_review_required,4.570,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2638,بچیوں,"plural oblique of بَچّی (baccī — feminine of بَچَّہ (bacca); girl, female child)",explicit_review_required,4.140,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2639,حرام,"adj. forbidden; unlawful; haram | Platts: (inf. n. of حرم 'to be prohibited,' &c.), adj. Forbidden, prohibited, unlawful, wrong; excluded; sacred,…",verified_strong,4.990,True,True,"forbidden,haram,unlawful",True,True,,,True,True,True,forbidden; Action; returned; yet; As,True,forbidden,3,verified_strong
2640,ذہین,intelligent,explicit_review_required,4.150,True,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2641,عمارتیں,plural direct of عِمارَت ('imārat — building),explicit_review_required,4.070,False,False,,True,True,,,True,False,True,this; cluster; buildings; down; PMA,True,building,2,verified_strong
2642,عظمی,"adj. f. (of aʻz̤am, q.v.), Greatest, supreme, the very greatest",explicit_review_required,4.760,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2643,گوہر,s.m. A broad pathway for cattle,explicit_review_required,4.280,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2644,لگان,2001 film directed by Ashutosh Gowariker,explicit_review_required,3.080,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2645,خلیفہ,"n. caliph; successor; the most gifted wrestler (after the teacher) | Platts: (for A. خليفة ḵẖalīfat; v.n. fr. خلف 'to succeed'), s.m. A successor, a sovereign (particularly applied to…",verified_strong,4.820,True,True,"caliph,successor",True,True,,,True,True,False,,False,,2,verified_strong
2646,شبہ,"(prob. fr. shab, q.v.), s.m. Jet; black or dark coral; agate; a bead",explicit_review_required,4.260,False,False,,True,True,,,True,False,True,mock; flaws; bio; interactions; AMRIID,False,,1,explicit_review_required
2647,طیاروں,oblique plural of طَیَّارہ | also: plural oblique of طَیَّارَہ (tayyāra — airplane; airship; plane (aircraft of any kind)),explicit_review_required,4.250,True,False,,True,True,,,True,False,True,planes; from; jets; trains; dive,True,plane,2,verified_strong
2648,فائز,"(act. part. of فوز 'to attain,' &c.), part. adj. Attaining, acquiring, obtaining; overtaking; reaching",explicit_review_required,4.820,False,False,,True,True,,,True,False,True,rising; sometimes; top; hard; man,False,,1,explicit_review_required
2649,منتظر,"waiting, expectant",explicit_review_required,4.480,False,False,,True,True,,,True,False,True,Waiting; step; Barcelona; approach; Got,True,wait|waiting,2,verified_strong
2650,بدن,"n. body | Platts: s.m. Mouth; face, countenance",verified_strong,4.640,True,True,body,True,True,,,True,True,True,body; suicide; removed; from; We,True,body,3,verified_strong
2651,تناظر,state; balance of object,explicit_review_required,4.270,False,False,,True,True,,,True,False,True,incredible; context; putting; having; trouble,False,,1,explicit_review_required
2652,جشن,"celebration, festivity",verified_strong,4.630,True,True,celebration,True,True,,,True,True,True,Rejoice; celebration; celebrating; tradition; however,True,celebration,3,verified_strong
2653,ڈور,"string, thread; support, attachment",explicit_review_required,4.060,False,False,,True,True,,,True,False,True,strings; pulls; wondering; together; backdoor,True,string,2,verified_strong
2654,بہرا,"adj. deaf | n. deaf person | Platts: adj. Deaf; hard of hearing; heedless, inattentive",verified_strong,3.060,True,True,deaf,True,True,,,True,True,False,,False,,2,verified_strong
2655,تنظیمیں,plural direct of تَنْظِیم (tanzīm — organization),explicit_review_required,4.310,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2656,جوڑ,"joint, connect | also: form of جوڑْنا (joṛnā — to join, connect, link, unite, attach)",verified_strong,4.630,True,True,"connect,joint",True,True,,,True,True,False,,False,,2,verified_strong
2657,حاضرین,"(obl. Ar. pl. of ḥāẓir), s.m. pl. The persons present, the company, assembly, audience: — ḥāẓirīn-ě-jalsa,…",explicit_review_required,3.910,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2658,قواعد,"n. plural of قَاعِدَہ (qā'ida); grammar | Platts: s.m. pl. (of qāʻida, q.v.), Rules, canons; regulations; bases, principles; rules (of procedure, as… | also: plural formal of قاعِدَہ (qā‘ida — abecedarium, primer)",verified_strong,4.390,True,True,grammar,True,True,,,True,True,True,rules; -It; regulations; probably; cares,True,regulation|regulations|rul|rule|rules,3,verified_strong
2659,قبرستان,cemetery; graveyard,verified_strong,4.510,True,True,"cemetery,graveyard",True,True,,,True,True,False,,False,,2,verified_strong
2660,نظامت,"n. department, management | Platts: (for A. نظامة, fr. niz̤ām, q.v.), s.f. Arrangement, regulation, government, administration of justice…",verified_strong,3.930,True,True,"department,management",True,True,,,True,True,False,,False,,2,verified_strong
2661,بہادر,brave,verified_strong,4.890,True,True,brave,True,True,,,True,True,True,brave; HEROIC; Brave; bravest; PLAYS,True,brave,3,verified_strong
2662,دہرن,"s.m. Holding, seizing; having, possessing, keeping; bearing, supporting; placing; fastening, &c. (see…",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2663,قبر,grave,verified_strong,4.750,True,True,grave,True,True,,,True,True,True,grave; then; Mother; willow; branch,True,grave,3,verified_strong
2664,ہستی,"n. existence, being; personality, entity | Platts: s.f. Being, existence; entity; world; life; — wealth, riches; — worth, merit",verified_strong,4.520,True,True,"being,entity,existence,personality",True,True,,,True,True,True,A; saint; .,False,,2,verified_strong
2665,بلندی,"height, elevation",explicit_review_required,4.480,False,False,,True,True,,,True,False,True,"badge; blue; 30,000; react; grab",False,,1,explicit_review_required
2666,رخصت,"departure, leave, farewell",verified_strong,4.380,True,True,"departure,leave",True,True,,,True,True,True,furlough; handle; Show; sign; basic,False,,2,verified_strong
2667,نسبتا,"comparatively, relatively",verified_strong,4.230,True,True,"comparatively,relatively",True,True,,,True,True,False,,False,,2,verified_strong
2668,جلسے,"inflection of جَلْسہ: | also: plural direct of جَلْسَہ (jalsa — event, convention)",verified_strong,4.650,True,True,"direct,plural",True,True,,,True,True,True,prom; At; ?,False,,2,verified_strong
2669,دانت,"n. tooth; tusk | Platts: s.m. Tooth; tusk (of an elephant, or a boar): — dāṅt uṅglī kāṭnā, To bite the fore-finger in astonishment, or…",verified_strong,4.240,True,True,"tooth,tusk",True,True,,,True,True,True,teeth; Watch; bared; Once; scared,False,,2,verified_strong
2670,زرداری,"Zardari (Asif Ali Zardari, Pakistani president)",explicit_review_required,5.120,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2671,فرمائی,"feminine singular of فَرْمانا (farmānā — to bequest, request; to utter, say graciously) | also: plural feminine of فَرْمانا (farmānā — to bequest, request; to utter, say graciously)",explicit_review_required,4.680,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2672,قربان,"n. corban; sacrifice, giving up; sacrificial offering | Platts: (inf. n. of قرب 'to approach'), s.m. lit. 'That whereby one draws nigh to God'; a sacrifice, victim,…",verified_strong,4.630,True,True,"corban,giv,giving,offer,offering,sacrifice,sacrificial,up",True,True,,,True,True,True,sacrifice; only; preserve; order; best,True,sacrifice,3,verified_strong
2673,نفسیات,study of mental functions and behaviours,explicit_review_required,4.350,False,False,,True,True,,,True,False,True,psychologist; not; m; a; I,False,,1,explicit_review_required
2674,ہیر,"n. diamond; essence, elemental part, pith, gist; vigour, energy | name: Heer, the female tragic lover from a classical Punjabi romantic legend; a tragic lover | Platts: s.m. Essence, elemental part, pith; — energy, vigour (syn. sār; gūdā); — manure; — fibre (of certain kinds of…",verified_strong,4.120,True,True,"diamond,energy,lover,tragic,vigour",True,True,,,True,True,True,Herr; accustomed; ignored; being; sorry,False,,2,verified_strong
2675,اشد,"adj. compar. & superl. (of شديد shadīd), More vehement; most vehement; very violent or severe; severe,…",explicit_review_required,3.990,True,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2676,جیب,"s.f. The tongue ( = jībh, q.v.): — jīb-ćhilnī, s.f. A tongue-scraper",explicit_review_required,4.430,True,False,,True,True,,,True,False,True,pocket; Hey; Get; afford; broad,False,,1,explicit_review_required
2677,نوے,ninety,verified_strong,4.230,True,True,ninety,True,True,,,True,True,True,Ninety; NINETY; ABOUT; JUST; MINUTES,True,ninety,3,verified_strong
2678,سرپرستی,"patronage, protection, mentorship, guardianship",explicit_review_required,4.360,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2679,وعدے,"inflection of وَعْدَہ (va'da, “promise; vow; pledge”): | also: plural direct of وَعْدَہ (va'da — promise)",verified_strong,4.550,True,True,"direct,plural",True,True,,,True,True,True,promises; Promises; self-correct; worth; promise,True,promise,3,verified_strong
2680,داغ,"n. a stain, spot | Platts: s.m. A mark burnt in, a brand, cautery; mark, spot, speck; stain; stigma; blemish; iron-mould; freckle; pock;…",verified_strong,4.510,True,True,"spot,stain",True,True,,,True,True,True,singed; commended; Father; threw; Like,False,,2,verified_strong
2681,دوم,"adj. second | Platts: adj. Second; inferior, second sort",verified_strong,4.380,True,True,second,True,True,,,True,True,False,,False,,2,verified_strong
2682,سبزیاں,direct plural of سَبْزی (sabzī) | also: plural direct of سَبْزِی (sabzī — vegetable),explicit_review_required,3.950,True,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2683,مومن,"n. devout Muslim, true believer | name: a male given name from Arabic | Platts: (prop. muʼmin, act. part. of آمن 'to render secure or safe (from); — to believe, or believe in,' iv of أمن…",verified_strong,4.830,True,True,"arabic,believer,devout,given,male,muslim,name,true",True,True,,,True,True,True,believer; think; m; a; I,True,believer,3,verified_strong
2684,آخرت,"n. akhirah, afterlife; hereafter | Platts: s.f. The other or next world, the world to come, the future state (contr. fr. dāruʼl-āḵẖirat or…",verified_strong,4.800,True,True,"afterlife,akhirah,hereafter",True,True,,,True,True,False,,False,,2,verified_strong
2685,معاون,"(act. part. of عاون; see mǒʻāwanat), part. adj. & s.m. Aiding, assisting; auxiliary; — aider, helper,…",explicit_review_required,4.570,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2686,ہلکے,"plural masculine of ہَلْکا (halkā — light, weightless) | also: masculine singular of ہَلْکا (halkā — light, weightless)",explicit_review_required,4.040,False,False,,True,True,,,True,False,True,caught; fire; small; rest; arms,False,,1,explicit_review_required
2687,چوتہی,"s.f. The fourth day; a Mohammadan ceremony observed on the fourth day after sāćak, or the day following a…",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2688,زکریا,"Zakariya, Zechariah, Zacharias; a male given name from Arabic",verified_strong,4.090,True,True,"arabic,given,male,name,zacharia,zacharias,zakariya,zechariah",True,True,,,True,True,False,,False,,2,verified_strong
2689,منصفانہ,"adj. Equitably, justly, fairly, candidly",explicit_review_required,4.250,False,False,,True,True,,,True,False,True,fair; unfair; seems; Absolutely; trial,False,,1,explicit_review_required
2690,ہجرت,"(for A. هجرة, v.n. fr. هجر; see hajr), s.f. Separation (of lovers or friends); departure (from one's country…",explicit_review_required,4.670,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2691,اجرت,"fee, remuneration, rent, tariff, wage, salary",verified_strong,4.120,True,True,"fee,remuneration,rent,salary,tariff,wage",True,True,,,True,True,False,,False,,2,verified_strong
2692,روانگی,"n. departure, leaving, going, passing, despatch; travelling, setting out | Platts: (abst. s. fr. next), s.f. Running, flowing, flux; going, passing; travelling, setting out, departure;…",verified_strong,4.070,True,True,"departure,despatch,going,leav,leaving,out,pass,passing,sett,setting",True,True,,,True,True,False,,False,,2,verified_strong
2693,روزے,plural direct of روزَہ (roza — fast (abstention from food)) | also: oblique singular of روزَہ (roza — fast (abstention from food)),verified_strong,4.120,True,True,"direct,oblique,plural,singular",True,True,,,True,True,True,anticipate; actions; fast; act; before,True,fast,3,verified_strong
2694,سادگی,"n. simplicity, naivety; plainness | Platts: (abst. s. fr. next), s.f. Plainness, absence of ornament; artlessness, simplicity, openness, frankness,…",verified_strong,4.320,True,True,"naivety,plainnes,plainness,simplicity",True,True,,,True,True,True,They; No; people; different; from,False,,2,verified_strong
2695,شوٹنگ,act or process of firing firearms or other projectile weapons,explicit_review_required,4.000,False,False,,True,True,,,True,False,True,shooting; skeet; Did; dad; went,False,,1,explicit_review_required
2696,شہزادی,"princess (a king's daughter, granddaughter or other female descendant)",verified_strong,4.120,True,True,"daughter,descendant,female,granddaughter,king',king's,other,princes,princess",True,True,,,True,True,True,princess; Princess; Highness; Such; Forgive,True,princes|princess,3,verified_strong
2697,لڑنے,"infinitive indirect of لَڑْنا (laṛnā — to fight, combat; battle)",explicit_review_required,4.650,False,False,,True,True,,,True,False,True,fight; deputy; -Why; keen; earn,True,fight,2,verified_strong
2698,مجاہد,"(act. part. of جاهد 'to exert oneself vigorously' (against); 'to fight against,' (esp. against unbelievers),…",explicit_review_required,4.370,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2699,سکوں,plural oblique of سِکَّہ (sikka — coin; medal),explicit_review_required,4.300,False,False,,True,True,,,True,False,True,dealings; able; soft; curves; teach,False,,1,explicit_review_required
2700,سرے,county of England,explicit_review_required,4.440,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2701,طلاق,divorce,verified_strong,4.620,True,True,divorce,True,True,,,True,True,True,Divorced; divorced; RPN; artist; talks,False,,2,verified_strong
2702,چچا,"s.m. Paternal uncle, father's (younger) brother; — a superior… | also: masculine of چَچی (cacī — aunt (father's younger brother's wife))",explicit_review_required,4.470,False,False,,True,True,,,True,False,True,uncle; worked; hard; kidnap; welcome,True,uncle,2,verified_strong
2703,ضوابط,"s.m. pl. (of ẓābit̤a, q.v.), Rules, canons, laws, &c. | also: plural formal of ضابِطَہ (zābitah — rule, canon, law, ordinance, regulation)",explicit_review_required,4.040,False,False,,True,True,,,True,False,True,regulations; probably; cares; only; who,True,regulation,2,verified_strong
2704,غفلت,"negligence, heedlessness",verified_strong,4.310,True,True,negligence,True,True,,,True,True,False,,False,,2,verified_strong
2705,مقیم,"n. resident | Platts: (act. part. of اقام 'to stop, rest, stay,' &c., iv of قام (for قوم) 'to stand,' &c.), part. adj. & s.m.…",verified_strong,4.760,True,True,resident,True,True,,,True,True,True,Axis; high; price; Meanwhile; never,False,,2,verified_strong
2706,کیمیائی,"chemical, chemo-",verified_strong,4.420,True,True,"chemical,chemo",True,True,,,True,True,False,,False,,2,verified_strong
2707,لکڑی,"stick; wood, timber",verified_strong,4.660,True,True,"stick,timber,wood",True,True,,,True,True,True,wood; wooden; Belleau; Wood; Go,True,wood,3,verified_strong
2708,مترادف,"(act. part. of ترادف 'to follow one another,' vi of ردف 'to follow, or come after'), part. adj. Successive;…",explicit_review_required,4.160,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2709,بلو,"plural vocative of بُلّا (bullā — bubble) | also: plural vocative of بِلّا (billā — tomcat (male cat)) | also: plural vocative of بَلّا (ballā — bat, club)",explicit_review_required,3.890,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2710,نصرت,"n. help, assistance; victory | Platts: (for A. نصرة, v.n. fr. نصر; see naṣr), s.f. Assistance, efficient aid; defence; — victory: — nuṣrat-āyāt,…",verified_strong,4.420,True,True,"assistance,help,victory",True,True,,,True,True,False,,False,,2,verified_strong
2711,نوکری,"n. job, employment, service | Platts: s.f. Service, attendance; public service; employment; — a post, a situation; — pay for service…",verified_strong,4.550,True,True,"employment,job,service",True,True,,,True,True,True,job; yesterday; file; fired; looking,True,job,3,verified_strong
2712,قبائل,"s.m. pl. (of qabīla, q.v.), Tribes; — family, wife and children; household",explicit_review_required,4.380,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2713,انگریزوں,plural oblique of اَن٘گْریز (aṅgrez — Englishman; a Brit) | also: plural oblique of اَن٘گْریز (aṅgrez — Englishman; a Brit),explicit_review_required,4.460,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2714,دشمنی,enmity,verified_strong,4.580,True,True,enmity,True,True,,,True,True,False,,False,,2,verified_strong
2715,نہر,canal,explicit_review_required,4.250,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2716,ستم,"tyranny, cruelty",verified_strong,4.470,True,True,"cruelty,tyranny",True,True,,,True,True,True,IRONIC; S; IT; '; .,False,,2,verified_strong
2717,عالیہ,"adj. feminine of عالی ('ālī) | name: a female given name from Arabic | Platts: (for A. عالية, fem. of ʻālī), adj. f. = ʻālī, q.v",verified_strong,4.390,True,True,"arabic,female,given,name",True,True,,,True,True,True,Highness; Her; Wait; Your; valley,False,,2,verified_strong
2718,گناہوں,plural oblique of گُناہ (gunāh — sin),explicit_review_required,4.620,False,False,,True,True,,,True,False,True,Mending; wrongs; sins; ghost; Looks,True,sin,2,verified_strong
2719,محترم,"adj. honored; honorable, respectable, esteemed | Platts: (pass. part. of احترم 'to hold in reverence or honour; to reverence,' &c., viii of حرم 'to be entitled to…",verified_strong,4.710,True,True,"esteem,esteemed,honor,honorable,honored,respectable",True,True,,,True,True,True,Sir; clue; reporter; caught; Americans,False,,2,verified_strong
2720,نیلم,"s.m. A sapphire (see nīl-maṇi, or nīl-man, s.v. nīl)",explicit_review_required,3.960,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2721,حرف,"n. letter, character (of an alphabet); particle | Platts: (inf. n. of حرف 'to turn from, to alter,' &c.), s.m. Changing, altering; inverting, turning (as a coat); —…",verified_strong,4.640,True,True,"alphabet,character,letter,particle",True,True,,,True,True,False,,False,,2,verified_strong
2722,شین,"s.m. Lying down, sleeping, reposing; sleep; a bed, couch; copulation: — śayan-sthān, s.m. A sleeping-place,…",explicit_review_required,3.840,False,False,,True,True,,,True,False,True,Shane; somewhere; To; very; listen,False,,1,explicit_review_required
2723,فرمان,"n. a royal decree, order; a command (by any individual); a firman, decree; mandate (especially a royal or an official one) | adj. obedient, servant | Platts: s.m. Order, command, mandate, edict, decree; a royal letter; a royal patent, a grant, charter: —…",verified_strong,4.700,True,True,"any,command,decree,individual,obedient,order,royal,servant",True,True,,,True,True,True,decreed; hateful; sighted; memory; none,False,,2,verified_strong
2724,مجرم,"n. criminal, offender; sinner | Platts: (act. part. of اجرم, iv of (and syn. with) جرم 'to commit a sin, or crime,' &c.), part. adj. & s.m. Criminal;…",verified_strong,4.720,True,True,"criminal,offender,sinner",True,True,,,True,True,True,guilty; criminal; criminals; locks; peasants,True,criminal,3,verified_strong
2725,معاونت,"(for A. معاونة, inf. n. of عاون 'to aid, help,' &c., iii of عان (for عون); but prob. formed fr. ʻaun, 'aid,…",explicit_review_required,4.180,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2726,مکہی,"s.f. A fly; — the sight (of a gun): — makkhī (or makkhiyāṅ) uṛānā or jhalnā (-par-se), To drive away flies…",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2727,خودکش,suicidal; of or relating to suicide,verified_strong,4.530,True,True,"relat,relating,suicidal,suicide",True,True,,,True,True,False,,False,,2,verified_strong
2728,گواہ,witness,verified_strong,4.700,True,True,"witnes,witness",True,True,,,True,True,True,witness; witnesses; checked; Excluded; psychic,True,witnes|witness,3,verified_strong
2729,شاہین,falcon,verified_strong,4.220,True,True,falcon,True,True,,,True,True,False,,False,,2,verified_strong
2730,کرانا,"(caus. of karnā, q.v.), v.t. To cause to be done, cause to be made; to actuate, effect, make; to perform…",explicit_review_required,4.350,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2731,محتاط,"adj. guarded, cautious, careful | Platts: (pass. part. of احتاط 'to surround, encompass,' &c., viii of حاط (for حوط) 'to guard, protect,' &c.), part.…",verified_strong,4.010,True,True,"careful,cautiou,cautious,guard,guarded",True,True,,,True,True,True,attendants; regular; Those; killed; Be,False,,2,verified_strong
2732,بستیوں,"oblique plural of بَسْتِی (bastī, “settlement”) | also: plural oblique of بَسْتی (bastī — settlement; hamlet)",explicit_review_required,4.080,True,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2733,پٹی,"bandage; band, strip; bracelet",verified_strong,4.430,True,True,"band,bandage,bracelet,strip",True,True,,,True,True,True,belt; strip; tourniquet; apply; today,True,strip,3,verified_strong
2734,دخل,"(inf. n. of دخل 'to come in'), s.m. Entrance, ingress, admission, access; entering (upon), taking possession…",explicit_review_required,4.530,False,False,,True,True,,,True,False,True,MAINTENANCE; HEAD; Allowed; shredding; OH,False,,1,explicit_review_required
2735,ذہانت,"(for ذهانة, abst. n. fr. ذهن 'to be intelligent'; prob. a post-classical word), s.f. Intelligence, sagacity,…",explicit_review_required,4.190,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2736,نقش,"imprint, engraving, design",explicit_review_required,4.410,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2737,نمونہ,"n. specimen, sample, example | Platts: s.m. A sample, specimen; pattern, model; example; type, form; muster",verified_strong,4.660,True,True,"example,sample,specimen",True,True,,,True,True,True,sample; heliocentric; model; bio; interactions,True,model|sample,3,verified_strong
2738,بیورو,bureau,explicit_review_required,4.340,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2739,چلائی,"feminine singular of چِلّانا (cillānā — to scream, to screech, to shriek) | also: plural feminine of چِلّانا (cillānā — to scream, to screech, to shriek)",explicit_review_required,4.470,False,False,,True,True,,,True,False,True,shot; didn; Were; unarmed; them,False,,1,explicit_review_required
2740,ریٹ,"rate; speed, movement",explicit_review_required,4.200,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2741,اجناس,"(pl. of جنس jins), s.f. Kinds, sorts, species; various sorts; goods, chattels, effects; articles, commodities",explicit_review_required,3.800,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2742,پروین,s.m. The Pleiades,explicit_review_required,4.200,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2743,فریضہ,"(for A. فريضة farīẓat, v.n. fr. فرض; see farẓ), s.m. An obligatory statute or ordinance of God, a divine…",explicit_review_required,4.100,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2744,تدابیر,"s.f. pl. (of tadbīr, q.v.), Deliberations; counsels; regulations, &c",explicit_review_required,3.790,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2745,توقیر,"s.f. Honouring, revering, respecting, treating with ceremony; honour, reverence, veneration, respect: —…",explicit_review_required,3.960,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
