rank,front,meaning,wordfreq_zipf,semantic_support,kaikki_meaning,readurdu_meaning,word2word_meaning
2748,قاہرہ,Cairo,4.13,Kaikki+ReadUrdu,"Cairo (the capital city of Egypt); Cairo (a governorate of Egypt, containing the capital city)","name: Cairo (the capital city of Egypt); Cairo (a governorate of Egypt, containing the capital city) | Platts: f. (for A. قاهرة qāhirat, fem. of qāhir). = A قاهر qāhir, m. (act. part. of قہر, 'toconquer,' &c.) adj.…",
2749,مددگار,helpful; helper; ally,4.13,Kaikki+ReadUrdu+word2word,"helpful; helper, ally, assistant","n. helper, ally, assistant | adj. helpful",helpful; would; Uh; because; thought
2750,معذور,disabled; handicapped; helpless,4.13,Kaikki+ReadUrdu,"deprived; helpless; disabled, handicapped","adj. disabled, handicapped; excused, excusable, exempt; helpless | Platts: (pass. part. of عذر 'to excuse'), part. adj. Excused; — excusable; — exempted (from); — dispensed with; —…",Listen; crippled; Crippled; lepers; Like
2751,نرمی,softness; tenderness,4.13,Kaikki+ReadUrdu,softness; tenderness,"n. softness; tenderness | Platts: (fr. narm, q.v.), s.f. Softness, smoothness, sleekness; — pliancy; — tenderness; delicacy; — gentleness,…",
2752,نظارہ,view,4.13,Kaikki+ReadUrdu,"scene; panorama; sight, view","view, spectacle",
2753,نوشہرہ,Nowshera,4.13,Kaikki+ReadUrdu,"Nowshera (a city in Nowshera district, Khyber Pakhtunkhwa, Pakistan)","Nowshera (a city in Nowshera district, Khyber Pakhtunkhwa, Pakistan)",
2754,پاسپورٹ,passport,4.13,Kaikki+ReadUrdu+word2word,passport,passport,passport; cannot; tourist; friendly; everywhere
2755,چھوڑنا,to let go; leave,4.13,Kaikki+ReadUrdu+word2word,to let go; to pardon; to abstain from,to let go; to drop (ie. drop off or drop on the floor); to leave (ie. leave behind items or reminiscence),leave; done; messages; bad; trying
2756,ڈاک,mail; post; dak,4.13,Kaikki+ReadUrdu,"dak; mail, post","mail, post; dak",stamps; check; visa; You; can
2757,کبیر,great; large; senior,4.13,Kaikki+ReadUrdu,"senior; great, large; One of the 99 names of Allah","adj. great, large; senior | name: One of the 99 names of Allah; Kabir, an Indian poet and religious leader | Platts: s.m. The god of wealth ( = kuver, q.v.)",
2758,کشمکش,struggle,4.13,Kaikki+ReadUrdu,struggle; strife,"conflict; struggle, clash",
2759,گلشن,flower garden; rose-garden; flowerbed,4.13,Kaikki+ReadUrdu,flowerbed; a place of joy and happiness; flower garden; rose-garden; garden,flower garden,
2760,آہنگ,sound; design,4.12,Kaikki+ReadUrdu,"sound; design; method, manner","n. tune, melody, song, composition; sound; design | Platts: s.m. Design, purpose, intention; method, manner; sound, concord, melody; one of the Persian tunes or…",
2761,اجرت,fee; rent; remuneration,4.12,Kaikki+ReadUrdu,"fee, remuneration, rent, tariff, wage, salary","fee, remuneration, rent, tariff, wage, salary",
2762,اینٹ,brick; diamond; ingot,4.12,Kaikki+ReadUrdu,brick; ingot; diamond,brick; ingot; diamond,
2763,بتاؤ,Tell,4.12,ReadUrdu+word2word,,"infinitive of بَتانا (batānā — to tell, to inform) | also: infinitive of بِتانا (bitānā — to spend, pass, live out (said of time, life etc.))",Tell; tell; Russian-speakers; descendants; émigrés
2764,بخار,fever; smoke,4.12,Kaikki+ReadUrdu+word2word,fever; smoke; anger; anguish,"n. fever; steam; vapour; exhalation; smoke | Platts: s.m. Fume, vapour, exhalation, steam, mist, fog; feverish heat, fever; warmth, anger, wrath, animosity;…",fever; rage; powerlessness; turns; feeling
2765,بعید,Far,4.12,ReadUrdu+word2word,,"adj. Far, far off, distant, remote: — baʻīduʼl-ʻaql, baʻīd aql-se, adj. Far removed from reason,…",Far; eagle; an; soar; will
2766,بولنا,speak; to say; to tell,4.12,Kaikki+ReadUrdu+word2word,to say; to tell; to speak,"v. to speak; to tell; to say | Platts: v.n. To speak, talk, tell, say, utter, pronounce, declare, give utterance to; to bid (at an auction); to cry…",Lying; Nah; especially; learn; speak
2767,تقرر,appointed,4.12,ReadUrdu+word2word,,"s.m. Being established; confirmation, ratification; settlement; appointment; approbation; appropriation: —…",appointed; have; all; this; You
2768,جاسوس,spy; Detective,4.12,Kaikki+ReadUrdu+word2word,spy; detective,"n. spy; detective | Platts: (rt. جسّ 'to feel,' &c.), s.m. A spy, an emissary",spy; Detective; truth; knows; Collier
2769,جستجو,search; finding,4.12,Kaikki+ReadUrdu,"search, finding","search, finding",
2770,زرد,yellow,4.12,Kaikki+ReadUrdu,yellow,"adj. yellow | Platts: adj. Yellow (syn. pīlā); pale, pallid, wan, livid: — zard-āb, s.m. 'Yellow water'; bile; serum…",goldfish; receipt; hope; got; your
2771,ساہیوال,Sahiwal,4.12,Kaikki+ReadUrdu,"Sahiwal (a city in Sahiwal district, Punjab, Pakistan)","Sahiwal (a city in Sahiwal district, Punjab, Pakistan)",
2772,شفا,healing; cure,4.12,Kaikki+ReadUrdu+word2word,"cure, remedy; healing, recovery","healing, cure",protective; regeneration; healing; Create; system
2773,شہزادی,princess,4.12,Kaikki+ReadUrdu+word2word,"princess (a king's daughter, granddaughter or other female descendant)","princess (a king's daughter, granddaughter or other female descendant)",princess; Princess; Highness; Such; Forgive
2774,شہنشاہ,king of kings; emperor; shahanshah,4.12,Kaikki+ReadUrdu,emperor; shahanshah; king of kings,shahanshah; king of kings; emperor,of; Supreme; Head; provinces; Orient
2775,شیریں,a female given name; sweet; pleasant,4.12,Kaikki+ReadUrdu,"sweet; pleasant; a female given name, Shirin, from Persian","name: a female given name, Shirin, from Persian | adj. sweet; pleasant",
2776,قریبا,closer,4.12,ReadUrdu+word2word,,"(acc. of qarīb), adv. Nearly, approximately; close upon, about","4,221; eight-tenths; closer; feet; It"
2777,قصبہ,town; trachea,4.12,Kaikki+ReadUrdu,town; trachea,"n. town; trachea | Platts: (for A. قصبة qaṣabat, n. of un. fr. qaṣab; rt. قصب 'to cut,' &c.), s.m. A large village; a small town…",
2778,قومیت,nationality,4.12,Kaikki+ReadUrdu+word2word,nationality,"n. nationality | Platts: (for A. قومية, abst. s. fr. qaumī), s.f. Connexion, the being of the same race or tribe, &c.; clanship;…",Jake; nationality; vest; Want; has
2779,لالہ,older brother; a title for a Hindu man; tulip,4.12,Kaikki+ReadUrdu,older brother; tulip (plant); a title for a Hindu man,"n. tulip (plant); a title for a Hindu man; older brother | Platts: (rel. n. fr. lāl, 'red,' q.v.), s.m. A tulip; (in India, also) the red poppy…",
2780,ماتم,mourning; lamentation,4.12,Kaikki+ReadUrdu,"regret, sorrow; mourning, grief; lamentation, beating the chest","mourning, lamentation",
2781,مانچسٹر,Manchester,4.12,Kaikki+ReadUrdu,Manchester (a city in England),Manchester (a city in England),
2782,معرکہ,battle; dispute; battlefield,4.12,Kaikki+ReadUrdu,"dispute, quarrel; battle, battlefield, arena","n. battle, battlefield, arena; dispute, quarrel | Platts: (for A. معرکة maʻrakat, n. of place fr. عرك 'to rub, press, scrape,' &c.), s.m. A place, or scene, of battle…",
2783,ممنوع,forbidden; prohibited,4.12,Kaikki+ReadUrdu+word2word,"forbidden, prohibited","adj. forbidden, prohibited | Platts: (pass. part. of منع 'to prohibit,' &c.), = P ممنوعه mamnūʻa (for A. ممنوعةmamnūʻat, fem. of mamnūʻ), part.…",forbidden; Yes; but; it; s
2784,منشی,secretary; writer; accountant,4.12,Kaikki+ReadUrdu,"secretary, munshi; accountant, writer, scribe; intoxicant; alcohol, narcotic, drug","n. secretary, munshi; accountant, writer, scribe; intoxicant; alcohol, narcotic, drug | Platts: (act. part. of انشأ 'to create, or produce; to compose,' &c., iv of نشأ 'to grow, to spring up,' &c.), s.m.…",
2785,مکتب,school; maktab,4.12,Kaikki+ReadUrdu,"primary school; school, maktab; school of thought","n. school, maktab; primary school; school of thought | Platts: (n. of place fr. کتب 'to write'), s.m. A writing-school (opp. to madrasa, q.v.); a school…",
2786,ناانصافی,injustice; misdeed,4.12,Kaikki+ReadUrdu,"injustice, misdeed","injustice, misdeed",
2787,پیٹھ,back; support; aid,4.12,Kaikki+ReadUrdu+word2word,"back, support, aid","back, support, aid",back; Don; BACK; MY; give
2788,ڈھائی,half past two,4.12,Kaikki+ReadUrdu,half past two; two and a half,two and a half; half past two,
2789,گلستان,rose garden; flower garden; poetry collection,4.12,Kaikki+ReadUrdu,"poetry collection; rose garden, flower garden, garden, flower-bed","rose garden, flower garden, garden, flower-bed; poetry collection",
2790,ہیر,diamond; energy; a tragic lover,4.12,Kaikki+ReadUrdu,"diamond; a tragic lover; vigour, energy","n. diamond; essence, elemental part, pith, gist; vigour, energy | name: Heer, the female tragic lover from a classical Punjabi romantic legend; a tragic lover | Platts: s.m. Essence, elemental part, pith; — energy, vigour (syn. sār; gūdā); — manure; — fibre (of certain kinds of…",Herr; accustomed; ignored; being; sorry
2791,یوکرین,Ukraine,4.12,Kaikki+ReadUrdu,Ukraine (a country in Europe; capital: Kyiv),Ukraine (a country in Europe; capital: Kyiv),
2792,بندوبست,arranged,4.11,Kaikki+ReadUrdu+word2word,arrangement,arrangement,arranged; arrange; someone; Grandma; take
2793,بچت,saving,4.11,Kaikki+ReadUrdu+word2word,savings,"s.f. Residue, remainder, surplus; balance; savings; gain, profit",saving; save; figure; savings; killing
2794,تالاب,ponds,4.11,ReadUrdu+word2word,,"s.m. Pond, pool, tank, reservoir of water ( = talāʼo; cf. tāl)",ponds; Over; castles; fields; out
2795,تعاقب,pursuit,4.11,ReadUrdu+word2word,,"s.m. Following, pursuit; persecution (syn. pīćhā); alternating, alternation, alternate succession",Can; track; trace; pursuit; far
2796,تمباکو,tobacco,4.11,Kaikki+ReadUrdu+word2word,tobacco,n. tobacco | Platts: s.m. See تنباکو tambākū,smokers; working; tobacco; shop; Madras
2797,دلکش,charming; attractive; interesting,4.11,Kaikki+ReadUrdu+word2word,"attractive, interesting, engaging, pleasant, lovely, charming, winsome","attractive, interesting, engaging, pleasant, lovely, charming, winsome",charming; ain; sincere; Is; raised
2798,دنیاوی,worldly; secular; materialistic,4.11,Kaikki+ReadUrdu,"worldly, materialistic; secular (ie. as opposed to religious or spiritual)","worldly, materialistic; secular (ie. as opposed to religious or spiritual)",
2799,دھن,wealth; money; melody,4.11,Kaikki+ReadUrdu,"wealth, riches, money, property; melody, tune, modulation (of music)","melody, tune, modulation (of music); wealth, riches, money, property",
2800,دھول,dust,4.11,Kaikki+ReadUrdu+word2word,dust,dust,dust; gone; are; cloud; And
2801,ریشم,silk,4.11,Kaikki+ReadUrdu,silk,"n. silk | Platts: (prob. = reshmān = resmān, q.v.), s.m. Silk (thread, or cloth): — resham-wālā, s.m. A silk-mercer",
2802,سستا,cheap; inexpensive,4.11,Kaikki+ReadUrdu+word2word,"cheap, inexpensive","adj. cheap, inexpensive | Platts: adj. (f. -ī), Easily procured, cheap, low-priced",jokes; cheap; Or; his; one
2803,سوامی,master; lord; husband,4.11,Kaikki+ReadUrdu,"saint; husband; master, lord, owner","n. master, lord, owner; husband; saint | Platts: adj. & s.m. (f. -inī), Possessing proprietary rights, owning; — proprietor, owner; master, lord; sovereign,…",
2804,شمع,candle; lamp; candlestick,4.11,Kaikki+ReadUrdu,wax; candlestick; candle; lamp,"candle, lamp (symbol of the beloved)",
2805,شیخوپورہ,Sheikhupura,4.11,Kaikki+ReadUrdu,"Sheikhupura (a city in Sheikhupura district, Punjab, Pakistan)","Sheikhupura (a city in Sheikhupura district, Punjab, Pakistan)",
2806,عیسائیت,Christian,4.11,Kaikki+ReadUrdu+word2word,Christianity,Christianity,dignitaries; Christian; embrace; yet; faith
2807,فانی,mortal; perishable,4.11,Kaikki+ReadUrdu,mortal; perishable,"adj. mortal; perishable | Platts: (for A. فانٍ fāniṉ, act. part. of فني 'to pass away,' &c.), adj…",recuperate; nape; destroyed; Titan; able
2808,فریاد,cry for help; crying out for help or succour; complaint,4.11,Kaikki+ReadUrdu,"cry; shout, crying out for help or succour; lamentation, complaint, plaint, supplication","cry for help, complaint",
2809,قاعدہ,law; rule; custom,4.11,Kaikki+ReadUrdu,"law, rule; principle; custom, practice","n. abecedarium, primer; custom, practice; law, rule | Platts: (for A. قاعدة qāʻidat, fem. of qāʻid, act. part. of قعد 'to sit,' &c.), s.m. Basis, foundation, groundwork;…",
2810,مہلت,grace period; respite,4.11,Kaikki+ReadUrdu,"respite, delay; extension; grace period (extra time before a deadline or before something bad incurs)","respite, grace period",
2811,میرپور,Mirpur,4.11,Kaikki+ReadUrdu,"short for میرپور خاص (“Mirpur Khas”); Mirpur (a union council in Abbottabad district, Khyber Pakhtunkhwa, Pakistan); Mirpur (the second largest city in Azad Kashmir, Pakistan, located in the Mirpur district)","Mirpur (the second largest city in Azad Kashmir, Pakistan, located in the Mirpur district); short for میرپور خاص (“Mirpur Khas”); Mirpur (a union council in Abbottabad district, Khyber Pakhtunkhwa, Pakistan)",
2812,واں,-th,4.11,Kaikki+ReadUrdu,-th (suffix used to form ordinals from numerals),-th (suffix used to form ordinals from numerals),
2813,وہم,illusion,4.11,Kaikki+ReadUrdu,"delusion, illusion, superstition","illusion, false notion",
2814,پینا,drink; to take; to smoke,4.11,Kaikki+ReadUrdu+word2word,to drink; to smoke (cigarettes); to take (medication in liquid / oral solution),"v. to drink; to smoke (cigarettes); to take (medication in liquid / oral solution) | Platts: v.t. To drink, imbibe; to absorb, suck, take in; to smoke; &c. (see pī-jānā); — s.m. Drinking; drink, &c.: —…",Bite; eat; d; drink; coordinating
2815,ڈھانچہ,frame; structure; skeleton,4.11,Kaikki+ReadUrdu,"skeleton; frame, structure","frame, structure; skeleton",physical; owned; communications; their; systems
2816,کمرہ,room; chamber; compartment,4.11,Kaikki+ReadUrdu+word2word,"room, chamber; compartment (of an aeroplane or train)","room, chamber; compartment (of an aeroplane or train)",room; This; clean; stare; service
2817,گدھے,ass!; jerk,4.11,Kaikki+ReadUrdu,"jerk, ass!; direct plural; oblique/vocative singular","n. inflection of گَدھا (gadhā, “donkey”): | interj. jerk, ass! | also: plural direct of گَدھا (gadhā — donkey, ass) | also: plural masculine of گَدھی (gadhī — a fool; she-ass – feminine of گَدھا (gadhā))",asses; Heads; lower; line; From
2818,آکسیجن,oxygen,4.10,Kaikki+ReadUrdu+word2word,oxygen,oxygen,oxygen; logo; markings; Won; Use
2819,اجداد,forefathers,4.10,Kaikki+ReadUrdu,forefathers,"(pl. of جد jadd), Ancestors, forefathers. (See ābā.)",
2820,اخلاص,love; candour; purity,4.10,Kaikki+ReadUrdu,"candour, love, purity, selflessness, sincerity","n. candour, love, purity, selflessness, sincerity | Platts: s.m. Purity; sincerity; candour; affection; pure friendship, sincere attachment; loyalty, fidelity; intimacy:…",
2821,اصلاحی,reform; meliorative,4.10,Kaikki+ReadUrdu,"meliorative, reform","meliorative, reform",
2822,ایماندار,honest; true; believer,4.10,Kaikki+ReadUrdu+word2word,true; honest; believer,adj. faithful; honest; true | n. believer,honest; either; judge; fit; exactly
2823,برادر,Brother,4.10,ReadUrdu+word2word,,"s.m. Brother; relation, relative, kinsman: — birādar-ě-aḵẖyāfī, s.m. Step-brother…",Brother; !
2824,بھیک,begging; alms,4.10,Kaikki+ReadUrdu,begging; alms,begging; alms,Wait; !; beg; please; you
2825,تاریکی,darkness,4.10,Kaikki+ReadUrdu,darkness,darkness,
2826,جرمانہ,a fine; penalty,4.10,Kaikki+ReadUrdu,a fine; penalty (monetary or otherwise),"n. a fine; penalty (monetary or otherwise) | Platts: (A. jurm+P. āna), s.m. Penalty, forfeit, fine: — jurmāna bharnā, jurmāna denā, v.n. To pay a penalty or fine:…",
2827,دری,a big bright star; Dari Persian,4.10,Kaikki+ReadUrdu,"a big bright star; Dari, Dari Persian","n. a big bright star | name: Dari, Dari Persian | Platts: s.f. A natural or artificial excavation in a mountain, a cave, cavern, grotto; a valley ( = darra)",robbing; Raping; He; me; was
2828,دوستانہ,friendly; friendship,4.10,Kaikki+ReadUrdu,friendly; friendship,"adj. friendly | n. friendship | Platts: adj. & adv. Friendly, kind; amicably, affectionately: — dostāne-meṅ, adv. In a friendly way, in friendship,…",amicably; Then; leave; reasonable; Ask
2829,دھرم,religion; dharma,4.10,Kaikki+ReadUrdu,dharma; religion (especially a Dharmic religion),religion (especially a Dharmic religion); dharma,
2830,سائنسدان,scientist,4.10,Kaikki+ReadUrdu+word2word,scientist,scientist,scientist; A; brilliant; by; name
2831,سائیں,husband; master; lord,4.10,Kaikki+ReadUrdu,"husband; mister, sir; master, lord","master, lord; husband; mister, sir",
2832,سمجھوتہ,compromise; agreement; deal,4.10,Kaikki+ReadUrdu+word2word,"compromise, agreement, deal","compromise, agreement, deal",conviction; compromise; compromising; somebody; anyone
2833,صابر,patient; enduring; forbearing,4.10,Kaikki+ReadUrdu,patient; enduring; forbearing,"adj. patient; enduring; forbearing | Platts: (act. part. of صبر 'to restrain (oneself), to be patient'), adj. Patient, enduring",
2834,فائل,file,4.10,ReadUrdu+word2word,,file,file; None; files; whole; favorite
2835,لگن,time; love; marriage,4.10,Kaikki+ReadUrdu,"time; marriage; love, affinity","n. love, affinity; time; marriage | Platts: s.m. A brazen or copper pan (in which the hands are washed, or in which bread, &c. is baked); a copper…",
2836,مرتے,die,4.10,word2word+ReadUrdu,,"form of مَرْنا (marnā — to die, to be dead) | also: plural masculine of مَرْنا (marnā — to die, to be dead)",die; dying; deserted; Nips; People
2837,ناشتہ,breakfast; light food,4.10,Kaikki+ReadUrdu,breakfast; light food,breakfast; light food | also: form of نَاشْتَا (nāśtā — breakfast),
2838,نوشی,drinking,4.10,Kaikki+ReadUrdu,drinking,"(abst. s. fr. nosh, q.v.), s.f. Drinking (used, like the part. nosh, as last member of compounds, e.g.…",smokers; working; snorting; smoking; finds
2839,ٹھہرے,stayed,4.10,word2word+ReadUrdu,,"plural perfective of ٹَھہَرْنا (ṭhaharnā — to wait, stay, stop) | also: masculine of ٹَھہَرْنا (ṭhaharnā — to wait, stay, stop)",stayed; glad; at; 15; right
2840,چمن,garden,4.10,Kaikki+ReadUrdu,"garden; flourishing place, parterre, verdant; Chaman (a city in Qilla Abdullah district, Balochistan, Pakistan)","garden, flower bed",Camp; Chapman; overboard; baked; may
2841,کنور,child; prince; son,4.10,Kaikki+ReadUrdu,"child, son; prince; lordship","n. prince; lordship; child, son | Platts: s.m. A boil on the temple",
2842,گستاخی,arrogance; insolence,4.10,Kaikki+ReadUrdu,"arrogance, insolence","n. arrogance, insolence | Platts: s.f. Presumption, arrogance, insolence, audacity, assurance, sauciness, rudeness; contempt (of court)…",
2843,اورنگ,throne,4.09,Kaikki+ReadUrdu,throne,"n. throne | Platts: s.m. A throne; — places where goods are manufactured for sale ( = S. avaḍranga): — aurang-zeb, lit. 'Ornament…",
2844,دکھاتے,show,4.09,word2word+ReadUrdu,,plural masculine of دِکھانا (dikhānā — to show) | also: plural masculine of دُکھانا (dukhānā — to cause pain; hurt),show; outsmart; Ph; D; trying
2845,زکریا,a male given name from Arabic; Zechariah; Zakariya,4.09,Kaikki+ReadUrdu,"a male given name from Arabic; Zakariya, Zechariah, Zacharias","Zakariya, Zechariah, Zacharias; a male given name from Arabic",
2846,سامعین,listeners; audience,4.09,Kaikki+ReadUrdu+word2word,"audience, listeners","audience, listeners",Dear; listeners; romantic; beautiful; this
2847,سخی,generous; bountiful,4.09,Kaikki+ReadUrdu+word2word,"generous, bountiful","adj. generous, bountiful | n. generous, bountiful",generous; very; You; are
2848,سہل,easy,4.09,Kaikki+ReadUrdu,easy,easy,
2849,لڑیں,fight,4.09,ReadUrdu+word2word,,"infinitive of لَڑْنا (laṛnā — to fight, combat; battle)",Decent; folk; prepared; fight; me
2850,لکیر,line,4.09,Kaikki+ReadUrdu+word2word,line,"n. line, boundary; line | Platts: s.f. A line, lineament; a streak, stripe: — lakīr pīṭnā, or lakīr-par faqīr honā, To follow in the track of…",line; such; DRAW; BOTTOM; LINE
2851,مرغی,hen,4.09,Kaikki+ReadUrdu+word2word,hen,"n. hen | Platts: s.f. A hen: — murg̠ī-kā, s.m. A term of abuse: — murg̠ī-kā gū, 'Fowl's dung'; a worthless thing: — murgī-kī…",hen; From; lays; eggs; giant
2852,منکر,denial,4.09,Kaikki+ReadUrdu,denial,"n. denial | Platts: (act. part. of انکر 'to deny; to reject,' &c., iv of نکر 'to ignore; to deny,' &c.), part. adj. & s.m.…",
2853,نجیب,generous; excellent; a hero,4.09,Kaikki+ReadUrdu,a hero; generous; excellent,"adj. generous; excellent; of noble birth, noble, praiseworthy, honourable | n. a hero; a subaltern; a volunteer",
2854,نوکر,servant; domestic; employee,4.09,Kaikki+ReadUrdu,"employee; servant, domestic, attendant","n. servant, domestic, attendant; employee | Platts: s.m. & f. A servant; — a domestic, an attendant, a dependant, retainer: — naukar-ćākar, s.m. pl. Servants,…",
2855,وقفہ,spacing; gap; interval,4.09,Kaikki+ReadUrdu+word2word,"space, gap; semicolon ؛; interval, pause, intermission","n. space, gap; interval, pause, intermission; semicolon ؛ | Platts: (for A. وقفة waqfat, nom. vicis fr. waqf, q.v.), s.m. A stopping; retarding; choking; — a stop, pause; a…",spacing; !; Keep; your
2856,ٹانگ,leg,4.09,Kaikki+ReadUrdu+word2word,leg,leg,leg; FOR; LEG; BEIN; WANNA
2857,پونے,a quarter less,4.09,Kaikki+ReadUrdu,a quarter less; quarter to (time),a quarter less; quarter to (time),
2858,کارٹون,cartoon,4.09,Kaikki+ReadUrdu+word2word,cartoon,cartoon,punch; take; Punch; cartoon; Throw
2859,کانسی,bronze,4.09,Kaikki+ReadUrdu,bronze,"n. bronze | Platts: s.f. Bell-metal, &c. ( = kāṅsā)",
2860,کپڑا,cloth; garment,4.09,Kaikki+ReadUrdu+word2word,cloth; garment,cloth; garment; clothing,some; cloth; quickly; get; me
2861,کھیلنا,play,4.09,Kaikki+ReadUrdu+word2word,"to play (a game, a sport)","to play (a game, a sport)",admission; toys; play; price; If
2862,آفت,disaster; calamity,4.08,Kaikki+ReadUrdu+word2word,"suffering; calamity, disaster; din, uproar, noise","calamity, disaster",disaster; hurl; thunderbolts; gods; There
2863,اساس,foundation; ground; base,4.08,Kaikki+ReadUrdu,"base; pedestal; foundation, ground, basis","n. foundation, ground, basis; pedestal; base | Platts: s.f. Foundation; pedestal",
2864,الٹی,sick; vomit,4.08,Kaikki+ReadUrdu,"vomit, sick","n. vomit, sick | adj. feminine of اُلٹا (ulṭā, “opposite, reversed, inversed”)",
2865,بوٹ,boot,4.08,Kaikki+ReadUrdu+word2word,boot,boot,up; boot; Boot; till; while
2866,تفہیم,understanding,4.08,ReadUrdu+word2word,,"s.f. Making (one) understand or know; teaching instructing, informing",understanding; an; had; thought; we
2867,جاگ,wake,4.08,Kaikki+ReadUrdu+word2word,"stem; wake; wakefulness; verbal noun of جاگْنا (jāgnā, “to wake up”)","n. verbal noun of جاگْنا (jāgnā, “to wake up”); wake; wakefulness | Platts: s.m. A sacrifice, offering, oblation",wake; up; awake; ones; dangerous
2868,حریت,liberty; freedom; liberation,4.08,Kaikki+ReadUrdu,"liberation, independence; emancipation, freedom, liberty","emancipation, freedom, liberty; liberation, independence",
2869,درجن,dozen,4.08,Kaikki+ReadUrdu+word2word,dozen,dozen,dozen; mules; bandits; Once; Sixth
2870,سنگاپور,Singapore,4.08,Kaikki+ReadUrdu,"Singapore (an island and city-state in Southeast Asia, located off the southernmost tip of the Malay Peninsula; a former British crown colony and state of Malaysia (1963-1965))","Singapore (an island and city-state in Southeast Asia, located off the southernmost tip of the Malay…",
2871,فرضی,false; fake; assumed,4.08,Kaikki+ReadUrdu,"false, fake; assumed, supposed, adopted","adj. false, fake; assumed, supposed, adopted | Platts: (rel. n. fr. farẓ), adj. Obligatory, binding, incumbent, imperative; — assumed, assumptive, hypothetical;…",
2872,لوہا,iron; a sword,4.08,Kaikki+ReadUrdu,"a sword; iron (Fe); pomp, hold","n. iron (Fe); an object made from metal; a sword | adj. strong, heavy, stiff, hard",
2873,مدیر,director; manager,4.08,Kaikki+ReadUrdu,"director, manager","director, manager",
2874,پاپ,sin,4.08,Kaikki+ReadUrdu,sin,"n. sin | Platts: s.m. Evil, sin, vice, crime, wickedness, transgression, guilt; immorality, adultery, fornication: — pāp-ātmā,…",Pop; pop; forgave; Night; mail
2875,کھجور,date,4.08,Kaikki+ReadUrdu,date (fruit and tree); date palm,date (fruit and tree); date palm,Don; what; that; is; know
2876,کیل,nail; pin; tack,4.08,Kaikki+ReadUrdu+word2word,pin; bolt; tack,"n. nail (metal fastener); tack; pin | Platts: s.f. A nail; a tack; a peg, pin; a spike; head of a nail; a rivet; a bolt; a gold pin (inserted in the nose…",nail; Fucking; A; !; fucking
2877,گلاس,GLASS,4.08,Kaikki+ReadUrdu+word2word,glass,glass,GLASS; SHATTERS; [; ]
2878,آئرلینڈ,Ireland,4.07,Kaikki+ReadUrdu,Ireland (a country in northwestern Europe),Ireland (a country in northwestern Europe),
2879,آمر,dictator; commander; strongman,4.07,Kaikki+ReadUrdu,dictator; commander; strongman,"n. dictator; commander; strongman | Platts: act. part. One who orders, commander, ruler",
2880,امریکن,Americans,4.07,ReadUrdu+word2word,,American,Americans; wanted; repeatedly; America; Any
2881,بانو,lady; queen; a woman of rank,4.07,Kaikki+ReadUrdu,"queen; housewife; lady, a woman of rank","n. lady, a woman of rank; queen; housewife | Platts: (S. भातुः), s.f. Lady; woman of rank, gentlewoman",
2882,بہی,quince,3.55,Kaikki+ReadUrdu,quince,"n. quince | Platts: s.f. Book of daily accounts, inerchant's or banker's book, ledger, register, diary, journal… | also: feminine singular of بَہْنا (bahnā — to flow)",Also; as; known; ?
2883,بوڑھا,old; aged,4.07,Kaikki+ReadUrdu+word2word,"old man; aged, old","adj. aged, old | n. old man",am; old; ugly; right; truculent
2884,بچانا,SAVE; rescue; to defend,4.07,Kaikki+ReadUrdu+word2word,"to save, rescue; to defend, protect","v. to save, rescue; to defend, protect | Platts: v.t. To save, preserve, rescue, deliver, extricate, set free; to sustain, support, protect; to secure,…",SAVE; WASN; ABLE; HER; T
2885,بیٹری,battery,4.07,ReadUrdu+word2word,,battery,battery; conserve; Okay; life; about
2886,خونی,BLOODY; or to murder; murderer,4.07,Kaikki+ReadUrdu+word2word,"killer, murderer","(ḵẖūn, q.v.+ī = S. इन्), adj. & s.m. Relating to blood, or to murder; bloody, sanguinary; — a murderer, an…",Shoot; BLOODY; bloody; tire; HELL
2887,روانگی,going; departure; leaving,4.07,Kaikki+ReadUrdu,"travelling, setting out; departure, leaving, going, passing, despatch","n. departure, leaving, going, passing, despatch; travelling, setting out | Platts: (abst. s. fr. next), s.f. Running, flowing, flux; going, passing; travelling, setting out, departure;…",
2888,زنا,adultery; extramarital and premarital sexual intercourse; zina,4.07,Kaikki+ReadUrdu,"adultery; fornication; zina, extramarital and premarital sexual intercourse","n. zina, extramarital and premarital sexual intercourse; adultery; fornication | Platts: (inf. n. of زني 'to commit fornication,' &c.), s.f. Fornication; adultery: — zinā biʼl-jabr, s.f.(m.?),…",Used; squeeze; profit; States; much
2889,زکوۃ,charity; alms; one of the five pillars of Islam,4.07,Kaikki+ReadUrdu,"alms, charity; Almsgiving; zakat, one of the five pillars of Islam","alms, charity; Almsgiving; zakat, one of the five pillars of Islam",
2890,سیاہی,ink; blackness,4.07,Kaikki+ReadUrdu,ink; blackness,ink; blackness,
2891,شفیق,a male given name from Arabic; compassionate; affectionate,4.07,Kaikki+ReadUrdu,"a male given name from Arabic; compassionate, affectionate, merciful","adj. compassionate, affectionate, merciful | name: a male given name from Arabic",
2892,عجب,wonderful; rare; amazing,4.07,Kaikki+ReadUrdu,"droll; rare, strange; wonderful, astonishing, amazing, miraculous","adj. wonderful, astonishing, amazing, miraculous; rare, strange; droll | Platts: (inf. n. of عجب 'to wonder'), s.m. Wonder; astonishment; admiration; a wonderful thing; — adj. Wonderful,…",
